"player","fullNames","firstNames","givenNames","lastNames","birthNames","birthDates","birthPlaces","deathDates","deathPlaces","weightA","heightA","weightB","heightB","positions","wikidataId"
"http://dbpedia.org/resource/William_van_Rugge","William Christian van Rugge; William van Rugge","","","","","1921-05-04","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Petersham,_New_South_Wales","1997-07-05","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Newcastle,_New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q66310065"
"http://dbpedia.org/resource/William_van_Wyk","William Andrew van Wyk; William van Wyk","","","","","1991-05-29","http://dbpedia.org/resource/Ceres,_Western_Cape; http://dbpedia.org/resource/South_Africa","","",,,,"163.0","","http://www.wikidata.org/entity/Q56486627"
"http://dbpedia.org/resource/Willie_Anderson_(rugby_union,_born_1955)","Willie Anderson","","","","","1955-04-03","Sixmilecross, County Tyrone, Northern Ireland","","",,,,,"","http://www.wikidata.org/entity/Q3569062"
"http://dbpedia.org/resource/Willie_Anderson_(rugby_union,_born_1967)","Willie Anderson","","","","William Anderson","1967-09-17","http://dbpedia.org/resource/Kirkcaldy; http://dbpedia.org/resource/Scotland","","",,,"114.0","180.34","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q21997398"
"http://dbpedia.org/resource/Willie_Arnold","William Richard Arnold","","","","William Richard Arnold","1881-07-07","http://dbpedia.org/resource/Morriston; http://dbpedia.org/resource/Wales","1957-07-30","http://dbpedia.org/resource/Morriston; http://dbpedia.org/resource/Wales",,,,,"http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q8017521"
"http://dbpedia.org/resource/Willie_Aspinall","William H. Aspinall; Willie Aspinall","","","","","1942-11-08","St Helens, England","2021-10-23","",,,"69.85322498","152.4","","http://www.wikidata.org/entity/Q8021377"
"http://dbpedia.org/resource/Willie_Bishop","Willie Bishop","","","","","","New Zealand","","",,,,,"","http://www.wikidata.org/entity/Q8021386"
"http://dbpedia.org/resource/Willie_Britz","Willem Stephanus Britz; Willie Britz","","","","","1988-08-31","Cape Town, South Africa","","",,,"106.0","193.0","","http://www.wikidata.org/entity/Q28691658"
"http://dbpedia.org/resource/Willie_Bryce","Willie Bryce","","","","William Erskine Bryce","1901-01-16","http://dbpedia.org/resource/Bolton; http://dbpedia.org/resource/England","1983-02-22","http://dbpedia.org/resource/Melrose,_Scottish_Borders; http://dbpedia.org/resource/Scotland",,,,,"http://dbpedia.org/resource/Scrumhalf_(rugby_union)","http://www.wikidata.org/entity/Q107293349"
"http://dbpedia.org/resource/Willie_Burnet","Willie Burnet","","","","William Hewitson Burnet","1862-05-15","http://dbpedia.org/resource/Hawick; http://dbpedia.org/resource/Scotland","--04-16","http://dbpedia.org/resource/Scotland",11,,"69.85322498","152.4","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q31216274"
"http://dbpedia.org/resource/Willie_Carne","William Carne; Willie Carne","","","","","1969-01-23","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Queensland; http://dbpedia.org/resource/Roma,_Queensland","","",,,,,"","http://www.wikidata.org/entity/Q8021417"
"http://dbpedia.org/resource/Willie_Davies","William Thomas Harcourt Davies; Willie Davies","","","","","1916-08-23","Penclawdd, Wales","2002-09-26","Rustington, England",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q8021457"
"http://dbpedia.org/resource/Willie_Engelbrecht","Willem Gerhardus Engelbrecht; Willie Engelbrecht","","","","","1992-07-24","http://dbpedia.org/resource/Pretoria; http://dbpedia.org/resource/South_Africa","","",,,,"190.0","","http://www.wikidata.org/entity/Q47528475"
"http://dbpedia.org/resource/Willie_Faloon","Willie Faloon","","","","William Faloon","1986-09-30","http://dbpedia.org/resource/Armagh; http://dbpedia.org/resource/Northern_Ireland","","",,,"97.0","182.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q16231254"
"http://dbpedia.org/resource/Willie_Hargreaves","Willie Hargreaves","","","","","second ¼ 1931","Wakefield district, England","2013-07-04","York, England",,,"69.85322498","172.72","","http://www.wikidata.org/entity/Q15993054"
"http://dbpedia.org/resource/Willie_Hills","Willie Hills","","","","Willem Gerhardus Hills","1962-01-26","http://dbpedia.org/resource/Pretoria; http://dbpedia.org/resource/South_Africa","","",,,"118.0","180.0","http://dbpedia.org/resource/Hooker_(rugby_union); http://dbpedia.org/resource/Loosehead_prop_(rugby_union)","http://www.wikidata.org/entity/Q75190984"
"http://dbpedia.org/resource/Willie_Horne","William Horne; Willie Horne","","","","","1922-01-23","Barrow-in-Furness, England","2001-03-23","Barrow-in-Furness, England",,,,,"","http://www.wikidata.org/entity/Q8021571"
"http://dbpedia.org/resource/Willie_Isa","William Isa; Willie Isa","","","","","1989-01-01","http://dbpedia.org/resource/Auckland,_New_Zealand","","",,,"95.2543977","152.4","","http://www.wikidata.org/entity/Q8021586"
"http://dbpedia.org/resource/Willie_John_McBride","(CBE); Willie John McBride","","","","William James McBride","1940-06-06","Toomebridge, County Antrim, Northern Ireland","","",,,"102.0","192.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q448312"
"http://dbpedia.org/resource/Willie_Kahts","Willie Kahts","","","","Wilhelm Julius Heinrich Kahts","1947-02-20","Pretoria, South Africa","","",,,"94.0","180.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q69423979"
"http://dbpedia.org/resource/Willie_Kyle","Willie Kyle","","","","William Elliot Kyle","1881-07-13","Hawick, Scottish Borders, Scotland","1959-12-11","",,,,,"Forward","http://www.wikidata.org/entity/Q667580"
"http://dbpedia.org/resource/Willie_Llewellyn","William 'Willie' Llewellyn","","","","William Morris Llewellyn","1878-01-01","http://dbpedia.org/resource/Tonypandy; http://dbpedia.org/resource/Wales","1973-03-12","http://dbpedia.org/resource/Pontyclun; http://dbpedia.org/resource/Wales","11.0",5,"69.85322498","152.4","http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q3569085"
"http://dbpedia.org/resource/Willie_Los'e","Willie Los'e","","","","Wiliam Keith Los'e","1967-07-22","Auckland, New Zealand","2022-09-07","Cape Town, South Africa",,,,,"Lock","http://www.wikidata.org/entity/Q43230479"
"http://dbpedia.org/resource/Willie_Manu__Willie_Manu__1","Viliami Makamaile Manu; Willie Manu","","","","","","","","",,,"109.0","179.0","",
"http://dbpedia.org/resource/Willie_Mason","Viliami William Marshall Mason; Willie Mason","","","","","1980-04-15","Auckland, New Zealand","","",,,"115.0","196.0","","http://www.wikidata.org/entity/Q3569088"
"http://dbpedia.org/resource/Willie_Mataka","Viliami Mataka; Willie Mataka","","","","","1988-10-18","","","",,,"102.0","183.0","","http://www.wikidata.org/entity/Q8021663"
"http://dbpedia.org/resource/Willie_Meyer","Willie Meyer","","","","","1967-11-06","Port Elizabeth, Eastern Province","","","120.0","1.85m","120.0","185.0","http://dbpedia.org/resource/Tighthead_prop","http://www.wikidata.org/entity/Q3569090"
"http://dbpedia.org/resource/Willie_Minoga","Willie Minoga","","","","","1987-09-17","http://dbpedia.org/resource/Enga_Province; http://dbpedia.org/resource/Papua_New_Guinea; http://dbpedia.org/resource/Wapenamanda","","",,,"100.0","182.0","","http://www.wikidata.org/entity/Q29834864"
"http://dbpedia.org/resource/Willie_Morganson","Willie Morganson","","","","","1972-09-11","","","",,,"85.0","180.0","","http://www.wikidata.org/entity/Q8021718"
"http://dbpedia.org/resource/Willie_Neilson","Willie Neilson","","","","William Neilson","1873-08-18","http://dbpedia.org/resource/Holytown; http://dbpedia.org/resource/Scotland","1960-03-16","http://dbpedia.org/resource/Prestwick; http://dbpedia.org/resource/Scotland",,,,,"http://dbpedia.org/resource/Three-quarter_back","http://www.wikidata.org/entity/Q8021736"
"http://dbpedia.org/resource/Willie_Odendaal","Willem Adriaan Odendaal; Willie Odendaal","","","","","1990-07-11","http://dbpedia.org/resource/Pretoria; http://dbpedia.org/resource/South_Africa","","",,,"95.0","182.0","","http://www.wikidata.org/entity/Q17306355"
"http://dbpedia.org/resource/Willie_Peters","Willie Peters","","","","","1979-03-01","Sydney, New South Wales, Australia","","",,,"75.0","166.0","","http://www.wikidata.org/entity/Q8021764"
"http://dbpedia.org/resource/Willie_Poching","William Mila Poching; Willie Poching","","","","","1973-08-30","http://dbpedia.org/resource/Auckland,_New_Zealand","","",,,"103.0","182.0","","http://www.wikidata.org/entity/Q8021769"
"http://dbpedia.org/resource/Willie_Potgieter","Willie Potgieter","","","","","2002-01-05","South Africa","","",,,,,"","http://www.wikidata.org/entity/Q112623871"
"http://dbpedia.org/resource/Willie_Raston","Willie Raston","","","","","1984-04-21","Palmerston North, New Zealand","","",,,,,"","http://www.wikidata.org/entity/Q58008947"
"http://dbpedia.org/resource/Willie_Rickards","William Tukotahi Clinton Rickards; Willie Rickards","","","","","1984-06-08","Rotorua, New Zealand","","",,,"104.0","189.0","","http://www.wikidata.org/entity/Q8021787"
"http://dbpedia.org/resource/Willie_Ripia","William Keho Ngametoa Ripia; Willie Ripia","","","","","1985-08-20","Murupara, New Zealand","","",,,"91.0","177.0","","http://www.wikidata.org/entity/Q8017593"
"http://dbpedia.org/resource/Willie_Ruane","Willie Ruane","","","","William Ruane","1975-08-10","http://dbpedia.org/resource/County_Mayo; http://dbpedia.org/resource/Republic_of_Ireland","","",,,,"188.0","http://dbpedia.org/resource/Fullback_(rugby_union)","http://www.wikidata.org/entity/Q28233049"
"http://dbpedia.org/resource/Willie_Southorn","William Peter Southorn; Willie Southorn","","","","","","New Zealand","","",,,,,"","http://www.wikidata.org/entity/Q8021827"
"http://dbpedia.org/resource/Willie_Swann","William Swann; Willie Swann","","","","","1974-02-25","http://dbpedia.org/resource/Auckland,_New_Zealand","","",,,,,"","http://www.wikidata.org/entity/Q8021835"
"http://dbpedia.org/resource/Willie_Talau","Viliamu Talau; Willie Talau","","","","","1976-01-25","http://dbpedia.org/resource/Apia,_Samoa","","",,,"88.90410452","152.4","","http://www.wikidata.org/entity/Q8021837"
"http://dbpedia.org/resource/Willie_Thomas","Willie Thomas","","","","William Henry Thomas","1866-03-22","; http://dbpedia.org/resource/Fishguard; http://dbpedia.org/resource/Pembrokeshire; http://dbpedia.org/resource/Wales","1921-10-11","http://dbpedia.org/resource/Beccles; http://dbpedia.org/resource/England; http://dbpedia.org/resource/Suffolk",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q8021846"
"http://dbpedia.org/resource/Willie_Tonga","Villiami Sione Tonga; Willie Tonga","","","","","1983-08-08","Canberra, Australian Capital Territory, Australia","","",,,"100.0","185.0","","http://www.wikidata.org/entity/Q3569106"
"http://dbpedia.org/resource/Willie_Tupou","","","","","","1985-10-26","http://dbpedia.org/resource/Newcastle,_New_South_Wales","","",,,,,"","http://www.wikidata.org/entity/Q8021857"
"http://dbpedia.org/resource/Willie_Walker_(rugby_union)","William Walker","","","","William Charles Aroyn Walker","1978-05-19","Ōpōtiki, New Zealand","","",,,"88.0","183.0","http://dbpedia.org/resource/Fly-half_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union)","http://www.wikidata.org/entity/Q8021871"
"http://dbpedia.org/resource/Willie_Welsh","William Berridge Welsh; Willie Welsh","","","","","1907-02-11","Hawick, Scotland","1987-02-27","Hawick, Scotland",,,,,"","http://www.wikidata.org/entity/Q3569108"
"http://dbpedia.org/resource/Willie_Wepener","Frederik Willem Wepener; Willie Wepener","","","","","1981-04-02","http://dbpedia.org/resource/Newcastle,_KwaZulu-Natal; http://dbpedia.org/resource/South_Africa","","",,,"108.0","179.0","","http://www.wikidata.org/entity/Q3569109"
"http://dbpedia.org/resource/Willie_Wolfgramm","Willie Wolfgramm","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q8021904"
"http://dbpedia.org/resource/Willie_du_Plessis_(rugby_union,_born_1955)","Willie du Plessis","","","","Willem du Plessis","1955-09-04","Somerset East, Eastern Cape, South Africa","","","83.0","1.80m","83.0","180.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q3569111"
"http://dbpedia.org/resource/Willie_du_Plessis_(rugby_union,_born_1990)","Willem Nicolaas Frederik du Plessis; Willie du Plessis","","","","","1990-06-05","Pretoria, South Africa","","",,,"93.0","185.0","","http://www.wikidata.org/entity/Q16233107"
"http://dbpedia.org/resource/Willie_le_Roux","Willem Jacobus le Roux; Willie le Roux","","","","","1989-08-18","Stellenbosch, South Africa","","",,,"90.0","186.0","","http://www.wikidata.org/entity/Q8021926"
"http://dbpedia.org/resource/Willis_Fawley","Willis Fawley","","","","","fourth ¼","Pontefract district, England","","",,,,,"","http://www.wikidata.org/entity/Q30141602"
"http://dbpedia.org/resource/Willis_Halaholo","Willis Halaholo","","","","Sean Alfred Uilisi Halaholo","1990-07-06","Auckland, New Zealand","","",,,"105.0","180.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q18632108"
"http://dbpedia.org/resource/Willis_Meehan","Willis Meehan; Willis Pele Meehan","","","","","1995-09-11","Auckland, New Zealand","","",,,"115.0","195.0","","http://www.wikidata.org/entity/Q17198338"
"http://dbpedia.org/resource/Willis_Rushton","Willis Rushton","","","","","third ¼","Pontefract district, England","","",,,,,"","http://www.wikidata.org/entity/Q8022108"
"http://dbpedia.org/resource/Willow_Island_Lock_and_Dam","Willow Island Lock and Dam","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q23018151"
"http://dbpedia.org/resource/Willy_Ambaka","Willy Ambaka","","","","","1990-05-14","Wundanyi, Kenya","","",,"1.94 m","100.0","194.0","","http://www.wikidata.org/entity/Q17465593"
"http://dbpedia.org/resource/Willy_Taofifénua","","","","","","1963-02-04","http://dbpedia.org/resource/Mata-Utu; http://dbpedia.org/resource/Wallis_and_Futuna","","",,,"112.0","192.0","http://dbpedia.org/resource/Back_row_(rugby_union)","http://www.wikidata.org/entity/Q3569187"
"http://dbpedia.org/resource/Wilmar_Arnoldi","Wilmar Arnoldi","","","","","1994-10-21","http://dbpedia.org/resource/Pretoria; http://dbpedia.org/resource/South_Africa","","",,,,"181.0","","http://www.wikidata.org/entity/Q56250245"
"http://dbpedia.org/resource/Wilmaure_Louw","Wilmaure Derrick Louw; Wilmaure Louw","","","","","1987-02-02","http://dbpedia.org/resource/South_Africa; http://dbpedia.org/resource/Upington,_Northern_Cape","","",,,"88.0","183.0","","http://www.wikidata.org/entity/Q8022687"
"http://dbpedia.org/resource/Wilson_Whineray","Sir Wilson Whineray","","","","Wilson James Whineray","1935-07-10","Auckland, New Zealand","2012-10-22","Auckland, New Zealand",,,"94.0","183.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q455124"
"http://dbpedia.org/resource/Wimpie_van_der_Walt","Petrus Willem van der Walt; Wimpie van der Walt","","","","","1989-01-06","Brits, South Africa","","",,,,"188.0","","http://www.wikidata.org/entity/Q8023559"
"http://dbpedia.org/resource/Winger_(ice_hockey)","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q2827965"
"http://dbpedia.org/resource/Winger_(sports)","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q1369558"
"http://dbpedia.org/resource/Winnie_Siu","","","","","","1993-12-18","","","","58.0","1.6 m","58.0","160.0","","http://www.wikidata.org/entity/Q110953944"
"http://dbpedia.org/resource/Winona_State_Warriors","Winona State Warriors","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q8025898"
"http://dbpedia.org/resource/Winston_Ide","Winston Ide","","","","Winston Philip James Ide","1914-09-17","Sydney, Australia","1944-09-12","SS Rakuyo Maru, Luzon Strait, South China Sea",,,,,"Centre","http://www.wikidata.org/entity/Q8026098"
"http://dbpedia.org/resource/Winston_Mafi","Winston Churchill Mafi","","","","","1980-03-21","Nuku’Alofa, Tonga","","",,,"98.0","185.0","Centre, Wing","http://www.wikidata.org/entity/Q8026103"
"http://dbpedia.org/resource/Winston_Stanley_(rugby_union,_born_1974)","","","","","Winston Ulysses Stanley","1974-07-14","http://dbpedia.org/resource/Victoria,_British_Columbia","","",,,"83.4624","185.42","Wing","http://www.wikidata.org/entity/Q3569393"
"http://dbpedia.org/resource/Winston_Stanley_(rugby_union,_born_1989)__Winston_Stanley__1","Winston Stanley","","","","","","","","",,,"95.0","182.0","",
"http://dbpedia.org/resource/Wire_Lock","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q3577619"
"http://dbpedia.org/resource/Wiremu_Greig","Wiremu Greig","","","","","1999-11-12","http://dbpedia.org/resource/Whangarei,_New_Zealand","","",,,"124.0","192.0","","http://www.wikidata.org/entity/Q106299275"
"http://dbpedia.org/resource/Wiremu_Heke","Wiremu Heke","","","","Wiremu Rika Heke","1894-10-03","Mangakahia, New Zealand","1989-11-30","Rotorua, New Zealand",,,"90.0","185.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q18167305"
"http://dbpedia.org/resource/Wise_Kativerata","Wise Kativerata","","","","","1977-01-03","Suva, Fiji","","",,,,,"","http://www.wikidata.org/entity/Q8027453"
"http://dbpedia.org/resource/Wiseman_Kamanga","Fhumulani Wiseman Kamanga; Wiseman Kamanga","","","","","1991-11-14","http://dbpedia.org/resource/Johannesburg; http://dbpedia.org/resource/South_Africa","","",,,"115.0","188.0","","http://www.wikidata.org/entity/Q19571598"
"http://dbpedia.org/resource/Wium_Basson","Wium Basson","","","","Willem Wium Basson","1975-10-23","Paarl, Western Cape, South Africa","2001-04-21","Paarl, Western Cape, South Africa","116.0","2.00m","116.0","200.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q104850972"
"http://dbpedia.org/resource/Woolhampton_Lock","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q508269"
"http://dbpedia.org/resource/Wootton_Rivers_Lock","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q3577620"
"http://dbpedia.org/resource/Wootton_Top_Lock","","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Wristlock","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q1785362"
"http://dbpedia.org/resource/Wyatt_Crockett","Wyatt Crockett","","","","Wyatt William Vogels Crockett","1983-01-24","Christchurch, New Zealand","","",,,"116.0","193.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q532570"
"http://dbpedia.org/resource/Wyatt_Gould","Wyatt Gould","","","","Edward Wyatt Gould","1879-05-18","http://dbpedia.org/resource/Monmouthshire_(historic); http://dbpedia.org/resource/Newport,_Wales","1960-02-09","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Plymouth",,,,,"http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q3570190"
"http://dbpedia.org/resource/Wycliff_Palu","Wycliff Palu","","","","Wycliff L. Palu","1982-07-27","Sydney, New South Wales, Australia","","",,"194.0","120.0","194.0","http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Number_Eight_(rugby_union)","http://www.wikidata.org/entity/Q1410678"
"http://dbpedia.org/resource/Wylie_Breckenridge","Wylie Breckenridge","","","","John Wylie P. Breckenridge","1903-04-22","http://dbpedia.org/resource/Failford,_New_South_Wales","c. 1991","",,,,,"http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q8039919"
"http://dbpedia.org/resource/Wylie_Human","Wylie Human","","","","Wylie Human","1979-02-26","South Africa","","",,,,"182.88","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3570212"
"http://dbpedia.org/resource/Wyn_Jones_(rugby_union)__Wyn_Jones__1","Wyn Jones","","","","","","","","",,,"118.0","183.0","",
"http://dbpedia.org/resource/Wynand_Claassen","","","","","Wynand Claassen","1951-01-16","Schweizer-Reneke","","",,,,,"No. 8","http://www.wikidata.org/entity/Q8040077"
"http://dbpedia.org/resource/Wynand_Olivier","Wynand Olivier","","","","Wynand Olivier","1983-06-11","http://dbpedia.org/resource/South_Africa; http://dbpedia.org/resource/Welkom","","",,,"93.0","186.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q528784"
"http://dbpedia.org/resource/Wynand_Pienaar","Wynand Christo Pienaar; Wynand Pienaar","","","","","1989-08-05","http://dbpedia.org/resource/South_Africa; http://dbpedia.org/resource/Welkom","","",,,"97.0","186.0","","http://www.wikidata.org/entity/Q17198443"
"http://dbpedia.org/resource/Wyndham_Emery","Wyndham C. Emery; Wyndham Clifford Emery","","","","","first ¼ 1897","Bridgend, Wales","third ¼ 1969","Bridgend, Wales",,,,,"","http://www.wikidata.org/entity/Q8040109"
"http://dbpedia.org/resource/Wyndham_Evanson","Wyndham Alleyn Daubeny Evanson","","","","","1851","http://dbpedia.org/resource/Llansoy; http://dbpedia.org/resource/Monmouthshire; http://dbpedia.org/resource/Wales","--10-30","",,,,,"Halfback","http://www.wikidata.org/entity/Q65764588"
"http://dbpedia.org/resource/Xandré_Vos","Xandré Vos","","","","","1996-09-30","http://dbpedia.org/resource/Pretoria; http://dbpedia.org/resource/South_Africa","","",,,,"177.0","","http://www.wikidata.org/entity/Q56641627"
"http://dbpedia.org/resource/Xavier_Chauveau","Xavier Chauveau","","","","Xavier Chauveau","1992-10-14","","","",,,"84.0","180.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q19518664"
"http://dbpedia.org/resource/Xavier_Chiocci","Xavier Chiocci","","","","Xavier Chiocci","1990-02-13","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Toulon","","",,,"123.0","180.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q3570628"
"http://dbpedia.org/resource/Xavier_Coates","Xavier Coates","","","","","2001-03-12","http://dbpedia.org/resource/Port_Moresby,_Papua_New_Guinea","","",,,"108.0","194.0","","http://www.wikidata.org/entity/Q64853379"
"http://dbpedia.org/resource/Xavier_Cowley-Tuioti","Xavier Cowley-Tuioti","","","","","1994-09-12","http://dbpedia.org/resource/New_Zealand","","",,,"117.0","194.0","","http://www.wikidata.org/entity/Q111397488"
"http://dbpedia.org/resource/Xavier_Garbajosa","Xavier Garbajosa","","","","Xavier Garbajosa","1976-12-05","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Toulouse","","",,,,"187.0","Fullback, Centre or Wing","http://www.wikidata.org/entity/Q3570685"
"http://dbpedia.org/resource/Xavier_Numia","Xavier Numia","","","","","1998-11-29","Wellington, New Zealand","","",,,"111.0","189.0","","http://www.wikidata.org/entity/Q61723496"
"http://dbpedia.org/resource/Xavier_Roe","Xavier Roe","","","","","1998-12-13","New Zealand","","",,,"85.0","179.0","","http://www.wikidata.org/entity/Q103716345"
"http://dbpedia.org/resource/Xavier_Rush","Xavier Rush","","","","Xavier Joseph Rush","1977-07-13","Auckland, New Zealand","","",,,"112.0","187.0","http://dbpedia.org/resource/Number_eight_(rugby_union)","http://www.wikidata.org/entity/Q3570791"
"http://dbpedia.org/resource/Xavier_Savage","Xavier Savage","","","","","2002-04-24","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Cairns; http://dbpedia.org/resource/Queensland","","",,,"90.0","184.0","","http://www.wikidata.org/entity/Q107293617"
"http://dbpedia.org/resource/Xavier_Willison","Xavier Willison","","","","","2002-08-02","http://dbpedia.org/resource/Hamilton,_New_Zealand; http://dbpedia.org/resource/New_Zealand; http://dbpedia.org/resource/Waikato","","",,"191.0","108.0","191.0","","http://www.wikidata.org/entity/Q107714961"
"http://dbpedia.org/resource/Xerom_Civil","Xerom Civil","","","","Xerom Civil","1994-04-02","http://dbpedia.org/resource/Bordeaux; http://dbpedia.org/resource/France","","",,,"118.0","182.0","http://dbpedia.org/resource/Hooker_(rugby_union); http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q60195409"
"http://dbpedia.org/resource/Yacine_Dekkiche","Yacine Dekkiche","","","","","1980-02-19","France","","",,,"85.0","178.0","Centre","http://www.wikidata.org/entity/Q8046456"
"http://dbpedia.org/resource/Yacouba_Camara","Yacouba Mandingo Camara","","","","","1994-06-02","http://dbpedia.org/resource/Aubervilliers; http://dbpedia.org/resource/France","","",,,,"194.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q11837692"
"http://dbpedia.org/resource/Yamkela_Ngam","Yamkela Ngam","","","","","1991-09-06","http://dbpedia.org/resource/Butterworth,_Eastern_Cape","","",,,,"176.0","","http://www.wikidata.org/entity/Q16234076"
"http://dbpedia.org/resource/Yanga_Xakalashe","Yanga Xakalashe","","","","","1983-08-16","http://dbpedia.org/resource/East_London,_Eastern_Cape; http://dbpedia.org/resource/South_Africa","","",,,"132.0","160.0","","http://www.wikidata.org/entity/Q20744797"
"http://dbpedia.org/resource/Yann_David","Yannick David","","","","","1988-04-15","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Lyon","","",,,"105.0","185.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Rugby_union/wing","http://www.wikidata.org/entity/Q3571633"
"http://dbpedia.org/resource/Yann_Delaigue","Yann Delaigue","","","","Yann Delaigue","1973-04-05","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Vienne,_Isère","","",,,"83.0","181.0","http://dbpedia.org/resource/Fly-half_(rugby_union)","http://www.wikidata.org/entity/Q3571639"
"http://dbpedia.org/resource/Yann_Lesgourgues","Yann Lesgourgues","","","","Yann Lesgourgues","1991-01-17","http://dbpedia.org/resource/Bayonne; http://dbpedia.org/resource/France","","",,,"77.0","175.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q3571675"
"http://dbpedia.org/resource/Yann_Thomas","Yann Thomas","","","","","1990-04-16","http://dbpedia.org/resource/Bristol; http://dbpedia.org/resource/England","","",,,"120.0","188.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q8048854"
"http://dbpedia.org/resource/Yanna_Rivoalen","","","","","","1989-06-10","","","","62.0","1.66 m","62.0","166.0","http://dbpedia.org/resource/Scrumhalf_(rugby_union)","http://www.wikidata.org/entity/Q18637815"
"http://dbpedia.org/resource/Yannick_Bru","Yannick Bru","","","","","1973-05-22","http://dbpedia.org/resource/Auch; http://dbpedia.org/resource/France","","",,,"99.064573608","152.4","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q1613680"
"http://dbpedia.org/resource/Yannick_Caballero","Yannick Caballero","","","","","1983-04-03","http://dbpedia.org/resource/Castres","","",,,"92.0","192.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q3571741"
"http://dbpedia.org/resource/Yannick_Forestier","Yannick Forestier","","","","","1982-01-02","http://dbpedia.org/resource/France; http://dbpedia.org/resource/Narbonne","","",,,"109.0","181.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q3571751"
"http://dbpedia.org/resource/Yannick_Jauzion","Yannick Jauzion","","","","Yannick Jauzion","1978-07-28","http://dbpedia.org/resource/Castres; http://dbpedia.org/resource/France","","",,,"108.0","192.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q286258"
