origWdId,origName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q3104447,Gerwyn Williams,Gerwyn_Williams,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3105936,Gilberto Pavan,Gilberto_Pavan,Youth career,Benetton Treviso,,,,
Q3108809,Glenn Metcalfe,Glenn_Metcalfe,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q3108809,Glenn Metcalfe,Glenn_Metcalfe,Amateur team(s),–,Glasgow Hawks,/wiki/Glasgow_Hawks_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,Cilfynydd RFC,/wiki/Cilfynydd_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),1945–1949,Cardiff RFC,/wiki/Cardiff_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,Glamorgan Wanderers RFC,/wiki/Glamorgan_Wanderers_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),1947–1948,Pontypridd RFC,/wiki/Pontypridd_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),1948–1950,Cambridge University,/wiki/Cambridge_University_R.U.F.C.,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),1951,Newport RFC,/wiki/Newport_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,Clifton RFC,/wiki/Clifton_RFC,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,Bristol Rugby,/wiki/Bristol_Rugby,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,The Army,/wiki/Army_Rugby_Union,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),1948–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3109364,Glyn Davies,Glyn_Davies_(rugby_union),Amateur team(s),,Gloucestershire,,,
Q3110606,Gonzalo Camacho,Gonzalo_Camacho,Amateur team(s),–,Buenos Aires,/wiki/Buenos_Aires_Cricket_%26_Rugby_Club,,
Q3110645,Gonçalo Uva,Gon%C3%A7alo_Uva,Amateur team(s),2009–10,G.D. Direito,/wiki/Grupo_Desportivo_Direito,,
Q3110887,Gordon Bulloch,Gordon_Bulloch,Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Amateur team(s),–,New Zealand Secondary Schools,,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Amateur team(s),–,North Shore Premiers,,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Amateur team(s),–,New Zealand U19s,,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Amateur team(s),–,New Zealand U21s,,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Amateur team(s),1998,Kirkcaldy,/wiki/Kirkcaldy_RFC,5,10
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Youth career,-,East Coast Bays Rugby Football Club,,,
Q3110924,Gordon Simpson,Gordon_Simpson_(rugby_union),Youth career,–,North Shore Rugby Football Club,/wiki/North_Shore_Rugby_Football_Club,,
Q3110925,Gordon Ross,Gordon_Ross_(rugby_union),Amateur team(s),,Heriots FP,/wiki/Heriots_FP,,
Q3113186,Graeme Beveridge,Graeme_Beveridge,Amateur team(s),,Boroughmuir,/wiki/Boroughmuir_RFC,,
Q3113187,Graeme Bachop,Graeme_Bachop,Amateur team(s),1985–1994,Linwood,,,
Q3113187,Graeme Bachop,Graeme_Bachop,Amateur team(s),1994–1997,Christchurch HSOB,/wiki/High_School_Old_Boys_RFC,,
Q3113187,Graeme Bachop,Graeme_Bachop,Amateur team(s),–,Lyttelton,,,
Q3113241,Graham Dewes,Graham_Dewes,Amateur team(s),2001-2007,Marist Brothers Old Boys RFC,/wiki/Marist_Brothers_Old_Boys_RFC,49,0
Q3113272,Graham Shiel,Graham_Shiel,Amateur team(s),1988,Melrose,/wiki/Melrose_RFC,,
Q3113272,Graham Shiel,Graham_Shiel,Amateur team(s),1992,Manly,/wiki/Manly_RUFC,,
Q3113272,Graham Shiel,Graham_Shiel,Amateur team(s),2006,Stewart’s Melville,/wiki/Stewart%E2%80%99s_Melville_FP,,
Q3116204,Greg Davis,Greg_Davis_(rugby_union),Amateur team(s),,Katikati,,126,
Q3116204,Greg Davis,Greg_Davis_(rugby_union),Amateur team(s),,Otahuhu,,,
Q3116204,Greg Davis,Greg_Davis_(rugby_union),Amateur team(s),,Tauranga,,,
Q3116204,Greg Davis,Greg_Davis_(rugby_union),Amateur team(s),1963-72,Drummoyne DRFC,/wiki/Drummoyne_DRFC,,
Q3120996,Gus Hart,Gus_Hart,Amateur team(s),"1921, 1923",Tukapa,,,
Q3120999,Gus Leger,Gus_Leger,Amateur team(s),1995,Manurewa,,,
Q3120999,Gus Leger,Gus_Leger,Amateur team(s),–,Pukekohe,,,
Q3121574,Guy Boniface,Guy_Boniface,Amateur team(s),,U.S. Montfortoise,,,
Q3121574,Guy Boniface,Guy_Boniface,Amateur team(s),–,Mont-de-Marsan,/wiki/Stade_Montois,,
Q3121620,Guy Camberabero,Guy_Camberabero,Amateur team(s),–,La Voulte Sportif,/wiki/ROC_La_Voulte-Valence,,
Q3121620,Guy Camberabero,Guy_Camberabero,Amateur team(s),–,US Tyrosse,/wiki/Union_Sportive_Tyrosse_Rugby_C%C3%B4te_Sud,,
Q3123644,Gérald Martinez,G%C3%A9rald_Martinez,Amateur team(s),1973-1984,Stade Toulousain,/wiki/Stade_Toulousain,,
Q3123644,Gérald Martinez,G%C3%A9rald_Martinez,Amateur team(s),1984-1989,Racing,/wiki/Racing_M%C3%A9tro_92,,
Q3123843,Gerard Cholley,G%C3%A9rard_Cholley,Amateur team(s),,Castres Olympique,/wiki/Castres_Olympique,,
Q3126858,Hannes Marais,Hannes_Marais,Amateur team(s),1960,Maties,/wiki/Maties,,
Q3127068,Hansie Brewis,Hannes_Brewis,Amateur team(s),,Police RFC,,,
Q3127791,Harry Bowen,Harry_Bowen_(rugby_union),Amateur team(s),1880–1884,Llanelli RFC,/wiki/Llanelli_RFC,,
Q3127791,Harry Bowen,Harry_Bowen_(rugby_union),Amateur team(s),1884,Dewsbury,/wiki/Dewsbury_Rams,,
Q3127791,Harry Bowen,Harry_Bowen_(rugby_union),Amateur team(s),1884–1889,Llanelli RFC,/wiki/Llanelli_RFC,,
Q3127809,Harry Day,Harry_Day_(rugby_union),Amateur team(s),1888-1894,Newport RFC,/wiki/Newport_RFC,,
Q3127809,Harry Day,Harry_Day_(rugby_union),Amateur team(s),–,Cardiff RFC,/wiki/Cardiff_RFC,,
Q3127841,Harry Jarman,Harry_Jarman,Amateur team(s),,Talywain RFC,/wiki/Talywain_RFC,,
Q3127841,Harry Jarman,Harry_Jarman,Amateur team(s),1910-1911,Newport RFC,/wiki/Newport_RFC,,
Q3127841,Harry Jarman,Harry_Jarman,Amateur team(s),,Pontypool RFC,/wiki/Pontypool_RFC,,
Q3127859,Harry Lind,Harry_Lind,Amateur team(s),,Dunfermline,/wiki/Dunfermline_RFC,,
Q3127885,Harry Packer,Harry_Packer,Amateur team(s),1884-1901,Newport RFC,/wiki/Newport_RFC,,
Q3127937,Harry Vaughan Watkins,Harry_Vaughan_Watkins,Amateur team(s),,Llandovery RFC,/wiki/Llandovery_RFC,,
Q3127937,Harry Vaughan Watkins,Harry_Vaughan_Watkins,Amateur team(s),–,Llanelli RFC,/wiki/Llanelli_RFC,,
Q3127937,Harry Vaughan Watkins,Harry_Vaughan_Watkins,Amateur team(s),–,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q3127937,Harry Vaughan Watkins,Harry_Vaughan_Watkins,Amateur team(s),–,"Victoria, British Columbia",,,
Q3128846,Hayden Smith,Hayden_Smith,Amateur team(s),2008,Denver Barbarians,/wiki/Denver_Barbarians,,
Q3128846,Hayden Smith,Hayden_Smith,Amateur team(s),2016,Esher RFC,/wiki/Esher_RFC,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),,Oakdale RFC,/wiki/Oakdale_RFC,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),–,Trinant RFC,/wiki/Trinant_RFC,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),–,Abertillery RFC,/wiki/Abertillery_RFC,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),–,Army XV,/wiki/Army_Rugby_Union,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),–,Bicester RUFC,/wiki/Bicester_Rugby_Club,,
Q3128848,Haydn Morgan,Haydn_Morgan,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3129370,Hefin O'Hare,Hefin_O%27Hare,Amateur team(s),2008-09,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q3129370,Hefin O'Hare,Hefin_O%27Hare,Amateur team(s),2009-11,Dundee HSFP,/wiki/Dundee_HSFP,,
Q3129370,Hefin O'Hare,Hefin_O%27Hare,Amateur team(s),2011-,Glasgow Hutchesons Aloysians,/wiki/Glasgow_Hutchesons_Aloysians_RFC,,
Q3130272,Hendro Scholtz,Hendro_Scholtz,Youth career,1996,Eastern Free State,,,
Q3130272,Hendro Scholtz,Hendro_Scholtz,Youth career,1997,Northern Free State,,,
Q3130272,Hendro Scholtz,Hendro_Scholtz,Youth career,1998,Free State Cheetahs,/wiki/Cheetahs_(rugby_union),,
Q3131879,Henri Rancoule,Henri_Rancoule,Youth career,?–?,Bram,,,
Q3132658,Henry Braddon,Henry_Braddon,Amateur team(s),1882–84,Invercargill,/wiki/Invercargill_Rugby_Club_(Blues),,
Q3133514,Herbert Waddell,Herbert_Waddell,Amateur team(s),,Glasgow Academicals RFC,/wiki/Glasgow_Academicals_RFC,,
Q3134297,Hernán Senillosa,Hern%C3%A1n_Senillosa,Amateur team(s),,Hindú Club,/wiki/Hind%C3%BA_Club,,
Q3140461,Horace Lyne,Horace_Lyne,Amateur team(s),1878-1885,Newport RFC,/wiki/Newport_RFC,,
Q3141574,Howard Marshall,Howard_Marshall_(rugby_union),Amateur team(s),,St Barts,/wiki/Barts_and_the_London_RFC,,
Q3141574,Howard Marshall,Howard_Marshall_(rugby_union),Amateur team(s),–,Richmond F.C.,/wiki/Richmond_F.C.,,
Q3141574,Howard Marshall,Howard_Marshall_(rugby_union),Amateur team(s),–,Blackheath F.C.,/wiki/Blackheath_F.C.,,
Q3141574,Howard Marshall,Howard_Marshall_(rugby_union),Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3142287,Hugh McLeod,Hugh_McLeod_(rugby_union),Amateur team(s),,Hawick RFC,/wiki/Hawick_RFC,,
Q3142300,Hugh Orr,Hugh_Orr,Amateur team(s),,London Scottish,/wiki/London_Scottish_F.C.,,
Q3142307,Hugh Rowley,Hugh_Rowley,Amateur team(s),,Bowdon and Lymm Club,/w/index.php?title=Bowdon_and_Lymm_Club&action=edit&redlink=1,,
Q3142307,Hugh Rowley,Hugh_Rowley,Amateur team(s),c.1879,Manchester Football Club,/wiki/Manchester_Rugby_Club,,
Q3142307,Hugh Rowley,Hugh_Rowley,Amateur team(s),1877–1878,Cheshire,/wiki/Cheshire_Rugby_Football_Union,,
Q3142307,Hugh Rowley,Hugh_Rowley,Amateur team(s),1879–c.1881,Lancashire,/wiki/Lancashire_County_Rugby_Football_Union,,
Q3142307,Hugh Rowley,Hugh_Rowley,Amateur team(s),–,North of England,/w/index.php?title=North_of_England_Rugby_Union_side&action=edit&redlink=1,,
Q3142323,Hugh Vyvyan,Hugh_Vyvyan,Amateur team(s),1995–1996,Villagers,/wiki/Villager_Football_Club,,
Q3142323,Hugh Vyvyan,Hugh_Vyvyan,Amateur team(s),1996–1997,Penryn,/wiki/Penryn_RFC,,
Q3147193,Iain Balshaw,Iain_Balshaw,Youth career,-,Preston Grasshoppers,/wiki/Preston_Grasshoppers_R.F.C.,,
Q3147200,Iain Milne,Iain_Milne,Amateur team(s),,Heriots,/wiki/Heriot%27s_FP,,
Q3147200,Iain Milne,Iain_Milne,Amateur team(s),,Harlequins,/wiki/Harlequin_F.C.,,
Q3147254,Ian Dowling,Ian_Dowling,Amateur team(s),,Kilkenny,/wiki/Kilkenny_RFC,,
Q3147254,Ian Dowling,Ian_Dowling,Amateur team(s),–,Shannon,/wiki/Shannon_RFC,,
Q3147273,Ian Hall,Ian_Hall_(rugby_union),Amateur team(s),,Pontypridd RFC,/wiki/Pontypridd_RFC,,
Q3147273,Ian Hall,Ian_Hall_(rugby_union),Amateur team(s),–,Aberavon RFC,/wiki/Aberavon_RFC,,
Q3147273,Ian Hall,Ian_Hall_(rugby_union),Amateur team(s),–,South Wales Police RFC,/wiki/South_Wales_Police_RFC,,
Q3147273,Ian Hall,Ian_Hall_(rugby_union),Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3147284,Ian Jardine,Ian_Jardine,Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q3147284,Ian Jardine,Ian_Jardine,Amateur team(s),–,Cumnock,/wiki/Cumnock_RFC,,
Q3147307,Ian McLauchlan,Ian_McLauchlan,Amateur team(s),,Jordanhill,/wiki/Jordanhill_RFC,,
Q3147307,Ian McLauchlan,Ian_McLauchlan,Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q3147322,Ian Smith,"Ian_Smith_(rugby_union,_born_1965)",Amateur team(s),-,Gloucester,/wiki/Gloucester_Rugby,,
Q3147324,Ian Smith,"Ian_Smith_(rugby_union,_born_1903)",Amateur team(s),1923–25,Oxford University,/wiki/Oxford_University_RFC,,
Q3147324,Ian Smith,"Ian_Smith_(rugby_union,_born_1903)",Amateur team(s),1924–25,Barbarians,/wiki/Barbarian_F.C.,,
Q3147324,Ian Smith,"Ian_Smith_(rugby_union,_born_1903)",Amateur team(s),1925–29,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q3147324,Ian Smith,"Ian_Smith_(rugby_union,_born_1903)",Amateur team(s),1929–,London Scottish,/wiki/London_Scottish_F.C.,,
Q3147329,Ian Stephens,Ian_Stephens_(rugby_union),Amateur team(s),,Taffs Well RFC,/wiki/Taffs_Well_RFC,,
Q3147329,Ian Stephens,Ian_Stephens_(rugby_union),Amateur team(s),–,Bridgend RFC,/wiki/Bridgend_Ravens,,
Q3147329,Ian Stephens,Ian_Stephens_(rugby_union),Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3147333,Ian Watkins,Ian_Watkins_(rugby_union),Amateur team(s),1981–1989,Ebbw Vale RFC,/wiki/Ebbw_Vale_RFC,,
Q3147333,Ian Watkins,Ian_Watkins_(rugby_union),Amateur team(s),1989–1992,Cardiff RFC,/wiki/Cardiff_RFC,,
Q3147333,Ian Watkins,Ian_Watkins_(rugby_union),Amateur team(s),1992–1993,Swansea RFC,/wiki/Swansea_RFC,,
Q3147333,Ian Watkins,Ian_Watkins_(rugby_union),Amateur team(s),1985–1990,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3147336,Ian Williams,Ian_Williams_(rugby_union),Amateur team(s),1983–1989,Eastwood,/wiki/Eastwood_Rugby_Club,,
Q3147336,Ian Williams,Ian_Williams_(rugby_union),Youth career,1981-1983,Epping,/wiki/Epping_Rugby_%26_Netball_Club,,
Q3147943,Idwal Rees,Idwal_Rees,Amateur team(s),1928-1938,Swansea RFC,/wiki/Swansea_RFC,,
Q3147943,Idwal Rees,Idwal_Rees,Amateur team(s),1931-1932,Cambridge University R.U.F.C.,/wiki/Cambridge_University_R.U.F.C.,,
Q3147943,Idwal Rees,Idwal_Rees,Amateur team(s),,London Welsh RFC,/wiki/London_Welsh_RFC,,
Q3147943,Idwal Rees,Idwal_Rees,Amateur team(s),1932-?,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q3147943,Idwal Rees,Idwal_Rees,Amateur team(s),1934-36,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3149778,Inaki Basauri,Inaki_Basauri,Amateur team(s),1999–2002,Maryland Exiles,/wiki/Maryland_Exiles,,
Q3154087,Ion Bucan,Ion_Bucan,Youth career,1970-1978,Politehnica Iași,/wiki/CS_Politehnica_Ia%C8%99i_(rugby_union),,
Q3154126,Ionuț Tofan,Ionu%C8%9B_Tofan,Youth career,1989–1996,CS Triumf București,,,
Q3154134,Joe Tekori,Joe_Tekori,Amateur team(s),,Waitakere City,,,
Q3155349,Isitolo Maka,Isitolo_Maka,Amateur team(s),,Whitsunday Raiders,/w/index.php?title=Whitsunday_Raiders&action=edit&redlink=1,,
Q3156348,Ivor Morgan,Ivor_Morgan,Amateur team(s),,Danygraig RFC,,,
Q3156348,Ivor Morgan,Ivor_Morgan,Amateur team(s),1905-?,Swansea RFC,/wiki/Swansea_RFC,,
Q3156348,Ivor Morgan,Ivor_Morgan,Amateur team(s),1908,Glamorgan County RFC,/wiki/Glamorgan_County_RFC,,
Q3156402,Iwan Tukalo,Iwan_Tukalo,Amateur team(s),,Royal HSFP,/wiki/Royal_HSFP,,
Q3156402,Iwan Tukalo,Iwan_Tukalo,Amateur team(s),,Selkirk,/wiki/Selkirk_RFC,,
Q3157121,Jack Bancroft,Jack_Bancroft,Amateur team(s),,Swansea RFC,/wiki/Swansea_RFC,,
Q3157140,Jack Cantoni,Jack_Cantoni,Amateur team(s),1963–1967,Toulouse,/wiki/Stade_Toulousain,,
Q3157140,Jack Cantoni,Jack_Cantoni,Amateur team(s),1967–1980,Béziers,/wiki/AS_B%C3%A9ziers_H%C3%A9rault,,
Q3157172,Jack Elliott,Jack_Elliott_(rugby_union),Amateur team(s),,Llandaff RFC,/wiki/Llandaff_RFC,,
Q3157172,Jack Elliott,Jack_Elliott_(rugby_union),Amateur team(s),–,Cardiff RFC,/wiki/Cardiff_RFC,,
Q3157182,Jack Forster,Jack_Forster,Youth career,1996-1998,Aspull,,,
Q3157182,Jack Forster,Jack_Forster,Youth career,1998-2003,Sedgley Park,/wiki/Sedgley_Park_R.U.F.C.,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1902-1908,Pontypool RFC,/wiki/Pontypool_RFC,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1903,"Christ College, Brecon",,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1905-1911,Monmouthshire,/wiki/Monmouthshire_County_RFC,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1908-1910,Newport RFC,/wiki/Newport_RFC,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1909,London Welsh,/wiki/London_Welsh_RFC,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1910-1921,Pontypool RFC,,,
Q3157222,Jack Jones,"Jack_Jones_(rugby_union,_born_1886)",Amateur team(s),1913,Barbarians,/wiki/Barbarian_F.C.,,
Q3157256,Jack Manchester,Jack_Manchester,Amateur team(s),,Christchurch,,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),,Bridgend RFC,/wiki/Bridgend_Ravens,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),,Cardiff Medicals RFC,,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),,Cardiff RFC,/wiki/Cardiff_RFC,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),1949,Newport RFC,/wiki/Newport_RFC,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),–,Army,/wiki/Army_Rugby_Union,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3157267,Jack Matthews,Jack_Matthews_(rugby_union),Amateur team(s),–,Hampshire,,,
Q3157631,Bees Roux,Bees_Roux,Youth career,1997–2000,Eastern Province,/wiki/Eastern_Province_Elephants,,
Q3157631,Bees Roux,Bees_Roux,Youth career,2001,Falcons,/wiki/Valke_(rugby_union),,
Q3157631,Bees Roux,Bees_Roux,Youth career,2002,Leopards,/wiki/Leopards_(rugby_union),,
Q3159378,Jacques Lepatey,Jacques_Lepatey,Youth career,1946–1947,Sallèles-d'Aude,,,
Q3159664,Jacques Nieuwenhuis,Jacques_Nieuwenhuis,Amateur team(s),2013–2014,Brakpan,,8,15
Q3159664,Jacques Nieuwenhuis,Jacques_Nieuwenhuis,Youth career,1998–2002,Falcons,/wiki/Valke_(rugby_union),,
Q3159924,Jacques Rougerie,Jacques_Rougerie_(rugby_union),Amateur team(s),,AS Montferrand,/wiki/ASM_Clermont_Auvergne,,
Q3160903,James Allan,James_Allan_(rugby_union),Amateur team(s),,Taieri,,,
Q3160904,James Barnett Allison,Barney_Allison,Amateur team(s),,Queen's University Belfast,/wiki/Queen%27s_University_RFC,,
Q3160904,James Barnett Allison,Barney_Allison,Amateur team(s),–,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q3160957,James Buckland,James_Buckland,Youth career,2000–2003,Northampton Academy,/wiki/Northampton_Saints,,
Q3160957,James Buckland,James_Buckland,Youth career,2004–2005,Tawa,"/wiki/Tawa,_New_Zealand",,
Q3160965,James Bush,James_Bush_(sportsman),Amateur team(s),,Clifton Rugby Football Club,/wiki/Clifton_Rugby_Football_Club,,
Q3160965,James Bush,James_Bush_(sportsman),Amateur team(s),–,Blackheath FC,/wiki/Blackheath_FC,,
Q3160965,James Bush,James_Bush_(sportsman),Amateur team(s),–,Gloucestershire,/wiki/Gloucestershire_Rugby_Football_Union,,
Q3160972,James Cannon,James_Cannon_(rugby_union),Amateur team(s),–2007,Kettering,/wiki/Kettering_Rugby_Football_Club,,
Q3161045,Jimmy Dykes,Jimmy_Dykes_(rugby_union),Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q3161084,James Forrester,James_Forrester_(rugby_union),Youth career,Bicester Rugby Club,,,,
Q3161139,James Hart,James_Hart_(rugby_union),Amateur team(s),,Clontarf,/wiki/Clontarf_F.C.,,
Q3161236,James MacKenzie,James_MacKenzie_(rugby_union),Amateur team(s),,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q3161273,James McLaren,James_McLaren_(rugby),Amateur team(s),,Stirling County,/wiki/Stirling_County_RFC,,
Q3161345,James Pritchard,James_Pritchard_(rugby_union),Amateur team(s),1999-2006,Randwick Rugby,/wiki/Randwick_Rugby,,
Q3161528,Jamie Cudmore,Jamie_Cudmore,Amateur team(s),,Capilano,/wiki/Capilano_RFC,,
Q3161534,Jamie Hamilton,Jamie_Hamilton_(rugby_union),Amateur team(s),1986–1990,Lincoln,"/wiki/Lincoln,_England",,
Q3161639,Jan Cunningham,Jan_Cunningham,Amateur team(s),1993-1997,Dublin University,/wiki/Dublin_University_Football_Club,,
Q3161639,Jan Cunningham,Jan_Cunningham,Amateur team(s),1997-1999,Ballymena R.F.C.,/wiki/Ballymena_R.F.C.,,
Q3161639,Jan Cunningham,Jan_Cunningham,Amateur team(s),1999-,Dungannon RFC,/wiki/Dungannon_RFC,,
Q3161715,Jan Macháček,Jan_Mach%C3%A1%C4%8Dek,Amateur team(s),1990–1994,Slavia Prague,/wiki/RC_Slavia_Prague,,
Q3161715,Jan Macháček,Jan_Mach%C3%A1%C4%8Dek,Amateur team(s),1995,Dunedin Pirates,,,
Q3161715,Jan Macháček,Jan_Mach%C3%A1%C4%8Dek,Amateur team(s),2003–2004,Říčany,/wiki/RC_%C5%98%C3%AD%C4%8Dany,,
Q3161715,Jan Macháček,Jan_Mach%C3%A1%C4%8Dek,Amateur team(s),2004–2014,Slavia Prague,/wiki/RC_Slavia_Prague,,
Q3161715,Jan Macháček,Jan_Mach%C3%A1%C4%8Dek,Amateur team(s),2015–2017,RA Olymp Praha,,,
Q3161799,Jan du Preez,Jan_du_Preez,Amateur team(s),–,Maties,/wiki/Maties,,
Q3162065,Jannie Engelbrecht,Jannie_Engelbrecht,Amateur team(s),,Stellenbosch University,,,
Q3162930,Jason Eaton,Jason_Eaton,Amateur team(s),2020-,Old Boys University (premier reserve),,3,
Q3162947,Jason Hobson,Jason_Hobson,Youth career,Wadebridge Camels,,,,
Q3165234,Jean-Claude Skrela,Jean-Claude_Skrela,Amateur team(s),1968–1970,FC Auch Gers,/wiki/FC_Auch_Gers,,
Q3165234,Jean-Claude Skrela,Jean-Claude_Skrela,Amateur team(s),1970–1983,Stade Toulousain,/wiki/Stade_Toulousain,,
Q3165679,Jean-Francois Imbernon,Jean-Fran%C3%A7ois_Imbernon,Amateur team(s),,USA Perpignan,/wiki/USA_Perpignan,,
Q3167179,Jean-Luc Joinel,Jean-Luc_Joinel,Amateur team(s),1973-1988,CA Brive,/wiki/CA_Brive,,
Q3167266,Jean-Luc Sadourny,Jean-Luc_Sadourny,Amateur team(s),1984-1995,US Colomiers,/wiki/US_Colomiers,,
Q3167598,Jean-Marie Cadieu,Jean-Marie_Cadieu,Amateur team(s),1982-1993,Stade Toulousain,/wiki/Stade_Toulousain,,
Q3167598,Jean-Marie Cadieu,Jean-Marie_Cadieu,Amateur team(s),1993-1995,RC Narbonne,/wiki/RC_Narbonne,,
Q3167930,Jean-Michel Aguirre,Jean-Michel_Aguirre,Amateur team(s),,Stade Bagnérais,/wiki/Stade_Bagn%C3%A9rais,,
Q3168982,Jean-Pierre Bastiat,Jean-Pierre_Bastiat,Amateur team(s),,US Dax,/wiki/US_Dax,,
Q3169326,Jean-Pierre Garuet-Lempirou,Jean-Pierre_Garuet-Lempirou,Amateur team(s),1974–1991,FC Lourdes,/wiki/FC_Lourdes,,
Q3171707,Jean Desclaux,Jean_Desclaux,Amateur team(s),,Dax,/wiki/US_Dax,,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),,Cross Keys RFC,/wiki/Cross_Keys_RFC,,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Exeter Chiefs,/wiki/Exeter_Chiefs,,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Newbridge RFC,/wiki/Newbridge_RFC,,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Newport RFC,/wiki/Newport_RFC,86,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Pontypool RFC,/wiki/Pontypool_RFC,177,248
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Monmouthshire,,,
Q3176589,Jeff Squire,Jeff_Squire,Amateur team(s),–,Barbarian F.C.,/wiki/Barbarian_F.C.,,
Q3176811,Jehoida Hodges,Jehoida_Hodges,Amateur team(s),–,London Welsh,/wiki/London_Welsh,,
Q3176811,Jehoida Hodges,Jehoida_Hodges,Amateur team(s),1897-1909,Newport RFC,/wiki/Newport_RFC,252,90
Q3177306,Jeremy Davidson,Jeremy_Davidson_(rugby_union),Amateur team(s),,Dungannon,/wiki/Dungannon_RFC,,
Q3177328,Jeremy Manning,Jeremy_Manning,Amateur team(s),,UCC,/wiki/University_College_Cork_R.F.C.,,
Q3177328,Jeremy Manning,Jeremy_Manning,Amateur team(s),–,Cork Constitution,/wiki/Cork_Constitution,,
Q3177350,Jeremy Staunton,Jeremy_Staunton,Amateur team(s),,Garryowen,/wiki/Garryowen_Football_Club,,
Q3178722,Jim Aitken,Jim_Aitken,Amateur team(s),-,Penicuik,/wiki/Penicuik_RFC,,
