"X","origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored"
58521,"Q130619115","Ben Edwards","Ben Edwards","Ben_Edwards_(rugby_union)","international","1951","wales","/wiki/Wales_national_rugby_union_team",1,3
58522,"Q130619122","Peter Evans","Peter Evans","Peter_Evans_(rugby_union)","international","1951","wales","/wiki/Wales_national_rugby_union_team",2,0
58523,"Q130629310","Maurice Bonaventura","Maurice Bonaventura","Maurice_Bonaventura","international","1931","england","/wiki/England_national_rugby_union_team",1,0
58524,"Q130629589","Jeff Forrest","Jeff Forrest","Jeff_Forrest_(rugby_union)","international","1930-34","england","/wiki/England_national_rugby_union_team",10,2
58525,"Q130629593","Leslie Bedford","Leslie Bedford","Leslie_Bedford_(rugby_union)","international","1931","england","/wiki/England_national_rugby_union_team",2,0
58526,"Q130629930","Wallace Eyres","Wallace Eyres","Wallace_Eyres","international","1927","england","/wiki/England_national_rugby_union_team",1,0
58527,"Q130629932","William Pratten","William Pratten","William_Pratten","international","1927","england","/wiki/England_national_rugby_union_team",2,0
58528,"Q130629934","Alfred Bateson","Alfred Bateson","Alfred_Bateson","international","1930","england","/wiki/England_national_rugby_union_team",4,0
58529,"Q130630085","Ronald Hillard","Ronald Hillard","Ronald_Hillard","international","1925","england","/wiki/England_national_rugby_union_team",1,0
58530,"Q130630092","Jerry Hanley","Jerry Hanley","Jerry_Hanley","international","1927-28","england","/wiki/England_national_rugby_union_team",7,3
58531,"Q130630901","Jock Wright","Jock Wright","Jock_Wright","international","1920","england","/wiki/England_national_rugby_union_team",2,0
58532,"Q130631521","Ernie Gardner","Ernie Gardner","Ernie_Gardner","international","1921-23","england","/wiki/England_national_rugby_union_team",10,3
58533,"Q130631530","Harry Millett","Harry Millett","Harry_Millett","international","1920","england","/wiki/England_national_rugby_union_team",1,0
58534,"Q130631789","Joe Brunton","Joe Brunton","Joe_Brunton","international","1914","england","/wiki/England_national_rugby_union_team",3,0
58535,"Q130633525","Henry Morgan","Henry Morgan","Henry_Morgan_(rugby_union)","international","1957","wales","/wiki/Wales_national_rugby_union_team",2,0
58536,"Q130633528","Harry Morgan","Harry Morgan","Harry_Morgan_(rugby_union)","international","1956","wales","/wiki/Wales_national_rugby_union_team",4,3
58537,"Q130633536","John Evans","John Evans","John_Evans_(rugby_union,_born_1926)","international","1958","wales","/wiki/Wales_national_rugby_union_team",2,0
58538,"Q105409143","Fraser Thomson","Fraser Thomson","Fraser_Thomson_(rugby_union)","amateur","-","melrose","/wiki/Melrose_RFC",0,0
58539,"Q105409143","Fraser Thomson","Fraser Thomson","Fraser_Thomson_(rugby_union)","senior_club","2011","sale sharks","/wiki/Sale_Sharks",0,0
58540,"Q105409143","Fraser Thomson","Fraser Thomson","Fraser_Thomson_(rugby_union)","senior_club","2012-13","glasgow warriors","/wiki/Glasgow_Warriors",2,5
58541,"Q105409143","Fraser Thomson","Fraser Thomson","Fraser_Thomson_(rugby_union)","senior_club","2019","southern knights","/wiki/Melrose_RFC",9,5
58542,"Q130633565","Karl Williams","Karl Williams","Karl_Williams_(rugby_union)","senior_club","1989-1997, 2000","manawatu","/wiki/Manawatu_Rugby_Union",85,107
58543,"Q130633565","Karl Williams","Karl Williams","Karl_Williams_(rugby_union)","senior_club","1997","central vikings","/wiki/Central_Vikings_Rugby_Union",6,0
58544,"Q130633565","Karl Williams","Karl Williams","Karl_Williams_(rugby_union)","senior_club","1998-1999, 2000-2001","ca périgueux","/wiki/CA_P%C3%A9rigueux",0,0
58545,"Q130633565","Karl Williams","Karl Williams","Karl_Williams_(rugby_union)","senior_club","1996-1998","hurricanes","/wiki/Hurricanes_(rugby_union)",22,10
58546,"Q130638829","Tommy Headon","Tommy Headon","Tommy_Headon","international","1939","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58547,"Q130638833","Hector Kennedy","Hector Kennedy","Hector_Kennedy","international","1938","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58548,"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","senior_club","2024-","leinster","/wiki/Leinster_Rugby",13,0
58549,"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","international","2023","ireland u20","/wiki/Ireland_national_under-20_rugby_union_team",10,20
58550,"Q130639259","Gus McCarthy","Gus McCarthy","Gus_McCarthy","international","2024-","ireland","/wiki/Ireland_national_under-20_rugby_union_team",4,10
58551,"Q130639274","Harry Coverdale","Harry Coverdale","Harry_Coverdale","international","1910-20","england","/wiki/England_national_rugby_union_team",4,4
58552,"Q130639280","Dermot Morris","Dermot Morris","Dermot_Morris","international","1931-35","ireland","/wiki/Ireland_national_rugby_union_team",6,0
58553,"Q130639282","Ernest Ridgeway","Ernest Ridgeway","Ernest_Ridgeway","international","1932-35","ireland","/wiki/Ireland_national_rugby_union_team",5,3
58554,"Q130639534","Danaher Sheehan","Danaher Sheehan","Danaher_Sheehan","international","1932","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58555,"Q130639658","John Entrican","John Entrican","John_Entrican","international","1931","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58556,"Q105411281","Mac Hughes","Mac Hughes","Mac_Hughes","international","1953-58","australia","/wiki/Australia_national_rugby_union_team",14,3
58557,"Q130639800","Shaun Waide","Shaun Waide","Shaun_Waide","international","1932-33","ireland","/wiki/Ireland_national_rugby_union_team",5,9
58558,"Q130639981","Mike Sayers","Mike Sayers","Mike_Sayers","international","1935-39","ireland","/wiki/Ireland_national_rugby_union_team",10,3
58559,"Q130640122","Gerry Gilpin","Gerry Gilpin","Gerry_Gilpin","international","1962","ireland","/wiki/Ireland_national_rugby_union_team",3,0
58560,"Q130641838","Ian Ford","Ian Ford","Ian_Ford_(rugby_union)","international","1959","wales","/wiki/Wales_national_rugby_union_team",2,0
58561,"Q130646955","Griff Purchas","Griff Purchas","Griff_Purchas","international","1938","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58562,"Q130647671","Stanley Couchman","Stanley Couchman","Stanley_Couchman","international","1938","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58563,"Q130647865","Harold Uren","Harold Uren","Harold_Uren_(rugby_union)","international","1936","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58564,"Q130647868","Denis Pratten","Denis Pratten","Denis_Pratten","international","1936","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58565,"Q130649404","James Bordass","James Bordass","James_Bordass","international","1924","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58566,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","amateur","2007-09","edinburgh academicals","/wiki/Edinburgh_Academical_Football_Club",0,0
58567,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","amateur","2009-10","currie","/wiki/Currie_RFC",0,0
58568,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","amateur","2009-10","gael force","/wiki/Gael_Force",0,0
58569,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","amateur","2010-13","loughborough students","/wiki/Loughborough_Students_RUFC",0,0
58570,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","senior_club","2008-10","glasgow warriors","/wiki/Glasgow_Warriors",3,0
58571,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","senior_club","2013-16","ealing trailfinders","/wiki/Ealing_Trailfinders_Rugby_Club",20,5
58572,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","international","-","scotland u19","/wiki/Scotland_national_under-19_rugby_union_team",0,0
58573,"Q105413599","Chris Kinloch","Chris Kinloch","Chris_Kinloch","international","-","scotland u20","/wiki/Scotland_national_under-20_rugby_union_team",0,0
58574,"Q130651242","Reg Maxwell","Reg Maxwell","Reg_Maxwell","international","1924","british lions","/wiki/British_Lions_national_rugby_union_team",1,0
58575,"Q130654949","Donald Troup","Donald Troup","Donald_Troup","international","1927","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58576,"Q130656780","George Makepeace-Cubitt","George Makepeace-Cubitt","George_Makepeace-Cubitt","senior_club","2022-2023","london irish","/wiki/London_Irish",0,0
58577,"Q130656780","George Makepeace-Cubitt","George Makepeace-Cubitt","George_Makepeace-Cubitt","senior_club","2023-2024","rams rfc","/wiki/Rams_RFC",0,0
58578,"Q130656780","George Makepeace-Cubitt","George Makepeace-Cubitt","George_Makepeace-Cubitt","senior_club","2024-","northampton saints","/wiki/Northampton_Saints",0,0
58579,"Q130656780","George Makepeace-Cubitt","George Makepeace-Cubitt","George_Makepeace-Cubitt","international","2024","england u20","/wiki/England_national_under-20_rugby_union_team",0,0
58580,"Q130660673","John Crawford","John Crawford","John_Crawford_(rugby_union)","international","1934","scotland","/wiki/Scotland_national_rugby_union_team",1,3
58581,"Q130660742","Ian Graham","Ian Graham","Ian_Graham_(rugby_union)","international","1939","scotland","/wiki/Scotland_national_rugby_union_team",2,0
58582,"Q130660944","Mike Robertson","Mike Robertson","Mike_Robertson_(rugby_union)","international","1958","scotland","/wiki/Scotland_national_rugby_union_team",1,0
58583,"Q130660965","John Allan","John Allan","John_Allan_(rugby_union,_born_1934)","international","1957","scotland","/wiki/Scotland_national_rugby_union_team",2,0
58584,"Q130667331","Walter Wilson","Walter Wilson","Walter_Wilson_(rugby_union)","international","1907","england","/wiki/England_national_rugby_union_team",2,0
58585,"Q130667683","Dick Manley","Dick Manley","Dick_Manley","international","1963","england","/wiki/England_national_rugby_union_team",4,0
58586,"Q130667691","Terry Arthur","Terry Arthur","Terry_Arthur","international","1966","england","/wiki/England_national_rugby_union_team",2,0
58587,"Q101064426","Marcel Theunissen","Marcel Theunissen","Marcel_Theunissen","senior_club","2020-","stormers","/wiki/Stormers",14,10
58588,"Q101064426","Marcel Theunissen","Marcel Theunissen","Marcel_Theunissen","senior_club","2020-","western province","/wiki/Western_Province_(rugby_union)",20,10
58589,"Q130667838","Dave Watt","Dave Watt","Dave_Watt","international","1967","england","/wiki/England_national_rugby_union_team",4,0
58590,"Q130668033","Ioan Jones","Ioan Jones","Ioan_Jones","senior_club","2023-","gloucester","/wiki/Gloucester",9,5
58591,"Q130668033","Ioan Jones","Ioan Jones","Ioan_Jones","international","2022-2023","england u18","/wiki/England_national_under-18_rugby_union_team",8,5
58592,"Q130668033","Ioan Jones","Ioan Jones","Ioan_Jones","international","2024","england u20","/wiki/England_national_under-20_rugby_union_team",9,10
58593,"Q130668065","David Rosser","David Rosser","David_Rosser","international","1965-66","england","/wiki/England_national_rugby_union_team",5,0
58594,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","senior_club","2023-","harlequins","/wiki/Harlequins_FC",4,0
58595,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","senior_club","2023","→richmond(loan)",NA,7,50
58596,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","senior_club","2024","→london scottish(loan)",NA,6,22
58597,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","international","2022","england u17","/wiki/England_national_under-18_rugby_union_team",0,0
58598,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","international","2022","england u18","/wiki/England_national_under-18_rugby_union_team",5,0
58599,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","international","2023","england u19","/wiki/England_national_under-18_rugby_union_team",2,0
58600,"Q130668299","Sean Kerr","Sean Kerr","Sean_Kerr","international","2024-","england u20","/wiki/England_national_under-20_rugby_union_team",8,84
58601,"Q130668479","William Oldham","William Oldham","William_Oldham_(rugby_union)","international","1908-09","england","/wiki/England_national_rugby_union_team",2,0
58602,"Q130668479","William Oldham","William Oldham","William_Oldham_(rugby_union)","international","1908","anglo-welsh","/wiki/British_%26_Irish_Lions",1,0
58603,"Q130680894","Wally Bornemann","Wally Bornemann","Wally_Bornemann","international","1960","ireland","/wiki/Ireland_national_rugby_union_team",4,0
58604,"Q130681142","Billy McCombe","Billy McCombe","Billy_McCombe","international","1968-75","ireland","/wiki/Ireland_national_rugby_union_team",5,32
58605,"Q130682651","Jim Wheeler","Jim Wheeler","Jim_Wheeler_(rugby_union)","international","1922-24","ireland","/wiki/Ireland_national_rugby_union_team",5,0
58606,"Q130682836","Reuben Owens","Reuben Owens","Reuben_Owens","international","1922","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58607,"Q130683567","Harry Thrift","Harry Thrift","Harry_Thrift","international","1904-09","ireland","/wiki/Ireland_national_rugby_union_team",18,15
58608,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2000-01","grenoble","/wiki/FC_Grenoble",0,0
58609,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2001-03","leinster rugby","/wiki/Leinster_Rugby",0,0
58610,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2003-04","harlequins","/wiki/Harlequin_F.C.",0,0
58611,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2004-05","as beziers","/wiki/AS_Beziers",0,0
58612,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2005-07","london irish","/wiki/London_Irish",0,0
58613,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","2007","saracens","/wiki/Saracens_F.C.",0,0
58614,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","1995-98","auckland","/wiki/Auckland",7,10
58615,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","1999-00","waikato","/wiki/Waikato_(National_Provincial_Championship)",22,30
58616,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","senior_club","1999","chiefs","/wiki/Chiefs_(Super_Rugby)",1,0
58617,"Q105414537","Ben Willis","Ben Willis","Ben_Willis_(rugby_union)","international","2002","ireland ""a""","/wiki/Ireland_A_national_rugby_union_team",0,0
58618,"Q130693589","Steven Wright","Steven Wright","Steven_Wright_(rugby_union)","international","1949","scotland","/wiki/Scotland_national_rugby_union_team",1,0
58619,"Q130693590","Ethan Staddon","Ethan Staddon","Ethan_Staddon","senior_club","2020-","bath","/wiki/University_of_Bath",0,0
58620,"Q130693590","Ethan Staddon","Ethan Staddon","Ethan_Staddon","international","2019","england u18","/wiki/England_national_under-18_rugby_union_team",0,0
58621,"Q130693590","Ethan Staddon","Ethan Staddon","Ethan_Staddon","international","2022","england u20","/wiki/England_national_under-20_rugby_union_team",0,0
58622,"Q130693723","Duncan McLean","Duncan McLean","Duncan_McLean_(rugby_union)","international","1947","scotland","/wiki/Scotland_national_rugby_union_team",2,0
58623,"Q130693746","Charlie McDonald","Charlie McDonald","Charlie_McDonald_(rugby_union)","international","1947","scotland","/wiki/Scotland_national_rugby_union_team",1,3
58624,"Q130693915","Joseph Wallace","Joseph Wallace","Joseph_Wallace_(rugby_union)","international","1903-06","ireland","/wiki/Ireland_national_rugby_union_team",10,12
58625,"Q130693915","Joseph Wallace","Joseph Wallace","Joseph_Wallace_(rugby_union)","international","1903","british lions","/wiki/British_Lions_national_rugby_union_team",3,0
58626,"Q130695562","Billy Hinton","Billy Hinton","Billy_Hinton","international","1907-12","ireland","/wiki/Ireland_national_rugby_union_team",16,4
58627,"Q130700237","Aidan Bailey","Aidan Bailey","Aidan_Bailey","international","1934-38","ireland","/wiki/Bray,_Ireland",13,22
58628,"Q130707464","Albert McConnell","Albert McConnell","Albert_McConnell","international","1947-49","ireland","/wiki/Ireland_national_rugby_union_team",7,0
58629,"Q130710006","Freddie Moran","Freddie Moran","Freddie_Moran","international","1936-39","ireland","/wiki/Ireland_national_rugby_union_team",9,18
58630,"Q130710392","Edward de Vere Hunt","Edward de Vere Hunt","Edward_de_Vere_Hunt","international","1930-33","ireland","/wiki/Ireland_national_rugby_union_team",5,6
58631,"Q130710399","Joe Gaston","Joe Gaston","Joe_Gaston_(rugby_union)","international","1954-56","ireland","/wiki/Ireland_national_rugby_union_team",8,3
58632,"Q130711656","Gordon Watt","Gordon Watt","Gordon_Watt","international","1947-48","scotland","/wiki/Scotland_national_rugby_union_team",6,0
58633,"Q130711745","Richard Chambers","Richard Chambers","Richard_Chambers_(rugby_union)","international","1951-52","ireland","/wiki/Ireland_national_rugby_union_team",6,0
58634,"Q130711772","Sean McDermott","Sean McDermott","Sean_McDermott_(rugby_union)","international","1955","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58635,"Q130711782","George Ross","George Ross","George_Ross_(rugby_union)","international","1955","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58636,"Q130711808","William Alexander","William Alexander","William_Alexander_(rugby_union,_born_1905)","international","1927","england","/wiki/England_national_rugby_union_team",1,0
58637,"Q130711816","Colin Bishop","Colin Bishop","Colin_Bishop","international","1927","england","/wiki/England_national_rugby_union_team",1,0
58638,"Q130711849","Chris Matthews","Chris Matthews","Chris_Matthews_(rugby_union)","international","1939","wales","/wiki/Wales_national_rugby_union_team",1,0
58639,"Q130714586","Norman Brand","Norman Brand","Norman_Brand","international","1924","british lions","/wiki/British_Lions_national_rugby_union_team",2,0
58640,"Q130714586","Norman Brand","Norman Brand","Norman_Brand","international","1924","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58641,"Q130719235","Paul Traynor","Paul Traynor","Paul_Traynor_(rugby_union)","international","1952","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58642,"Q130719563","Victor Hewitt","Victor Hewitt","Victor_Hewitt","international","1935-36","ireland","/wiki/Ireland_national_rugby_union_team",6,4
58643,"Q130719566","David O'Loughlin","David O'Loughlin","David_O%27Loughlin_(rugby_union)","international","1938-39","ireland","/wiki/Ireland_national_rugby_union_team",6,3
58644,"Q130719571","Ernie Keeffe","Ernie Keeffe","Ernie_Keeffe","international","1947-48","ireland","/wiki/Ireland_national_rugby_union_team",6,0
58645,"Q130720127","Brendan Guerin","Brendan Guerin","Brendan_Guerin","international","1956","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58646,"Q130720128","Charlie Lydon","Charlie Lydon","Charlie_Lydon","international","1956","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58647,"Q130720864","Noel Feddis","Noel Feddis","Noel_Feddis","international","1956","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58648,"Q130721721","Tony Courtney","Tony Courtney","Tony_Courtney","international","1920-21","ireland","/wiki/Ireland_national_rugby_union_team",7,0
58649,"Q130724189","D'Arcy Patterson","D'Arcy Patterson","D%27Arcy_Patterson","international","1912-13","ireland","/wiki/Ireland_national_rugby_union_team",8,3
58650,"Q130724468","James Stokes","James Stokes","James_Stokes_(rugby_union)","amateur","-","nottingham high school","/wiki/Nottingham_High_School",0,0
58651,"Q130724468","James Stokes","James Stokes","James_Stokes_(rugby_union)","senior_club","-","nottingham","/wiki/Nottingham_High_School",0,0
58652,"Q130724468","James Stokes","James Stokes","James_Stokes_(rugby_union)","senior_club","2013-2019","cambridge","/wiki/Cambridge_R.U.F.C.",0,0
58653,"Q130724468","James Stokes","James Stokes","James_Stokes_(rugby_union)","senior_club","2019-2023","london irish","/wiki/London_Irish",0,0
58654,"Q130724468","James Stokes","James Stokes","James_Stokes_(rugby_union)","senior_club","2023-","rugby football club los angeles","/wiki/Rugby_Football_Club_Los_Angeles",0,0
58655,"Q130724663","David Roberts","David Roberts","David_Roberts_(rugby_union)","international","1930","wales","/wiki/Wales_national_rugby_union_team",1,0
58656,"Q130724683","Arthur Jones","Arthur Jones","Arthur_Jones_(rugby_union,_born_1908)","international","1933","wales","/wiki/Wales_national_rugby_union_team",2,0
58657,"Q130724693","Harry Truman","Harry Truman","Harry_Truman_(rugby_union)","international","1934-35","wales","/wiki/Wales_national_rugby_union_team",2,0
58658,"Q130724699","Walter Legge","Walter Legge","Walter_Legge_(rugby_union)","international","1937-38","wales","/wiki/Wales_national_rugby_union_team",2,5
58659,"Q130731528","Thomas Halpin","Thomas Halpin","Thomas_Halpin_(rugby_union)","international","1909-12","ireland","/wiki/Ireland_national_rugby_union_team",13,0
58660,"Q130736155","Brian Henderson","Brian Henderson","Brian_Henderson_(rugby_union)","international","1963-66","scotland","/wiki/Scotland_national_rugby_union_team",12,6
58661,"Q130736172","Gordon Macdonald","Gordon Macdonald","Gordon_Macdonald_(rugby_union)","international","1969","scotland","/wiki/Scotland_national_rugby_union_team",1,0
58662,"Q130736284","Ian Smith","Ian Smith","Ian_Smith_(rugby_union,_born_1944)","international","1969-71","scotland","/wiki/Scotland_national_rugby_union_team",8,14
58663,"Q130736284","Ian Smith","Ian Smith","Ian_Smith_(rugby_union,_born_1944)","international","1972","hong kong","/wiki/Hong_Kong_national_rugby_union_team",0,0
58664,"Q130739499","Maurice Landers","Maurice Landers","Maurice_Landers","international","1904-05","ireland","/wiki/Ireland_national_rugby_union_team",5,0
58665,"Q130739503","Hugh C. Kelly","Hugh C. Kelly","Hugh_C._Kelly","international","1877-80","ireland","/wiki/Ireland_national_rugby_union_team",6,0
58666,"Q130740607","Frank Montgomery","Frank Montgomery","Frank_Montgomery_(rugby_union)","international","1914","ireland","/wiki/Ireland_national_rugby_union_team",3,0
58667,"Q130740869","Maurice Barlow","Maurice Barlow","Maurice_Barlow","international","1875","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58668,"Q130740875","Abraham Cronyn","Abraham Cronyn","Abraham_Cronyn","international","1875-80","ireland","/wiki/Ireland_national_rugby_union_team",3,0
58669,"Q130740926","Edgar Galbraith","Edgar Galbraith","Edgar_Galbraith","international","1875","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58670,"Q130740997","Abram Combe","Abram Combe","Abram_Combe_(rugby_union)","international","1875","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58671,"Q130741119","Henry O'Hara O'Neill","Henry O'Hara O'Neill","Henry_O%27Hara_O%27Neill","international","1930-33","ireland","/wiki/Ireland_national_rugby_union_team",6,0
58672,"Q130741119","Henry O'Hara O'Neill","Henry O'Hara O'Neill","Henry_O%27Hara_O%27Neill","international","1930","british lions","/wiki/British_Lions_national_rugby_union_team",5,0
58673,"Q130741869","Ronnie Craig","Ronnie Craig","Ronnie_Craig","international","1938","ireland","/wiki/Ireland_national_rugby_union_team",2,0
58674,"Q130741871","Charles Reidy","Charles Reidy","Charles_Reidy","international","1937","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58675,"Q130742000","Leslie Davies","Leslie Davies","Leslie_Davies_(rugby_union)","international","1939","wales","/wiki/Wales_national_rugby_union_team",2,0
58676,"Q130742006","David Thomas","David Thomas","David_Thomas_(rugby_union)","international","1937","wales","/wiki/Wales_national_rugby_union_team",1,0
58677,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","amateur","2008-10","heriots","/wiki/Heriot%27s_Rugby_Club",0,0
58678,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","amateur","2010-11","melrose","/wiki/Melrose_RFC",0,0
58679,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","amateur","2011","glasgow hawks","/wiki/Glasgow_Hawks_RFC",0,0
58680,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","senior_club","2005-07","edinburgh","/wiki/Edinburgh_Rugby",3,5
58681,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","senior_club","2009-11","glasgow warriors","/wiki/Glasgow_Warriors",4,0
58682,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","senior_club","2011-12","rotherham titans","/wiki/Rotherham_Titans",17,10
58683,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","senior_club","2012-13","london scottish","/wiki/London_Scottish_F.C.",9,0
58684,"Q105477217","Dave McCall","Dave McCall","Dave_McCall","international","2005-06","scotland u19","/wiki/Scotland_national_under-19_rugby_union_team",0,0
58685,"Q130742023","Harry Rees","Harry Rees","Harry_Rees_(rugby_union)","international","1937-38","wales","/wiki/Wales_national_rugby_union_team",5,0
58686,"Q130742032","John Ford","John Ford","John_Ford_(rugby_union)","international","1939","wales","/wiki/Wales_national_rugby_union_team",1,0
58687,"Q130742045","Billy Williams","Billy Williams","Billy_Williams_(rugby_union,_born_1921)","international","1952-53","wales","/wiki/Wales_national_rugby_union_team",3,0
58688,"Q130742063","Bill Ward","Bill Ward","Bill_Ward_(rugby_union)","international","1934","wales","/wiki/Wales_national_rugby_union_team",2,0
58689,"Q130742066","Peter Stone","Peter Stone","Peter_Stone_(rugby_union)","international","1949","wales","/wiki/Wales_national_rugby_union_team",1,0
58690,"Q130746431","Aengus McMorrow","Aengus McMorrow","Aengus_McMorrow","international","1951","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58691,"Q130746679","Jack Molony","Jack Molony","Jack_Molony","international","1950","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58692,"Q130746681","Niall Bailey","Niall Bailey","Niall_Bailey","international","1952","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58693,"Q130746764","Mick Hillary","Mick Hillary","Mick_Hillary","international","1952","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58694,"Q130746859","Gerry Hardy","Gerry Hardy","Gerry_Hardy","international","1962","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58695,"Q130746972","Dion Glass","Dion Glass","Dion_Glass","international","1958-61","ireland","/wiki/Ireland_national_rugby_union_team",4,0
58696,"Q130747139","Jim Murphy-O'Connor","Jim Murphy-O'Connor","Jim_Murphy-O%27Connor","international","1954","ireland","/wiki/Ireland_national_rugby_union_team",1,3
58697,"Q130747142","Charles Teehan","Charles Teehan","Charles_Teehan","international","1939","ireland","/wiki/Ireland_national_rugby_union_team",3,0
58698,"Q130747486","Frank Purser","Frank Purser","Frank_Purser","international","1898","ireland","/wiki/Ireland_national_rugby_union_team",3,0
58699,"Q130748335","Reginald Odbert","Reginald Odbert","Reginald_Odbert","international","1928","ireland","/wiki/Ireland_national_rugby_union_team",1,0
58700,"Q130749325","Jimmie Graham","Jimmie Graham","Jimmie_Graham","international","1926-32","scotland","/wiki/Scotland_national_rugby_union_team",15,3
58701,"Q130749375","Alexander Walker","Alexander Walker","Alexander_Walker_(rugby_union)","international","1931-32","scotland","/wiki/Scotland_national_rugby_union_team",5,0
58702,"Q130749378","James Wilson","James Wilson","James_Wilson_(rugby_union,_born_1909)","international","1931-32","scotland","/wiki/Scotland_national_rugby_union_team",5,0
58703,"Q130749412","Frederick Henderson","Frederick Henderson","Frederick_Henderson_(rugby_union)","international","1900","scotland","/wiki/Scotland_national_rugby_union_team",2,0
58704,"Q130750678","John Minch","John Minch","John_Minch","international","1912-14","ireland","/wiki/Ireland_national_rugby_union_team",5,0
58705,"Q130753097","Jack Eddison","Jack Eddison","Jack_Eddison","international","1912","england","/wiki/England_national_rugby_union_team",4,3
58706,"Q130753101","John Scholfield","John Scholfield","John_Scholfield_(rugby_union)","international","1911","england","/wiki/England_national_rugby_union_team",1,3
58707,"Q130753648","Mike Dunne","Mike Dunne","Mike_Dunne_(rugby_union)","international","1928-34","ireland","/wiki/Ireland_national_rugby_union_team",16,0
58708,"Q130753648","Mike Dunne","Mike Dunne","Mike_Dunne_(rugby_union)","international","1930","british lions","/wiki/British_Lions_national_rugby_union_team",0,0
58709,"Q130755445","Dean Sheppard","Dean Sheppard","Dean_Sheppard","senior_club","1992-1997","counties","/wiki/Counties_Manukau_Rugby_Union",38,240
58710,"Q130755445","Dean Sheppard","Dean Sheppard","Dean_Sheppard","senior_club","1997","blues","/wiki/Blues_(Super_Rugby)",2,0
58711,"Q130755529","John MacArthur","John MacArthur","John_MacArthur_(rugby_union)","international","1932","scotland","/wiki/Scotland_national_rugby_union_team",1,0
58712,"Q130755619","George Sanderson","George Sanderson","George_Sanderson_(rugby_union)","international","1907-08","scotland","/wiki/Scotland_national_rugby_union_team",4,3
