"rugbyscopeId","altNames","teamWP"
NA,"Angleterre; Angleterre à sept; Angleterre à 7; Angleterre sept; Angleterre (sept)","%C3%89quipe_d%27Angleterre_de_rugby_%C3%A0_sept"
NA,"Belmont Shore; Belmont Shore RFC; Belmont Shore RC","Belmont_Shore_Rugby_Club"
NA,"CSM Clamart; Clamart Rugby 92","Clamart_Rugby_92"
NA,"St. Mary's College RFC; St Mary's College RFC; St. Mary's College; St. Mary's","St._Mary%27s_College_Rugby_Football_Club"
NA,"North Sydney; North Sydney Bears","North_Sydney_Bears"
NA,"CA Castelsarrasin; Castelsarrasin","Cercle_athl%C3%A9tique_castelsarrasinois"
NA,"Canberra Raiders; Canberra","Canberra_Raiders"
NA,"TOEC TOAC FCT; TOEC; TOAC TOEC; FC TOAC TOEC; FCTT Rugby; FCTT rugby; FCTT","TOEC_TOAC_FCT_Rugby"
NA,"Irlande -20; Irlande -20 ans","%C3%89quipe_d%27Irlande_de_rugby_%C3%A0_XV_des_moins_de_20_ans"
NA,"Stewart's Melville; Stewart's Melville RFC","Stewart%27s_Melville_Rugby_Football_Club"
NA,"RSCA-Rugby; RSC Anderlecht","RSCA-Rugby"
NA,"Céret sportif; Céret Sportif; Céret","C%C3%A9ret_sportif_Vallespir"
NA,"Leigh RLFC; Leigh Centurions; Leigh; Leigh Leopards","Leigh_Leopards"
NA,"Bond University; Gold Coast Breakers; Bond University Rugby Club; Bond University RC","Bond_University_Rugby_Club"
NA,"UA Mimizan; U.S. Mimizan","Union_athl%C3%A9tique_mimizannaise"
NA,"UMS Montélimar; US Montélimar","Union_montilienne_sportive_rugby"
NA,"Bera Bera Rugby; Bera Bera","Bera_Bera_Rugby"
NA,"Toulouse OEC; T.O.E.C.; TOEC","Toulouse_olympique_employ%C3%A9s_club"
NA,"Boston Irish Wolfhounds; Irish Wolfhounds","Boston_Irish_Wolfhounds"
NA,"Easts Tigers; Brisbane Easts; Easts Tigers Rugby Union","Easts_Tigers_Rugby_Union"
NA,"Samoa à 7; Samoa à sept; Samoa sept","%C3%89quipe_des_Samoa_de_rugby_%C3%A0_sept"
NA,"ASPTT; ASPTT Paris","ASPTT_Paris_%C3%8Ele-de-France"
NA,"Castaway Wanderers; Castaway Wanderers RFC","Castaway_Wanderers_Rugby_Football_Club"
NA,"SO Millau; Stade olympique millavois","Stade_olympique_millavois_rugby_Aveyron"
NA,"Carrasco Polo Club; Carrasco Polo","Carrasco_Polo_Club"
NA,"Tala RC; Tala Rugby Club","Tala_Rugby_Club"
NA,"CF Os Belenenses; Belenenses; Os Belenenses","Clube_de_Futebol_Os_Belenenses_(rugby_%C3%A0_XV)"
NA,"Olympique miélanais; Miélan-Mirande; Entente Astarac Bigorre XV; Entente Astarac Bigorre; Ent. Astarac Bigorre","Entente_Astarac_Bigorre_XV"
NA,"Warringah RC; Warringah; Warringah Rugby Club","Warringah_Rugby_Club"
NA,"Galwegians RFC; Galwegians","Galwegians_Rugby_Football_Club"
NA,"Union sportive Montréjeau; US Montréjeau; US Montréjeau G.-P.","Union_sportive_Montr%C3%A9jeau_Gourdan-Polignan_XV"
NA,"Lomas Athletic Club; Lomas AC","Lomas_Athletic_Club"
NA,"CR Bella Vista; Regatas Bella Vista; Club Regatas de Bella Vista; Regatas de Bella Vista","Club_Regatas_de_Bella_Vista"
NA,"US Bellegarde-Coupy; US Bellegarde Coupy","Bellegarde-sur-Valserine"
NA,"US Carmaux; Union sportive carmausine; U.S. Carmaux","Union_sportive_carmausine"
NA,"SO Voiron; Stade olympique voironnais","Stade_olympique_voironnais"
NA,"F.C. Lyon; FC Lyon","Football_Club_de_Lyon_(rugby_%C3%A0_XV)"
NA,"Bordeaux XIII; Bordeaux -Bayonne; Ent. Bordeaux-Bayonne; Bordeaux-Bayonne","Bordeaux_XIII"
NA,"Featherstone; Featherstone Rovers","Featherstone_Rovers_Rugby_League_Football_Club"
NA,"Argentine A; Argentine XV; Jaguars","%C3%89quipe_d%27Argentine_XV_de_rugby_%C3%A0_XV"
NA,"RC Beauvais; Beauvais RC","Beauvais"
NA,"Mirano Rugby 1957; Rugby Mirano","Rugby_Mirano_1957"
NA,"RC Academy Tbilissi; RC Akademia Tbilissi","Rugby_Club_Akademia_Tbilissi"
NA,"CDU Lisbonne; CDUL; CDU Lisboa","Centro_Desportivo_Universitario_Lisboa"
NA,"Penza; Imperia-Dynamo","Imperia-Dynamo"
NA,"Huddersfield Giants (XIII); Huddersfield; Huddersfield Giants","Huddersfield_Giants_Rugby_League_Football_Club"
NA,"TUC; Toulouse UC","Toulouse_Universit%C3%A9_Club"
NA,"Glasgow Academicals RFC; Glasgow Academicals","Glasgow_Academicals_Rugby_Football_Club"
NA,"Armia Tbilissi; RC Armia; Rugby Club Armia","Rugby_Club_Armia"
NA,"Bordeaux EC; BEC; Bordeaux E.C.; Bordeaux Étudiants Club","Bordeaux_%C3%89tudiants_Club_(omnisports)"
NA,"R.C. Marseille; RC Marseille; Marseille XIII","Marseille_XIII_Avenir"
NA,"S.O. Avignon; SO Avignon; Avignon; Avignon XIII","Sporting_olympique_avignonnais_XIII"
NA,"Ealing Trailfinders; Ealing Trailfinders RC","Ealing_Trailfinders_Rugby_Club"
NA,"Stirling County; Stirling County RFC; Stirling Coutny RFC; Stirling Wolves","Stirling_County_Rugby_Football_Club"
NA,"Paris UC; PUC; Paris université club","Paris_universit%C3%A9_club"
NA,"US L'Isle-Jourdain; US l'Isloise; US lisloise; US l'isloise; L'Isle-Jourdain; US L'Isloise; U.S. L'Isle-Jourdain","Union_sportive_lisloise_rugby"
NA,"Cuxac-d'Aude; Cuxac d’Aude","Cuxac-d%27Aude"
NA,"RC Albi XIII; R.C. Albigeois; Albi XIII; Albi; RC Albi; RC Albigeois; Albi olympique","Albi_Rugby_League_XIII"
NA,"Newfoundland Rock; Atlantic Rock","Newfoundland_Rock_Rugby_Football_Club"
NA,"Old Boys; Old Boys Club","Old_Boys_%26_Old_Girls_Club"
NA,"Toronto Arrows; Arrows de Toronto; Ontario Arrows","Arrows_de_Toronto"
NA,"Barbarians de NZ; Barbarians de la Nouvelle-Zélande","Barbarians_de_la_Nouvelle-Z%C3%A9lande"
NA,"Glasgow Hutchesons Aloysians RFC; GHA Rugby Football Club","Glasgow_Hutchesons_Aloysians_Rugby_Football_Club"
NA,"Stade nantais; Stade nantais UC; Nantes UC","Stade_nantais_universit%C3%A9_club"
NA,"Collioure sportif; Collioure S XV","Collioure"
NA,"Leonessa Brescia; Rugby Leonessa; Rugby Brescia; Rugby Leonessa 1928","Rugby_Brescia"
NA,"Duendes RC; Duendes Rugby Club; Duendes","Duendes_Rugby_Club"
NA,"Penrith Emus; Penrith RC; Penrith Rugby Club","Penrith_Emus_Rugby"
NA,"Floirac; CM Floirac","Floirac_(Gironde)"
NA,"Kituro Rugby Club; Royal Kituro RC; Kituro RC","Royal_Kituro_Rugby_Club"
NA,"Tucumán RC; Tucumán Rugby Club; Tucumàn","Tucum%C3%A1n_Rugby_Club"
NA,"Olympique Labruguière; Olympique Labruguière XV","Labrugui%C3%A8re"
NA,"Gold de La Nvlle-Orléans; NOLA Gold; Gold de La Nouvelle-Orléans; Gold de la Nouvelle-Orléans; Gold de la Nlle-Orléans","Gold_de_La_Nouvelle-Orl%C3%A9ans"
NA,"Barrow RL; Barrow; Barrow Raiders","Barrow_Rugby_League_Football_Club"
NA,"Hino Motors; Hino Red Dolphins","Hino_Red_Dolphins"
NA,"New England Free Jacks; Free Jacks; Free Jacks de la Nlle-Angl.; Free Jacks de Nlle-Angleterre","Free_Jacks_de_la_Nouvelle-Angleterre"
NA,"Old Puget Sound Beach; Old Puget Sound Beach RFC; Seattle Saracens; Seattle RC","Seattle_Rugby_Club"
NA,"Bulava Taganrog; Boulava Taganrog","Bulava_Taganrog"
NA,"Warriors de l'Utah; Utah Warriors","Warriors_de_l%27Utah"
NA,"Istres SR; Istres sports rugby","Istres_sports_rugby"
NA,"Rugby club Six-Fours; RC Six Fours","Six-Fours-les-Plages"
NA,"Kenya à sept; Kenya à 7; Kenya 7","%C3%89quipe_du_Kenya_de_rugby_%C3%A0_sept"
NA,"Paris rugby XIII; Paris; Paris XIII","Paris_rugby_XIII"
NA,"CA Villeneuve; C.A. Villeneuve","Villeneuve-sur-Lot"
NA,"Norths/QUT; North Brisbane Eagles; North Brisbane","North_Brisbane_Rugby_Club"
NA,"West Hartlepool; West Hartlepool RFC","West_Hartlepool_Rugby_Football_Club"
NA,"Saint-Raphaël; CARF","Saint-Rapha%C3%ABl_(Var)"
NA,"Complutense Cisneros; CR Cisneros","Club_de_Rugby_Complutense_Cisneros"
NA,"Espagne sept; Espagne VII; Espagne à sept","%C3%89quipe_d%27Espagne_de_rugby_%C3%A0_sept"
NA,"Olimpia Lions; Yacare XV","Yacare_XV"
NA,"Pays Médoc rugby; Stade pauillacais","Pays_M%C3%A9doc_Rugby"
NA,"Clermont UC; Clermont Université Club","Clermont_Universit%C3%A9_Club_(basket-ball)"
NA,"Gernika Rugby Taldea; Gernika RT","Gernika_Rugby_Taldea"
NA,"Burnaby Lake RFC; Burnaby Lake RC","Burnaby_Lake_Rugby_Club"
NA,"SMUC Marseille; Stade Marseillais UC; Stade marseillais; Stade Marseillais Université Club; Stade Marseillais U.C.","Stade_Marseillais_Universit%C3%A9_Club"
NA,"Carmarthen Quins RFC; Carmarthen Quins","Carmarthen_Quins_RFC"
NA,"Cazères; US Cazères XV","Caz%C3%A8res"
NA,"Dendermonde RC; Dendermondse RC","Dendermondse_Rugby_Club"
NA,"Wests Rugby; Wests Bulldogs; West Brisbane Bulldogs","Wests_Rugby"
NA,"RC Muretain; RC muretain","Muret_(Haute-Garonne)"
NA,"Doncaster Dragons; Doncaster RLFC","Doncaster_Rugby_League_Football_Club"
NA,"Sabercats de Houston; SaberCats de Houston","SaberCats_de_Houston"
NA,"Villefranche XIII; Villefranche XIII Aveyron; Villefranche","Villefranche_XIII_Aveyron"
NA,"CSKA Moscou; RC CSKA Moscou","RC_CSKA_Moscou"
NA,"Fidji à XIII; Fidji XIII","%C3%89quipe_des_Fidji_de_rugby_%C3%A0_XIII"
NA,"Caen Rugby Club; Caen RC","Caen_Rugby_Club"
NA,"RC Kouban Krasnodar; Kouban Krasnodar; RC Kuban Krasnodar","RC_Kuban_Krasnodar"
NA,"Russie sept; Russie (sept); Russie à sept","%C3%89quipe_de_Russie_de_rugby_%C3%A0_sept"
NA,"Emerging Ireland; Irlande B","Emerging_Ireland"
NA,"UP Tuks; Université de Pretoria; Tuks (Université de Pretoria); Université Pretoria TUKS; Up Tuks","Universit%C3%A9_de_Pretoria"
NA,"Sunnybank; Sunnybank Rugby","Sunnybank_Rugby"
NA,"UJ; Université de Johannesbourg","Universit%C3%A9_de_Johannesbourg"
NA,"NWU Pukke; Université du Nord-Ouest","Universit%C3%A9_du_Nord-Ouest"
NA,"Tonneins XIII; Tonneins","Tonneins_Lot_et_Garonne_XIII"
NA,"Darlington Mowden Park RFC; Darlington Mowden Park; Darlington MP RFC","Darlington_Mowden_Park_R.F.C."
NA,"Tokyo Gas; Tokyo Gas Rugby","%E6%9D%B1%E4%BA%AC%E3%82%AC%E3%82%B9%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8"
NA,"Hull Kingston Rovers; Hull KR","Hull_Kingston_Rovers"
NA,"Titans; Gold Coast Titans","Gold_Coast_Titans"
NA,"San Francisco Golden Gate; San Francisco Golden Gate RFC","San_Francisco_Golden_Gate_Rugby_Football_Club"
NA,"Université Dōshisha; Collège Dōshisha","Universit%C3%A9_D%C5%8Dshisha"
NA,"Young Munster; Young Munster RFC","Young_Munster_Rugby_Football_Club"
NA,"Ayr RFC; Ayrshire Bulls; Ayrshire RFC","Ayr_Rugby_Football_Club"
NA,"Lechia Gdańsk; RC Lechia Gdańsk","Rugby_Club_Lechia_Gda%C5%84sk"
NA,"New York AC; New York Athletic Club RFC; NYAC RFC; New York Athletic Club","New_York_Athletic_Club_Rugby_Football_Club"
NA,"Buccaneers RFC; Buccaneers","Buccaneers_Rugby_Football_Club"
NA,"Hounds de Chicago; Chicago; Chicago Hounds","Hounds_de_Chicago_(rugby_%C3%A0_XV)"
NA,"Life Running Eagles; Running Eagles de Life; Life U Running Eagles","Running_Eagles_de_Life_University"
NA,"Glasgow Hawks; Glasgow Hawks RFC","Glasgow_Hawks_Rugby_Football_Club"
NA,"Kagifa Samoa; Manuma Samoa","Manuma_Samoa"
NA,"AS Monaco; AS Monaco rugby","Association_sportive_de_Monaco"
NA,"Zimbabwe à sept; Zimbabwe sept","%C3%89quipe_du_Zimbabwe_de_rugby_%C3%A0_sept"
NA,"Aberdeen GSFP; Aberdeen Grammar","Aberdeen_GSFP_Rugby_Football_Club"
NA,"RC Jiki; RC Jiki Gori","Rugby_Club_Jiki"
NA,"RC Armazi; Rugby Club Armazi","Rugby_Club_Armazi"
NA,"Ordizia RE; Ordizia Rugby Elkartea","Ordizia_Rugby_Elkartea"
NA,"Peñarol Rugby; Peñarol","Pe%C3%B1arol_Rugby"
NA,"Paarl Boys' High School; Paarl HS","Paarl_Boys%27_High_School"
NA,"Strela Kazan; Strela-Agro Kazan; AgroUniversity Kazan","Strela_Kazan"
NA,"CS Nuiton; CS nuiton","Nuits-Saint-Georges"
NA,"Otley RFC; Otley RUFC","Otley_Rugby_Union_Football_Club"
NA,"Takushoku Université; Université de Takushoku","Universit%C3%A9_de_Takushoku"
NA,"COBS; Craighouse Old Boys","Craighouse_Old_Boys"
NA,"RC Frameries; Rugby Club Frameries","Rugby_Club_Frameries"
NA,"Getxo Artea RT; Getxo RT","Getxo_Artea_Rugby_Taldea"
NA,"RC Iunkerebi; RC Junkers","Rugby_Club_Iunkerebi"
NA,"Palau; Palau Broncos","Palau_Broncos_XIII"
NA,"Ceibos; Dogos XV; Ceibos Rugby","Dogos_XV"
NA,"Taunton RFC; Taunton Titans","Taunton_R.F.C."
NA,"Bishop's Stortford; Bishop's Stortford RFC","Bishop%27s_Stortford_RFC"
NA,"Clongowes; Clongowes Wood College","Clongowes_Wood_College"
NA,"Independiente RC; Bathco RC","Independiente_Rugby_Club"
NA,"Glenstal Abbey School; Glenstal Abbey Rugby","Glenstal_Abbey_School"
NA,"XV dyonisien; XV dionysien","Saint-Denis_(La_R%C3%A9union)"
NA,"Cobras; Corinthians Rugby","Cobras"
NA,"Chili sept; Chili à sept","%C3%89quipe_du_Chili_de_rugby_%C3%A0_sept"
NA,"Boitsfort RC; Boitsfort Rugby Club","Boitsfort_Rugby_Club"
NA,"SU Cavaillon; Cavaillon XIII; S.U. Cavaillon","Sporting_Union_Cavaillonnais_XIII"
NA,"Haagsche Rugby Club; Haagsche RC","Haagsche_Rugby_Club"
NA,"Béziers; SO Béziers","Stade_olympique_biterrois_XIII"
