"origWdId","origName","jaName","wpPage","stepType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q181263","François Steyn","フランソワ・ステイン","%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%82%B9%E3%83%86%E3%82%A4%E3%83%B3","Senior","2020-","チーターズ","/wiki/%E3%82%BB%E3%83%B3%E3%83%88%E3%83%A9%E3%83%AB%E3%83%BB%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA",NA,NA,"2020",NA
"Q181263","François Steyn","フランソワ・ステイン","%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%82%B9%E3%83%86%E3%82%A4%E3%83%B3","Senior","2007-2009","シャークス","/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","32","123","2007","2009"
"Q181263","François Steyn","フランソワ・ステイン","%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%82%B9%E3%83%86%E3%82%A4%E3%83%B3","Senior"," 2012-2015","シャークス","/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","43","164","2012","2015"
"Q181263","François Steyn","フランソワ・ステイン","%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BD%E3%83%AF%E3%83%BB%E3%82%B9%E3%83%86%E3%82%A4%E3%83%B3","International","2006-19","南アフリカ共和国","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8","65","141","2006","2019"
"Q188309","Sergio Parisse","セルジオ・パリセ","%E3%82%BB%E3%83%AB%E3%82%B8%E3%82%AA%E3%83%BB%E3%83%91%E3%83%AA%E3%82%BB","Senior","2003-2005","トレヴィーゾ","/wiki/%E3%83%99%E3%83%8D%E3%83%83%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,"2003","2005"
"Q188309","Sergio Parisse","セルジオ・パリセ","%E3%82%BB%E3%83%AB%E3%82%B8%E3%82%AA%E3%83%BB%E3%83%91%E3%83%AA%E3%82%BB","Senior","2005-2019","スタッド・フランセ","/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BB%E3%83%91%E3%83%AA",NA,NA,"2005","2019"
"Q188309","Sergio Parisse","セルジオ・パリセ","%E3%82%BB%E3%83%AB%E3%82%B8%E3%82%AA%E3%83%BB%E3%83%91%E3%83%AA%E3%82%BB","Senior","2019-","RCトゥーロン","/wiki/RC%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AD%E3%83%B3",NA,NA,"2019",NA
"Q188309","Sergio Parisse","セルジオ・パリセ","%E3%82%BB%E3%83%AB%E3%82%B8%E3%82%AA%E3%83%BB%E3%83%91%E3%83%AA%E3%82%BB","International","2002-2019","イタリア","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E4%BB%A3%E8%A1%A8","142","83","2002","2019"
"Q200427","Dimitri Szarzewski","ディミトリ・ザルゼウスキ","%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AA%E3%83%BB%E3%82%B6%E3%83%AB%E3%82%BC%E3%82%A6%E3%82%B9%E3%82%AD","Amateur","?-?","ASベジエ・エロー","/wiki/AS%E3%83%99%E3%82%B8%E3%82%A8%E3%83%BB%E3%82%A8%E3%83%AD%E3%83%BC",NA,NA,"?","?"
"Q200427","Dimitri Szarzewski","ディミトリ・ザルゼウスキ","%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AA%E3%83%BB%E3%82%B6%E3%83%AB%E3%82%BC%E3%82%A6%E3%82%B9%E3%82%AD","Senior","2002-2005","ASベジエ・エロー","/wiki/AS%E3%83%99%E3%82%B8%E3%82%A8%E3%83%BB%E3%82%A8%E3%83%AD%E3%83%BC",NA,NA,"2002","2005"
"Q200427","Dimitri Szarzewski","ディミトリ・ザルゼウスキ","%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AA%E3%83%BB%E3%82%B6%E3%83%AB%E3%82%BC%E3%82%A6%E3%82%B9%E3%82%AD","Senior","2012-2012","スタッド・フランセ・パリ","/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BB%E3%83%91%E3%83%AA",NA,NA,"2012","2012"
"Q200427","Dimitri Szarzewski","ディミトリ・ザルゼウスキ","%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AA%E3%83%BB%E3%82%B6%E3%83%AB%E3%82%BC%E3%82%A6%E3%82%B9%E3%82%AD","Senior","?-?","ラシン・メトロ92","/wiki/%E3%83%A9%E3%82%B7%E3%83%B392",NA,NA,"?","?"
"Q200427","Dimitri Szarzewski","ディミトリ・ザルゼウスキ","%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AA%E3%83%BB%E3%82%B6%E3%83%AB%E3%82%BC%E3%82%A6%E3%82%B9%E3%82%AD","International","1991-2003","フランス","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8","44","30","1991","2003"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2008-2012","グラスゴー・ウォリアーズ","/wiki/%E3%82%B0%E3%83%A9%E3%82%B9%E3%82%B4%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA","55","20","2008","2012"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2012-2013","セール・シャークス","/wiki/%E3%82%BB%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9","16","5","2012","2013"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2013-2016","カストル・オランピック","/wiki/%E3%82%AB%E3%82%B9%E3%83%88%E3%83%AB%E3%83%BB%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF","65","10","2013","2016"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2016-2020","トゥールーズ","/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AB%E3%83%BC%E3%82%B6%E3%83%B3","66","10","2016","2020"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2020-2024","グラスゴー・ウォリアーズ","/wiki/%E3%82%B0%E3%83%A9%E3%82%B9%E3%82%B4%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA","55","5","2020","2024"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","Senior","2024-","トヨタV","/wiki/%E3%83%88%E3%83%A8%E3%82%BF%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%96%E3%83%AA%E3%83%83%E3%83%84","1","0","2024",NA
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","International","2008-2009","U20スコットランド","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","12","0","2008","2009"
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","International","2010-","スコットランド","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","79","15","2010",NA
"Q209365","Richie Gray","リッチー・グレイ","%E3%83%AA%E3%83%83%E3%83%81%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%AC%E3%82%A4","International","2013-2013","B&Iライオンズ","/wiki/%E3%83%96%E3%83%AA%E3%83%86%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%83%BB%E3%82%A2%E3%83%B3%E3%83%89%E3%83%BB%E3%82%A2%E3%82%A4%E3%83%AA%E3%83%83%E3%82%B7%E3%83%A5%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA","1","0","2013","2013"
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","Senior",NA,"スバ・ハイランダーズ","",NA,NA,NA,NA
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","Senior",NA,"フィジー・ウォリアーズ","",NA,NA,NA,NA
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","Senior",NA,"ロンドン・ウェルシュRFC","/wiki/%E3%83%AD%E3%83%B3%E3%83%89%E3%83%B3%E3%83%BB%E3%82%A6%E3%82%A7%E3%83%AB%E3%82%B7%E3%83%A5RFC",NA,NA,NA,NA
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","Senior",NA,"ナルボンヌ","",NA,NA,NA,NA
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","Senior",NA,"ASマロン","",NA,NA,NA,NA
"Q261702","Sunia Koto","スニア・コト","%E3%82%B9%E3%83%8B%E3%82%A2%E3%83%BB%E3%82%B3%E3%83%88","International","2005-","フィジー","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%82%A3%E3%82%B8%E3%83%BC%E4%BB%A3%E8%A1%A8","59","10","2005",NA
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2001-2009","ウェスタン・プロヴィンス","",NA,NA,"2001","2009"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2010-2015","ウェスタン・プロヴィンス","",NA,NA,"2010","2015"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2009-2010","マンスター","/wiki/%E3%83%9E%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,"2009","2010"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2015-2016","レスター・タイガース","/wiki/%E3%83%AC%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%BF%E3%82%A4%E3%82%AC%E3%83%BC%E3%82%B9",NA,NA,"2015","2016"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2005-2009","ストーマーズ","/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","52","70","2005","2009"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","Senior","2011-2015","ストーマーズ","/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","52","70","2011","2015"
"Q276102","Jean de Villiers","ジャン・デヴィリアス","%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%87%E3%83%B4%E3%82%A3%E3%83%AA%E3%82%A2%E3%82%B9","International","2002-2015","南アフリカ共和国","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8","109","135","2002","2015"
"Q284846","Schalk Willem Petrus Burger","スカルク・バーガー","%E3%82%B9%E3%82%AB%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC","Senior",NA,"ウェスタン・プロヴィンス","",NA,NA,NA,NA
"Q284846","Schalk Willem Petrus Burger","スカルク・バーガー","%E3%82%B9%E3%82%AB%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC","Senior",NA,"サントリー","/wiki/%E3%82%B5%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC%E3%82%B5%E3%83%B3%E3%82%B4%E3%83%AA%E3%82%A2%E3%82%B9",NA,NA,NA,NA
"Q284846","Schalk Willem Petrus Burger","スカルク・バーガー","%E3%82%B9%E3%82%AB%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC","Senior",NA,"サラセンズ","/wiki/%E3%82%B5%E3%83%A9%E3%82%BB%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q284846","Schalk Willem Petrus Burger","スカルク・バーガー","%E3%82%B9%E3%82%AB%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC","Senior","2004-2016","ストーマーズ","/wiki/%E3%82%B9%E3%83%88%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)","123","45","2004","2016"
"Q284846","Schalk Willem Petrus Burger","スカルク・バーガー","%E3%82%B9%E3%82%AB%E3%83%AB%E3%82%AF%E3%83%BB%E3%83%90%E3%83%BC%E3%82%AC%E3%83%BC","International","2003-","南アフリカ","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8","86","80","2003",NA
"Q286258","Yannick Jauzion","ヤニック・ジョジオン","%E3%83%A4%E3%83%8B%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B8%E3%83%A7%E3%82%B8%E3%82%AA%E3%83%B3","Senior","1997-2000","SCグローレ",NA,NA,NA,"1997","2000"
"Q286258","Yannick Jauzion","ヤニック・ジョジオン","%E3%83%A4%E3%83%8B%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B8%E3%83%A7%E3%82%B8%E3%82%AA%E3%83%B3","Senior","2000-2002","USコロミエ","/wiki/US%E3%82%B3%E3%83%AD%E3%83%9F%E3%82%A8",NA,NA,"2000","2002"
"Q286258","Yannick Jauzion","ヤニック・ジョジオン","%E3%83%A4%E3%83%8B%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B8%E3%83%A7%E3%82%B8%E3%82%AA%E3%83%B3","Senior","2002-","スタッド・トゥールーザン","/wiki/%E3%82%B9%E3%82%BF%E3%83%83%E3%83%89%E3%83%BB%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AB%E3%83%BC%E3%82%B6%E3%83%B3",NA,NA,"2002",NA
"Q286258","Yannick Jauzion","ヤニック・ジョジオン","%E3%83%A4%E3%83%8B%E3%83%83%E3%82%AF%E3%83%BB%E3%82%B8%E3%83%A7%E3%82%B8%E3%82%AA%E3%83%B3","International","2001-","フランス","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E4%BB%A3%E8%A1%A8","50","78","2001",NA
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","Senior","2009-2010","ワージング","",NA,NA,"2009","2010"
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","Senior","2010-2022","ワスプス","/wiki/%E3%83%AF%E3%82%B9%E3%83%97%E3%82%B9%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,"2010","2022"
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","Senior","2010-2011","ロズリンパークFC","/wiki/%E3%83%AD%E3%82%BA%E3%83%AA%E3%83%B3%E3%83%91%E3%83%BC%E3%82%AFFC",NA,NA,"2010","2011"
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","Senior","2022-2023","トヨタV","/wiki/%E3%83%88%E3%83%A8%E3%82%BF%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%96%E3%83%AA%E3%83%83%E3%83%84",NA,NA,"2022","2023"
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","Senior","2023-","ハーレクインズ","/wiki/%E3%83%8F%E3%83%BC%E3%83%AC%E3%82%AF%E3%82%A4%E3%83%B3%E3%82%BA",NA,NA,"2023",NA
"Q287936","Joe Launchbury","ジョー・ローンチブリー","%E3%82%B8%E3%83%A7%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%B3%E3%83%81%E3%83%96%E3%83%AA%E3%83%BC","International","2012-","イングランド","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","69","25","2012",NA
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","Amateur",NA,"Farnham",NA,NA,NA,NA,NA
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","Senior","1997-2009","ニューカッスル・ファルコンズ","/wiki/%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%AB%E3%83%83%E3%82%B9%E3%83%AB%E3%83%BB%E3%83%95%E3%82%A1%E3%83%AB%E3%82%B3%E3%83%B3%E3%82%BA","182","2","1997","2009"
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","Senior","2009-2014","トゥーロン","/wiki/RC%E3%83%88%E3%82%A5%E3%83%BC%E3%83%AD%E3%83%B3","141","1","2009","2014"
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","International","1998-2011","イングランド","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","91","1","1998","2011"
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","International","2001-2001","B&I Lions","","3","34","2001","2001"
"Q318920","Jonny Wilkinson","ジョニー・ウィルキンソンCBE","%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3","International"," 2005- 2005","B&I Lions","","3","34"," 2005"," 2005"
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior",NA,"フリーステイト・チーターズ","/wiki/%E3%83%95%E3%83%AA%E3%83%BC%E3%82%B9%E3%83%86%E3%82%A4%E3%83%88%E3%83%BB%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA",NA,NA,NA,NA
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior",NA,"シャークス","/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%82%AB%E3%83%AA%E3%83%BC%E3%82%AB%E3%83%83%E3%83%97)",NA,NA,NA,NA
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior",NA,"モンペリエ","/wiki/%E3%83%A2%E3%83%B3%E3%83%9A%E3%83%AA%E3%82%A8%E3%83%BB%E3%82%A8%E3%83%AD%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA,NA,NA,NA
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior",NA,"ゴールデン・ライオンズ","/wiki/%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%87%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior","2006-2007","チーターズ","/wiki/%E3%83%81%E3%83%BC%E3%82%BF%E3%83%BC%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)",NA,NA,"2006","2007"
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior","2008-2015","シャークス","/wiki/%E3%82%B7%E3%83%A3%E3%83%BC%E3%82%AF%E3%82%B9_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)",NA,NA,"2008","2015"
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","Senior","2020-2021","ライオンズ","/wiki/%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA_(%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC)",NA,NA,"2020","2021"
"Q325033","Jannie du Plessis","ヤニー・デュプレッシー","%E3%83%A4%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%87%E3%83%A5%E3%83%97%E3%83%AC%E3%83%83%E3%82%B7%E3%83%BC","International","2007-","南アフリカ共和国","/wiki/%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E5%8D%97%E3%82%A2%E3%83%95%E3%83%AA%E3%82%AB%E5%85%B1%E5%92%8C%E5%9B%BD%E4%BB%A3%E8%A1%A8","70","5","2007",NA
"Q335197","Bryan Habana","ブライアン・ハバナ","%E3%83%96%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%8F%E3%83%90%E3%83%8A","Amateur",NA,"キング・エドワード7世高校",NA,NA,NA,NA,NA
"Q335197","Bryan Habana","ブライアン・ハバナ","%E3%83%96%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%8F%E3%83%90%E3%83%8A","Senior",NA,"ゴールデン・ライオンズ","/wiki/%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%87%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%A4%E3%82%AA%E3%83%B3%E3%82%BA",NA,NA,NA,NA
"Q335197","Bryan Habana","ブライアン・ハバナ","%E3%83%96%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%8F%E3%83%90%E3%83%8A","Senior",NA,"ブルー・ブルズ","",NA,NA,NA,NA
"Q335197","Bryan Habana","ブライアン・ハバナ","%E3%83%96%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%8F%E3%83%90%E3%83%8A","Senior",NA,"ウェスタン・プロヴィンス","",NA,NA,NA,NA
