"playerId","playerName","type","teamWdId","teamRsId","teamName","startYear","endYear","matchesPlayed","pointsScored","dataSource"
"Q79052347","Mateaki Kafatolu","Senior","Q3415102",594,"SCM USV Timișoara",2012,2012,NA,NA,"frWP"
"Q79052347","Mateaki Kafatolu","Senior","Q7585934",1826,"Sri Lanka Navy Sports Club",2014,2014,NA,NA,"frWP"
"Q79052347","Mateaki Kafatolu","Senior","Q1476647",270,"Wellington Rugby Football Union Team",2017,2020,36,15,"jaWP; frWP; enWP"
"Q79052347","Mateaki Kafatolu","Senior","Q19840257",2433,"Sunwolves",2020,2020,NA,NA,"WD; jaWP; frWP; enWP"
"Q79052347","Mateaki Kafatolu","International","Q1134659",221,"Tonga national rugby union team",2021,NA,7,0,"jaWP; frWP"
"Q79052347","Mateaki Kafatolu","Senior","Q964957",189,"Castres Olympique",2021,2022,7,0,"frWP"
"Q79052347","Mateaki Kafatolu","Senior","Q630112",88,"Aviron Bayonnais",2022,2023,8,0,"jaWP; frWP"
"Q79200037","Keith Nelson","Senior","Q104856109",2911,"Otago Rugby Union Team",1959,1963,NA,NA,"enWP"
"Q79200037","Keith Nelson","International",NA,7181,"New Zealand national university rugby union team",1960,1960,2,0,"enWP"
"Q79200037","Keith Nelson","International","Q55801",6,"New Zealand national rugby union team",1962,1964,NA,NA,"enWP"
"Q79200037","Keith Nelson","Senior","Q4819588",928,"Auckland RFU Team",1964,1970,87,0,"enWP"
"Q79200627","James Graham","Senior","Q104856109",2911,"Otago Rugby Union Team",1908,1915,21,0,"enWP"
"Q79200627","James Graham","International","Q55801",6,"New Zealand national rugby union team",1913,1914,3,10,"enWP"
"Q79326021","Tuaina Taii Tualima","Senior","Q2881429",424,"Brisbane City",2016,2019,11,5,"enWP"
"Q79326021","Tuaina Taii Tualima","Senior","Q1368281",253,"Queensland Reds",2020,2022,12,5,"WD; enWP"
"Q79326021","Tuaina Taii Tualima","Senior","Q1300399",247,"Melbourne Rebels",2023,2024,23,5,"enWP"
"Q79326021","Tuaina Taii Tualima","Senior","Q4819588",928,"Auckland RFU Team",2024,2024,9,5,"enWP"
"Q79326021","Tuaina Taii Tualima","Senior","Q605245",80,"ACT Brumbies",2025,NA,10,5,"enWP"
"Q79326021","Tuaina Taii Tualima","International",NA,7552,"First Nations & Pasifika XV",2025,2025,1,0,"enWP"
"Q79329132","Louis Rees-Zammit","Junior","Q16842085",2205,"Hartpury University RFC",NA,NA,NA,NA,"frWP"
"Q79329132","Louis Rees-Zammit","Junior","Q169941",14,"Cardiff Rugby",2016,2018,NA,NA,"frWP; itWP"
"Q79329132","Louis Rees-Zammit","Senior","Q745758",122,"Gloucester Rugby",2018,2024,77,210,"WD; frWP; jaWP; itWP; enWP"
"Q79329132","Louis Rees-Zammit","International","Q7961831",1949,"Wales national under-18 rugby union team",2019,2019,9,20,"jaWP; frWP; enWP"
"Q79329132","Louis Rees-Zammit","International","Q822877",143,"Wales national rugby union team",2020,2024,32,70,"WD; enWP; jaWP; frWP; itWP"
"Q79329132","Louis Rees-Zammit","International","Q733600",118,"British & Irish Lions",2021,2021,4,15,"jaWP; enWP"
"Q79329132","Louis Rees-Zammit","Senior","Q917973",162,"Bristol Bears",2025,NA,3,10,"enWP"
"Q79329132","Louis Rees-Zammit","International","Q822877",143,"Wales national rugby union team",2025,NA,7,15,"enWP"
"Q79338577","Maxime Lamothe","Junior",NA,7205,"Pessac Rugby",2008,2013,NA,NA,"frWP"
"Q79338577","Maxime Lamothe","Senior","Q1865460",316,"Union Bordeaux Bègles",2013,NA,103,65,"WD; frWP"
"Q79338577","Maxime Lamothe","International","Q20967019",2469,"France national under-19 rugby union team",2017,2017,NA,NA,"frWP"
"Q79338577","Maxime Lamothe","International","Q5478456",1249,"France national under-20 rugby union team",2018,2018,7,5,"frWP"
"Q79338577","Maxime Lamothe","Senior","Q630112",88,"Aviron Bayonnais",2019,2020,18,5,"frWP"
"Q79401797","Mathieu Smaïli","Junior","Q112225762",3069,"Rugby Club hyérois",2006,2010,NA,NA,"frWP"
"Q79401797","Mathieu Smaïli","Senior","Q1857064",315,"RC Toulonnais",2010,NA,55,24,"frWP"
"Q79401797","Mathieu Smaïli","International","Q5478456",1249,"France national under-20 rugby union team",2019,2019,6,33,"frWP"
"Q79401797","Mathieu Smaïli","Senior","Q1782908",310,"Stade Montois",2020,2021,12,10,"frWP"
"Q79404876","Thomas Lavault","Junior",NA,5103,"US Thouarsaise Rugby",2007,2016,NA,NA,"frWP; esWP"
"Q79404876","Thomas Lavault","Senior","Q756594",126,"Stade Rochelais",2016,NA,125,15,"WD; frWP; esWP; enWP"
"Q79404876","Thomas Lavault","International","Q5478453",1248,"France national under-18 rugby union team",2017,2017,NA,NA,"frWP"
"Q79404876","Thomas Lavault","International","Q5478456",1249,"France national under-20 rugby union team",2018,2019,12,5,"frWP; enWP"
"Q79404876","Thomas Lavault","International","Q518116",58,"France national rugby union team",2022,NA,2,0,"frWP; enWP"
"Q79853239","Josh Thiel","Senior","Q16824372",2199,"Abbotsford RFC",2015,2016,NA,NA,"enWP"
"Q79853239","Josh Thiel","International","Q794479",134,"Canada national under-20 rugby union team",2017,2017,4,0,"enWP"
"Q79853239","Josh Thiel","International","Q774221",128,"Canada national rugby union team",2018,2022,3,0,"enWP"
"Q79853239","Josh Thiel","Senior","Q17074174",2347,"James Bay Athletic Association",2018,2019,NA,NA,"enWP"
"Q79853239","Josh Thiel","International","Q19576953",2419,"Canada A national rugby union team",2018,2018,1,0,"enWP"
"Q79853239","Josh Thiel","Senior","Q7122744",1631,"Pacific Tyee",2018,2018,NA,NA,"enWP"
"Q79853239","Josh Thiel","Senior","Q48861132",2692,"San Diego Legion",2019,2022,8,0,"enWP"
"Q79853239","Josh Thiel","Senior","Q107304762",2931,"Pacific Pride",2019,2019,NA,NA,"enWP"
"Q79853239","Josh Thiel","Senior","Q129677519",3215,"Vancouver Highlanders",2024,NA,3,0,"enWP"
"Q80140185","Roman Salanoa","International","Q576485",69,"United States national under-20 rugby union team",2016,2016,4,0,"frWP; enWP"
"Q80140185","Roman Salanoa","Junior","Q548720",65,"Old Belvedere",2017,2020,NA,NA,"frWP; enWP"
"Q80140185","Roman Salanoa","Senior","Q1473374",267,"Leinster Rugby",2019,2020,3,0,"frWP; enWP"
"Q80140185","Roman Salanoa","Senior","Q1140373",225,"Munster Rugby",2020,NA,30,10,"frWP; enWP"
"Q80140185","Roman Salanoa","Junior","Q3394565",591,"Shannon RFC",2020,NA,NA,NA,"enWP"
"Q80140185","Roman Salanoa","International","Q17153081",2364,"Ireland B national rugby union team",2022,2022,3,0,"frWP; enWP"
"Q80230223","Dorin Manole","Junior",NA,7637,"Focșani RC",2000,2005,NA,NA,"enWP"
"Q80230223","Dorin Manole","Senior","Q5014498",1041,"CS Universitatea Cluj-Napoca",2005,2009,NA,NA,"enWP"
"Q80230223","Dorin Manole","Senior","Q3486559",648,"Slava Moscow",2007,2007,NA,NA,"enWP"
"Q80230223","Dorin Manole","International","Q967505",190,"Romania national rugby union team",2009,2023,27,35,"enWP"
"Q80230223","Dorin Manole","Senior","Q389007",41,"CRC Pozuelo",2009,2011,NA,NA,"enWP"
"Q80230223","Dorin Manole","Senior","Q3550504",712,"Union sportive Orthez rugby",2011,2018,NA,NA,"enWP"
"Q80230223","Dorin Manole","Senior","Q2932002",447,"CSM Baia Mare",2019,2023,21,148,"enWP"
"Q80458880","Connor Tupai","Senior","Q1201283",239,"Northampton Saints",2018,NA,9,0,"enWP"
"Q80633706","Colin Beck","Junior",NA,6186,"Stellenbosch University",1977,1981,NA,NA,"enWP"
"Q80633706","Colin Beck","Senior","Q794910",135,"Stormers",1980,1985,44,364,"enWP"
"Q80633706","Colin Beck","International","Q498478",52,"South Africa national rugby union team",1981,1981,3,4,"enWP"
"Q80633706","Colin Beck","Junior",NA,7507,"South African Defence Force",1982,1983,NA,NA,"enWP"
"Q80633706","Colin Beck","Junior",NA,6186,"Stellenbosch University",1985,1985,NA,NA,"enWP"
"Q80633902","Christopher Hollis","Junior","Q651731",103,"Border Bulldogs",2016,2016,NA,NA,"enWP"
"Q80633902","Christopher Hollis","Junior","Q885646",156,"Bulls",2017,2018,NA,NA,"enWP"
"Q80633902","Christopher Hollis","Senior","Q949807",179,"Southern Kings",2019,2020,8,10,"WD; enWP"
"Q80633902","Christopher Hollis","Senior","Q1170716",234,"Griquas",2021,2022,15,15,"enWP"
"Q80633902","Christopher Hollis","Senior","Q1210146",241,"Lions",2021,2022,NA,NA,"enWP"
"Q80633902","Christopher Hollis","Senior","Q794910",135,"Stormers",2022,NA,NA,NA,"enWP"
"Q80634159","Connor Murphy","Senior","Q1193020",238,"London Irish RFC",2014,2017,NA,NA,"enWP"
"Q80634159","Connor Murphy","Junior","Q5714642",1319,"Henley Hawks",2016,2017,NA,NA,"enWP"
"Q80634159","Connor Murphy","Senior","Q43080384",2678,"Houston SaberCats",2018,NA,23,15,"enWP"
"Q80642040","Kobus Burger","Junior",NA,6766,"Bellville",NA,NA,NA,NA,"enWP"
"Q80642040","Kobus Burger","Junior",NA,7898,"Cape Town Defence",NA,NA,NA,NA,"enWP"
"Q80642040","Kobus Burger","Junior","Q17054465",2338,"Hamilton RFC Sea Point",NA,NA,NA,NA,"enWP"
"Q80642040","Kobus Burger","Junior",NA,6186,"Stellenbosch University",NA,NA,NA,NA,"enWP"
"Q80642040","Kobus Burger","Senior","Q794910",135,"Stormers",1985,1993,73,0,"enWP"
"Q80642040","Kobus Burger","International","Q498478",52,"South Africa national rugby union team",1989,1989,2,0,"enWP"
"Q80698510","Atunaisa Laqeretabua","International","Q1134669",222,"Fiji national rugby union team",1924,1938,19,6,"enWP"
"Q80863158","David O'Connor","Junior","Q3217619",544,"Lansdowne Football Club",NA,NA,NA,NA,"enWP"
"Q80863158","David O'Connor","Junior","Q3394573",592,"St Mary's College RFC",NA,NA,NA,NA,"enWP"
"Q80863158","David O'Connor","Senior","Q1548720",282,"Ulster Rugby",2019,2022,15,0,"enWP"
"Q80863158","David O'Connor","Senior","Q5325488",1197,"Ealing Rugby Club",2022,2024,11,0,"enWP"
"Q80863158","David O'Connor","Senior","Q1126167",213,"Connacht Rugby",2024,NA,NA,NA,"enWP"
"Q80863264","Doug Fraser","Senior","Q7122744",1631,"Pacific Tyee",2016,NA,NA,NA,"enWP"
"Q80863264","Doug Fraser","Junior","Q2941339",457,"Castaway Wanderers",2016,2018,NA,NA,"enWP"
"Q80863264","Doug Fraser","International","Q19576953",2419,"Canada A national rugby union team",2017,NA,NA,NA,"enWP"
"Q80863264","Doug Fraser","International","Q774221",128,"Canada national rugby union team",2018,NA,4,5,"enWP"
"Q80863264","Doug Fraser","Senior","Q42956124",2677,"Austin Gilgronis",2019,2019,4,0,"enWP"
"Q80863264","Doug Fraser","Senior","Q60775551",2736,"Old Glory DC",2020,NA,27,40,"enWP"
"Q80864047","Rowan Osborne","Junior","Q3040530",491,"Dublin University Football Club",NA,NA,NA,NA,"enWP"
"Q80864047","Rowan Osborne","Junior","Q6956670",1545,"Naas RFC",NA,NA,NA,NA,"enWP"
"Q80864047","Rowan Osborne","Senior","Q1473374",267,"Leinster Rugby",2019,2021,11,5,"enWP"
"Q80864047","Rowan Osborne","Senior","Q1140373",225,"Munster Rugby",2021,2022,2,0,"enWP"
"Q80869491","Chris Rogers","Senior","Q1544873",281,"Zimbabwe national rugby union team",1977,1977,NA,NA,"enWP"
"Q80869491","Chris Rogers","International","Q498478",52,"South Africa national rugby union team",1984,1984,4,0,"enWP"
"Q80869491","Chris Rogers","Senior","Q885646",156,"Bulls",1988,1988,7,0,"enWP"
"Q81039876","David Smith","International","Q498478",52,"South Africa national rugby union team",1980,1980,4,0,"enWP"
"Q81052557","Stewart Moore","Junior",NA,5482,"Ballymoney RFC",NA,NA,NA,NA,"enWP"
"Q81052557","Stewart Moore","Senior","Q1548720",282,"Ulster Rugby",2019,NA,83,80,"enWP"
"Q81052557","Stewart Moore","International","Q6068684",1370,"Ireland national under-20 rugby union team",2019,2019,2,10,"enWP"
"Q81052557","Stewart Moore","Junior","Q3282316",550,"Malone RFC",2021,2022,1,5,"enWP"
"Q81052557","Stewart Moore","International","Q17153081",2364,"Ireland B national rugby union team",2022,2022,2,5,"enWP"
"Q81052557","Stewart Moore","Senior","Q910657",160,"Newcastle Red Bulls",2025,2025,1,15,"enWP"
"Q81052834","Jac Morgan","Junior","Q4747139",906,"Amman United RFC",NA,NA,NA,NA,"WD"
"Q81052834","Jac Morgan","Junior","Q5197257",1160,"Cwmtwrch RFC",NA,NA,NA,NA,"WD"
"Q81052834","Jac Morgan","Senior","Q319305",30,"Aberavon RFC",2018,NA,NA,NA,"WD; frWP"
"Q81052834","Jac Morgan","International","Q7961834",1950,"Wales national under-20 rugby union team",2018,2020,15,10,"WD; jaWP; enWP"
"Q81052834","Jac Morgan","International","Q7961831",1949,"Wales national under-18 rugby union team",2018,2018,NA,NA,"WD; frWP"
"Q81052834","Jac Morgan","Senior","Q538747",64,"Scarlets",2019,2021,20,20,"WD; frWP; enWP"
"Q81052834","Jac Morgan","International","Q7961834",1950,"Wales national under-20 rugby union team",2019,2020,15,10,"frWP"
"Q81052834","Jac Morgan","Senior","Q1518257",273,"Ospreys",2021,NA,50,40,"WD; frWP; enWP"
"Q81052834","Jac Morgan","International","Q822877",143,"Wales national rugby union team",2022,NA,24,35,"WD; jaWP; frWP; enWP"
"Q81052834","Jac Morgan","International","Q733600",118,"British & Irish Lions",2025,2025,2,5,"enWP"
"Q81052895","Dan Nutton","Senior","Q739613",120,"Edinburgh Rugby",2019,2021,2,0,"enWP"
"Q81052895","Dan Nutton","Senior","Q657211",105,"London Scottish F.C.",2021,NA,16,43,"enWP"
"Q81052941","Alun Lawrence","International","Q7961834",1950,"Wales national under-20 rugby union team",2018,2018,2,0,"enWP"
"Q81052941","Alun Lawrence","Senior","Q169941",14,"Cardiff Rugby",2019,2022,25,5,"enWP"
"Q81052941","Alun Lawrence","Senior","Q6184915",1391,"The Jersey Reds R.F.C.",2022,2023,15,15,"enWP"
"Q81052941","Alun Lawrence","Senior","Q169941",14,"Cardiff Rugby",2023,NA,34,5,"enWP"
"Q81053004","Will Davies-King","International","Q7961834",1950,"Wales national under-20 rugby union team",2018,2018,3,0,"enWP"
"Q81053004","Will Davies-King","Senior","Q169941",14,"Cardiff Rugby",2019,NA,37,0,"enWP"
"Q81058003","Seán Masterson","Senior","Q1126167",213,"Connacht Rugby",2019,NA,18,0,"WD; enWP"
"Q81058006","Niall Murray","Junior","Q2927421",443,"Buccaneers RFC",NA,NA,NA,NA,"frWP"
"Q81058006","Niall Murray","International",NA,6932,"Ireland national under-18 rugby union team",2017,2017,NA,NA,"frWP"
"Q81058006","Niall Murray","Senior","Q1126167",213,"Connacht Rugby",2019,NA,79,35,"WD; frWP; enWP"
"Q81058006","Niall Murray","International","Q6068684",1370,"Ireland national under-20 rugby union team",2019,2019,10,0,"WD; frWP; enWP"
"Q81148118","Jamie Dobie","International","Q7435697",1787,"Scotland national under-18 rugby union team",NA,NA,NA,NA,"frWP"
"Q81148118","Jamie Dobie","Senior","Q374981",37,"Glasgow Warriors",2019,NA,80,55,"enWP; WD; frWP"
"Q81148118","Jamie Dobie","International","Q945016",176,"Scotland national rugby union team",2021,NA,14,20,"frWP; enWP"
"Q81148118","Jamie Dobie","Senior","Q4874226",957,"Bay of Plenty Steamers",2022,2022,3,0,"frWP; enWP"
"Q81148118","Jamie Dobie","International","Q7435629",1786,"Scotland A national rugby union team",2024,NA,1,0,"enWP"
"Q81205749","Charlie Gamble","Junior","Q959847",188,"Crusaders",2014,2016,NA,NA,"enWP"
"Q81205749","Charlie Gamble","Junior","Q104855938",2903,"Canterbury Rugby Union Team",2015,2016,NA,NA,"enWP"
"Q81205749","Charlie Gamble","Senior","Q513257",55,"Central Coast Rays",2018,2019,5,10,"enWP"
"Q81205749","Charlie Gamble","Junior","Q7178225",1653,"Petersham RUFC",2018,2018,NA,NA,"enWP"
"Q81205749","Charlie Gamble","Senior","Q534417",61,"New South Wales Waratahs",2019,NA,56,25,"WD; enWP"
"Q81205749","Charlie Gamble","Junior","Q3046570",494,"Eastern Suburbs RUFC",2019,2023,24,25,"enWP"
"Q81205749","Charlie Gamble","Junior","Q3046570",494,"Eastern Suburbs RUFC",2024,2024,5,5,"enWP"
"Q81205749","Charlie Gamble","International",NA,7552,"First Nations & Pasifika XV",2025,2025,1,0,"enWP"
"Q81205889","Tom Horton","Senior","Q16912004",2210,"New South Wales Country Eagles",2018,2019,9,5,"enWP"
"Q81205889","Tom Horton","Senior","Q534417",61,"New South Wales Waratahs",2020,2022,26,15,"WD; enWP"
"Q81205889","Tom Horton","Senior","Q1071691",204,"Leicester Tigers",2022,2022,4,20,"enWP"
"Q81205889","Tom Horton","Senior","Q915507",161,"Western Force",2023,2025,35,30,"enWP"
"Q81209093","Triston Reilly","Senior","Q513257",55,"Central Coast Rays",2019,2022,5,5,"enWP"
"Q81209093","Triston Reilly","Senior","Q534417",61,"New South Wales Waratahs",2020,2022,21,30,"WD; enWP"
"Q81209093","Triston Reilly","Senior","Q534417",61,"New South Wales Waratahs",2024,NA,7,10,"enWP"
"Q81209093","Triston Reilly","International",NA,7552,"First Nations & Pasifika XV",2025,2025,1,5,"enWP"
"Q81209097","Joey Walton","Senior","Q16912004",2210,"New South Wales Country Eagles",2019,NA,7,5,"enWP"
"Q81209097","Joey Walton","Senior","Q534417",61,"New South Wales Waratahs",2020,NA,45,20,"WD; enWP"
"Q81209097","Joey Walton","Senior","Q4874226",957,"Bay of Plenty Steamers",2022,2022,NA,NA,"enWP"
"Q81209100","James Ramm","International","Q4823737",933,"Australia national under-20 rugby union team",2018,2018,1,0,"enWP"
"Q81209100","James Ramm","Senior","Q513257",55,"Central Coast Rays",2019,2022,5,0,"enWP"
"Q81209100","James Ramm","Senior","Q534417",61,"New South Wales Waratahs",2019,2022,20,15,"WD; enWP"
"Q81209100","James Ramm","Senior","Q1201283",239,"Northampton Saints",2022,NA,60,135,"enWP"
"Q81209102","Mark Nawaqanitawase","Senior","Q3046597",497,"Eastwood Rugby Club",2018,2018,17,45,"jaWP"
"Q81209102","Mark Nawaqanitawase","Senior","Q3046597",497,"Eastwood Rugby Club",2019,2022,17,45,"frWP"
"Q81209102","Mark Nawaqanitawase","International","Q622443",86,"Australia national rugby union team",2019,2019,5,10,"frWP"
"Q81209102","Mark Nawaqanitawase","International","Q4823737",933,"Australia national under-20 rugby union team",2019,2019,7,20,"jaWP"
"Q81209102","Mark Nawaqanitawase","Senior","Q16912004",2210,"New South Wales Country Eagles",2019,2019,6,20,"jaWP; frWP"
"Q81209102","Mark Nawaqanitawase","Senior","Q534417",61,"New South Wales Waratahs",2020,2024,60,115,"WD; jaWP; frWP"
"Q81209102","Mark Nawaqanitawase","International","Q622443",86,"Australia national rugby union team",2022,2024,11,30,"WD; jaWP; frWP"
"Q81209102","Mark Nawaqanitawase","International","Q4823557",931,"Australia A national rugby union team",2022,2022,5,5,"jaWP; frWP"
"Q81216530","Angus Bell","Senior","Q534417",61,"New South Wales Waratahs",2019,NA,55,30,"WD; frWP; enWP"
"Q81216530","Angus Bell","International","Q4823737",933,"Australia national under-20 rugby union team",2019,2019,5,0,"frWP"
"Q81216530","Angus Bell","Senior","Q16912004",2210,"New South Wales Country Eagles",2019,2019,5,5,"jaWP; frWP; enWP"
"Q81216530","Angus Bell","Senior","Q3506850",690,"Sydney University Football Club",2019,2019,10,5,"frWP"
"Q81216530","Angus Bell","International","Q622443",86,"Australia national rugby union team",2020,NA,44,10,"WD; jaWP; frWP; enWP"
"Q81216538","Will Harris","Senior","Q16912004",2210,"New South Wales Country Eagles",2019,NA,7,0,"enWP"
"Q81216538","Will Harris","Senior","Q534417",61,"New South Wales Waratahs",2019,2023,61,50,"WD; enWP"
"Q81216538","Will Harris","Senior","Q915507",161,"Western Force",2024,NA,27,5,"enWP"
"Q81216544","Michael McDonald","Junior","Q5314734",1190,"Dundalk R.F.C",NA,2012,NA,NA,"enWP"
"Q81216544","Michael McDonald","International","Q4823737",933,"Australia national under-20 rugby union team",2019,2019,5,5,"enWP"
"Q81216544","Michael McDonald","Senior","Q915507",161,"Western Force",2019,2019,1,0,"enWP"
"Q81216544","Michael McDonald","Senior","Q534417",61,"New South Wales Waratahs",2020,2020,5,0,"WD; enWP"
"Q81216544","Michael McDonald","Senior","Q915507",161,"Western Force",2021,2022,6,11,"enWP"
"Q81216544","Michael McDonald","Senior","Q1548720",282,"Ulster Rugby",2022,2025,1,0,"enWP"
"Q81216544","Michael McDonald","Junior","Q16958647",2263,"City of Armagh RFC",2022,2023,5,35,"enWP"
"Q81216544","Michael McDonald","International","Q17153081",2364,"Ireland B national rugby union team",2022,2022,2,0,"enWP"
"Q81216544","Michael McDonald","Senior","Q1126167",213,"Connacht Rugby",2023,2024,8,0,"enWP"
"Q81216544","Michael McDonald","Senior","Q534417",61,"New South Wales Waratahs",2025,2025,NA,NA,"enWP"
"Q81216555","Joe Cotton","Senior","Q513257",55,"Central Coast Rays",2019,2020,2,5,"enWP"
"Q81216555","Joe Cotton","Senior","Q534417",61,"New South Wales Waratahs",2020,NA,1,0,"WD; enWP"
"Q81404737","Dylan Cretin","Junior",NA,4657,"Rugby Club Annemassien",2004,2012,NA,NA,"frWP; esWP"
"Q81404737","Dylan Cretin","Senior","Q4075",1,"Lyon OU",2012,NA,155,115,"WD; frWP; enWP; esWP"
"Q81404737","Dylan Cretin","International","Q5478456",1249,"France national under-20 rugby union team",2017,2017,7,0,"jaWP; frWP; enWP"
"Q81404737","Dylan Cretin","International","Q518116",58,"France national rugby union team",2020,NA,22,5,"WD; jaWP; frWP; enWP"
"Q81533888","Thierry Paiva","Senior","Q1865460",316,"Union Bordeaux Bègles",2013,NA,98,25,"frWP; enWP"
"Q81533888","Thierry Paiva","International","Q5478456",1249,"France national under-20 rugby union team",2015,2015,5,0,"frWP; enWP"
"Q81533888","Thierry Paiva","Senior","Q3550526",718,"US Carcassonne",2016,2017,19,5,"frWP"
"Q81533888","Thierry Paiva","Senior","Q756594",126,"Stade Rochelais",2022,NA,28,15,"frWP"
"Q81761181","Gabriel Rupanu","Senior","Q18539437",2409,"RC Bârlad",2010,2017,NA,NA,"jaWP; enWP"
"Q81761181","Gabriel Rupanu","Senior","Q3415102",594,"SCM USV Timișoara",2017,NA,29,20,"jaWP; enWP"
"Q81761181","Gabriel Rupanu","International","Q967505",190,"Romania national rugby union team",2019,NA,19,0,"jaWP; enWP"
"Q81839594","Vlad Neculau","Junior","Q23614918",2540,"CS Politehnica Iași Rugby",2013,2015,NA,NA,"enWP"
"Q81839594","Vlad Neculau","Senior","Q3415102",594,"SCM USV Timișoara",2015,NA,27,15,"jaWP; enWP"
"Q81839594","Vlad Neculau","International","Q967505",190,"Romania national rugby union team",2019,NA,24,0,"jaWP; enWP"
"Q81839609","Cosmin Manole","Senior","Q3028258",488,"CS Dinamo București",2014,NA,47,55,"WD; enWP"
"Q81839609","Cosmin Manole","International","Q967505",190,"Romania national rugby union team",2016,NA,3,0,"enWP"
"Q81929355","Paul Popoaia","Senior","Q2289089",342,"București Wolves",NA,NA,NA,NA,"jaWP"
"Q81929355","Paul Popoaia","International","Q16920257",2216,"Romania national under-20 rugby union team",NA,NA,NA,NA,"jaWP"
"Q81929355","Paul Popoaia","Senior","Q2932002",447,"CSM Baia Mare",2019,NA,5,10,"jaWP; enWP"
"Q81929355","Paul Popoaia","International","Q967505",190,"Romania national rugby union team",2021,NA,19,0,"jaWP; enWP"
"Q82267087","Alex Horan","Senior","Q48861132",2692,"San Diego Legion",NA,NA,NA,NA,"jaWP"
"Q82267087","Alex Horan","Senior","Q425906",42,"Canberra Vikings",2016,2016,2,0,"jaWP; enWP"
"Q82267087","Alex Horan","Senior","Q2881429",424,"Brisbane City",2017,2017,2,0,"jaWP; enWP"
"Q82267087","Alex Horan","Senior","Q19840257",2433,"Sunwolves",2020,2020,1,0,"WD; jaWP; enWP"
"Q82305725","Ollie Norris","International","Q7016275",1566,"New Zealand national under-20 rugby union team",2018,2019,8,10,"enWP"
"Q82305725","Ollie Norris","Senior","Q104901906",2915,"Waikato Rugby Union Team",2019,NA,40,20,"enWP"
"Q82305725","Ollie Norris","Senior","Q586617",72,"Chiefs",2020,NA,68,10,"enWP"
"Q82305725","Ollie Norris","International","Q1490464",271,"Maori All Blacks team",2021,2022,3,0,"enWP"
"Q82305725","Ollie Norris","International","Q55801",6,"New Zealand national rugby union team",2025,NA,3,0,"enWP"
"Q82305729","Robb Cobb","International","Q7016275",1566,"New Zealand national under-20 rugby union team",2018,2019,6,0,"enWP"
"Q82305729","Robb Cobb","Senior","Q104901906",2915,"Waikato Rugby Union Team",2019,2022,27,5,"enWP"
"Q82305729","Robb Cobb","Senior","Q586617",72,"Chiefs",2020,2020,1,0,"enWP"
"Q82305729","Robb Cobb","Senior","Q43080384",2678,"Houston SaberCats",2023,NA,24,10,"enWP"
"Q82305729","Robb Cobb","Senior","Q104856105",2910,"Northland Rugby Union Team",2023,NA,17,10,"enWP"
"Q82312361","Leroy Carter","Senior","Q4874226",957,"Bay of Plenty Steamers",2019,2025,42,85,"jaWP; enWP"
"Q82312361","Leroy Carter","International","Q7016275",1566,"New Zealand national under-20 rugby union team",2019,2019,7,5,"jaWP; enWP"
"Q82312361","Leroy Carter","Senior","Q586617",72,"Chiefs",2025,NA,15,45,"jaWP; enWP"
"Q82312361","Leroy Carter","International","Q55801",6,"New Zealand national rugby union team",2025,NA,6,15,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q810786",138,"Bath Rugby",2019,2023,34,20,"enWP"
"Q82357144","Gabriel Hamer-Webb","International","Q920928",163,"England national under-20 rugby union team",2020,2020,2,0,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q169941",14,"Cardiff Rugby",2023,2025,24,60,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q16842085",2205,"Hartpury University RFC",2023,2023,1,0,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q104856112",2912,"Southland RFU Team",2023,2023,8,10,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q1201283",239,"Northampton Saints",2024,2024,1,0,"enWP"
"Q82357144","Gabriel Hamer-Webb","Senior","Q1071691",204,"Leicester Tigers",2025,2025,3,0,"enWP"
"Q82841230","James Thompson","Senior","Q104901906",2915,"Waikato Rugby Union Team",2019,2022,25,5,"enWP"
"Q82841230","James Thompson","International","Q7016275",1566,"New Zealand national under-20 rugby union team",2019,2019,1,0,"enWP"
"Q82841230","James Thompson","Senior","Q104856095",2907,"Counties Manukau Rugby Union Team",2023,2024,19,5,"enWP"
"Q82841230","James Thompson","Senior","Q1156303",232,"Blues",2024,2024,3,0,"enWP"
"Q82841230","James Thompson","Senior","Q1071691",204,"Leicester Tigers",2025,NA,4,0,"enWP"
"Q82841230","James Thompson","Senior","Q586617",72,"Chiefs",2025,2025,1,0,"enWP"
"Q83182936","Ethan Dumortier","Junior",NA,4600,"Saint-Savin sportif",2009,2014,NA,NA,"frWP"
"Q83182936","Ethan Dumortier","Junior","Q1024459",199,"CS Bourgoin-Jallieu",2014,2017,NA,NA,"frWP"
"Q83182936","Ethan Dumortier","Senior","Q4075",1,"Lyon OU",2017,NA,86,150,"jaWP; frWP; enWP"
"Q83182936","Ethan Dumortier","International","Q5478456",1249,"France national under-20 rugby union team",2019,2020,4,15,"jaWP; frWP; enWP"
"Q83182936","Ethan Dumortier","International","Q518116",58,"France national rugby union team",2023,2023,6,10,"jaWP; frWP; enWP"
"Q83259254","Wilfrid Hounkpatin","Junior","Q3452852",624,"RC Nîmes",NA,NA,NA,NA,"frWP"
