player,playerLabel,firstnameLabels,lastnameLabels,sexLabel,dobMax,dobFormat,pobLabels,dodMax,dodFormat,podLabels,citizenshipLabels,sportCountryLabels,positionLabels,careerStartYears,careerEndYears,masses,heights,ESPNscrumIDs,AllRugbyIDs,GoogleKnowlIDs,ItsRugbyIDs,RugbyDatabaseIDs
http://www.wikidata.org/entity/Q5239883,David Smith,David,Smith,male,1986-10-12T00:00:00Z,1986-10-12,Samoa,,,,"New Zealand, Samoa",,winger,,,,,91732,david-smith,,5727,686
http://www.wikidata.org/entity/Q5240296,David Te Moana,David,,male,1982-02-16T00:00:00Z,1982-2-16,Whakatāne,,,,New Zealand,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q5240483,David Trail,David,,male,1875-10-17T00:00:00Z,1875-10-17,,1935-04-11T00:00:00Z,1935-4-11,,,,,,,,,1660,,,,
http://www.wikidata.org/entity/Q5241114,David William Evans,David,Evans,male,1866-11-04T00:00:00Z,1866-11-4,Dowlais,1926-03-17T00:00:00Z,1926-3-17,Cardiff,United Kingdom of Great Britain and Ireland,,,,,,,867,,,,
http://www.wikidata.org/entity/Q52419550,Nicolae Vereș,Nicolae,Vereș,male,1963-07-01T00:00:00Z,1963-7-1,Romania,,,,Romania,,lock,,,,,,,/g/11f60xwq56,,
http://www.wikidata.org/entity/Q5242225,Davy Tweed,Davy,Tweed,male,1959-11-13T00:00:00Z,1959-11-13,Ballymoney,2021-10-28T00:00:00Z,2021-10-28,Dunseverick,United Kingdom,Ireland,lock,,1996,114,199,11694,,,,12780
http://www.wikidata.org/entity/Q5244473,De Kock Steenkamp,,"Steenkamp, Kock",male,1987-02-16T00:00:00Z,1987-2-16,Williston,,,,South Africa,,lock,,,,,,,,12448,
http://www.wikidata.org/entity/Q52450934,Cillian Gallagher,,Gallagher,male,1997-07-23T00:00:00Z,1997-7-23,Sligo,,,,,,,,,,,,,/g/11g0g4tkqc,,
http://www.wikidata.org/entity/Q5249332,Declan Danaher,Declan,Danaher,male,1980-01-11T00:00:00Z,1980-1-11,London,,,,,,flanker,,,,,,,,,
http://www.wikidata.org/entity/Q5249340,Declan Fitzpatrick,Declan,Fitzpatrick,male,1983-07-12T00:00:00Z,1983-7-12,Bromsgrove,,,,United Kingdom,,prop,,,,,15199,declan-fitzpatrick,,3448,13721
http://www.wikidata.org/entity/Q5249378,Declan O'Donnell,Declan,O'Donnell,male,1990-11-28T00:00:00Z,1990-11-28,Thames Valley,,,,New Zealand,,winger,,,,,,,,24070,
http://www.wikidata.org/entity/Q5255212,Demetri Catrakilis,Demetri,,male,1989-07-06T00:00:00Z,1989-7-6,Johannesburg,,,,South Africa,,fly-half,,,,,,demetri-catrakilis,,23010,
http://www.wikidata.org/entity/Q5257129,Denis Buckley,Denis,Buckley,male,1990-08-09T00:00:00Z,1990-8-9,County Roscommon,,,,Ireland,,prop,,,,,103937,,,18424,
http://www.wikidata.org/entity/Q5258538,Dennis Hughes,Dennis,Hughes,male,1941-07-03T00:00:00Z,1941-7-3,Argoed,,,,United Kingdom,Wales,flanker,,,,,,,,,
http://www.wikidata.org/entity/Q525873,Shane Williams,Shane,Williams,male,1977-02-26T00:00:00Z,1977-2-26,Swansea,,,,United Kingdom,Wales,winger,1998,2017,77,170,13285,,,530,13512
http://www.wikidata.org/entity/Q5259850,Denys Dobson,Denys,Dobson,male,1880-10-28T00:00:00Z,1880-10-28,,1916-07-10T00:00:00Z,1916-7-10,Ngama,United Kingdom of Great Britain and Ireland,,,,,,,1489,,,,
http://www.wikidata.org/entity/Q52607318,Jesse Parete,Jesse,,male,1993-04-20T00:00:00Z,1993-4-20,Hāwera,,,,New Zealand,,flanker,,,,,,jesse-parete,/g/11g0g4ljbs,38338,
http://www.wikidata.org/entity/Q5262483,Derek Wyatt,Derek,Wyatt,male,1949-12-04T00:00:00Z,1949-12-4,Metropolitan Borough of Woolwich,,,,United Kingdom,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q526295,Andy Irvine,Andy,Irvine,male,1951-09-16T00:00:00Z,1951-9-16,Edinburgh,,,,United Kingdom,Scotland,fullback,1970,1982,80,178,7901,,,,19146
http://www.wikidata.org/entity/Q5263051,Derrick Lee,Derrick,,male,1973-10-01T00:00:00Z,1973-10-1,Ayr,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q52673451,Josh Bayliss,Josh,Bayliss,male,1997-12-17T00:00:00Z,1997-12-17,Tiverton,,,,United Kingdom,"England, Scotland","number 8, flanker",,,,,294134,josh-bayliss,/g/11g0gdktys,39632,
http://www.wikidata.org/entity/Q5267512,Devin Oosthuizen,Devin,,male,1988-05-28T00:00:00Z,1988-5-28,,,,,South Africa,,,,,,,,,,,
http://www.wikidata.org/entity/Q5268037,Dewaldt Duvenage,,Duvenage,male,1988-05-22T00:00:00Z,1988-5-22,Bellville,,,,South Africa,,scrum-half,,,,,92921,dewaldt-duvenage,,8100,
http://www.wikidata.org/entity/Q52697015,Louis Carbonel,Louis,Carbonel,male,1999-02-04T00:00:00Z,1999-2-4,Toulon,,,,France,,fly-half,,,,,296766,louis-carbonel,/g/11f6gjgprm,41827,10600
http://www.wikidata.org/entity/Q527084,Andy Powell,Andy,Powell,male,1981-08-23T00:00:00Z,1981-8-23,Brecon,,,,United Kingdom,Wales,number 8,,,,,27643,andy-powell,,1480,13517
http://www.wikidata.org/entity/Q5272333,Diccon Edwards,Diccon,Edwards,male,1973-03-13T00:00:00Z,1973-3-13,London,,,,,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q5273406,Dick Stafford,Dick,Stafford,male,1893-07-23T00:00:00Z,1893-7-23,Bedford,1912-12-01T00:00:00Z,1912-12-1,Bedford,United Kingdom of Great Britain and Ireland,,prop,,,,,2266,,,,
http://www.wikidata.org/entity/Q5273682,Dickie David,Dickie,David,male,1879-01-01T00:00:00Z,1879-1-1,Cardiff,1939-10-24T00:00:00Z,1939-10-24,Llandaff,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,scrum-half,,,,,,,,,
http://www.wikidata.org/entity/Q5273709,Dickie Williams,Richard,Williams,male,1925-03-16T00:00:00Z,1925-3-16,Mountain Ash,1997-03-26T00:00:00Z,1997-3-26,Leeds,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,,,,,,,,,,
http://www.wikidata.org/entity/Q5273850,Dicky Ralph,Dicky,Ralph,male,1908-01-21T00:00:00Z,1908-1-21,Abercarn,1989-10-05T00:00:00Z,1989-10-5,Royal Leamington Spa,"United Kingdom, United Kingdom of Great Britain and Ireland",,fly-half,,,,,3865,,,,
http://www.wikidata.org/entity/Q528784,Wynand Olivier,Wynand,Olivier,male,1983-06-11T00:00:00Z,1983-6-11,Welkom,,,,South Africa,,centre,2003,2019,94,185,15271,wynand-olivier,,2190,
http://www.wikidata.org/entity/Q5290466,Dominic Bird,Dominic,Bird,male,1991-04-09T00:00:00Z,1991-4-9,Waipukurau,,,,New Zealand,,lock,,,112,206,142054,dominic-bird,,23732,371
http://www.wikidata.org/entity/Q5290516,Dominic Day,Dominic,Day,male,1985-08-22T00:00:00Z,1985-8-22,Haverfordwest,,,,United Kingdom,Wales,lock,,2019,116,196,27629,dominic-day,,5368,5806
http://www.wikidata.org/entity/Q5290619,Dominic Peters,Dominic,Peters,male,1978-12-11T00:00:00Z,1978-12-11,Acton,,,,United Kingdom,,,,,,,,,/g/12314cd7,,
http://www.wikidata.org/entity/Q5291007,Dominiko Waqaniburotu,,,male,1986-04-20T00:00:00Z,1986-4-20,Fiji,,,,New Zealand,,flanker,,,,,117551,dominiko-waqaniburotu,,17847,1954
http://www.wikidata.org/entity/Q5292513,Don Devereux,Don,Devereux,male,1932-10-18T00:00:00Z,1932-10-18,Neath,1995-02-08T00:00:00Z,1995-2-8,Resolven,United Kingdom,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q5294013,Donald Barrell,Donald,Barrell,male,1986-02-03T00:00:00Z,1986-2-3,Watford,,,,,,flanker,,,,,,,,,
http://www.wikidata.org/entity/Q5297346,Doppies la Grange,,,male,1981-12-02T00:00:00Z,1981-12-2,Sasolburg,,,,South Africa,,centre,,,,,,,,4525,
http://www.wikidata.org/entity/Q52983419,Jacob Botica,Jacob,Botica,male,1992-03-03T00:00:00Z,1992-3-3,Wigan,,,,New Zealand,Wales,fly-half,,,93,180,298641,,/g/11ghnfq1hn,30096,
http://www.wikidata.org/entity/Q5300266,Doug Baker,Doug,Baker,male,1929-11-29T00:00:00Z,1929-11-29,Las Palmas de Gran Canaria,2022-12-21T00:00:00Z,2022-12-21,,United Kingdom,,fly-half,,,,,5630,,,,
http://www.wikidata.org/entity/Q5300818,Doug Phillips,Doug,Phillips,male,1919-06-28T00:00:00Z,1919-6-28,Neath,2000-04-28T00:00:00Z,2000-4-28,,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,,,,,,,,,,
http://www.wikidata.org/entity/Q53010147,Luka Japaridze,Luka,Japaridze,male,1998-09-06T00:00:00Z,1998-9-6,Tbilisi,,,,Georgia,,prop,,,,,304387,luka-japaridze,/g/11g0gdjfqg,43315,18428
http://www.wikidata.org/entity/Q53010152,Tengiz Zamtaradze,,,male,1998-01-02T00:00:00Z,1998-1-2,Tbilisi,,,,Georgia,,hooker,,,,,,,/g/11g0gdff1k,,
http://www.wikidata.org/entity/Q5301477,Douglas Flockhart,Douglas,Flockhart,male,1984-11-25T00:00:00Z,1984-11-25,,,,,,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q5301779,Douglas Marsden-Jones,Douglas,,male,1893-07-01T00:00:00Z,1893-7-1,Swansea,1955-01-05T00:00:00Z,1955-1-5,London,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,lock,,,,,2731,,,,
http://www.wikidata.org/entity/Q5301823,Douglas Monypenny,"Douglas, Blackwell",Monypenny,male,1878-05-28T00:00:00Z,1878-5-28,Fife,1900-02-19T00:00:00Z,1900-2-19,,United Kingdom of Great Britain and Ireland,,centre,,,,,1334,,,,
http://www.wikidata.org/entity/Q5307193,Drew Hickey,Drew,,male,1978-05-16T00:00:00Z,1978-5-16,Sydney,,,,Australia,,,,,,,,,,,
http://www.wikidata.org/entity/Q5307220,Drew Locke,Drew,,male,1986-09-11T00:00:00Z,1986-9-11,Braintree,,,,United Kingdom,,,,,,,,,,,
http://www.wikidata.org/entity/Q53097451,Demur Tapladze,,,male,2000-03-18T00:00:00Z,2000-3-18,Kutaisi,,,,Georgia,,"winger, centre",,,,1.91,307017,demur-tapladze,/g/11g1nnqq_m,43308,
http://www.wikidata.org/entity/Q5310335,Duane Goodfield,Duane,,male,1985-02-17T00:00:00Z,1985-2-17,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5310394,Duane Vermeulen,Duane,Vermeulen,male,1986-07-03T00:00:00Z,1986-7-3,Mbombela,,,,South Africa,,number 8,2005,,116,193,91492,duane-vermeulen,,2902,
http://www.wikidata.org/entity/Q5314269,Duncan Bell,Duncan,Bell,male,1974-10-01T00:00:00Z,1974-10-1,King's Lynn,,,,United Kingdom,,prop,,,,,,,,,
http://www.wikidata.org/entity/Q5314649,Duncan Weir,Duncan,,male,1991-05-10T00:00:00Z,1991-5-10,Rutherglen,,,,United Kingdom,,fly-half,2010,,90,173,114468,duncan-weir,,19203,11008
http://www.wikidata.org/entity/Q5318756,Dylan O'Grady,Dylan,O'Grady,male,1971-11-19T00:00:00Z,1971-11-19,Manchester,,,,Ireland,,flanker,,,,,12730,,,,
http://www.wikidata.org/entity/Q53212908,Siaosi Mahoni,,,male,1997-01-29T00:00:00Z,1997-1-29,East Palo Alto,,,,United States of America,,,,,,,294700,siaosi-mahoni,/g/11f5_jzh2d,37651,
http://www.wikidata.org/entity/Q5321951,E. J. Jones,E.,Jones,male,,,,,,,United Kingdom,,,,,,,,,,,
http://www.wikidata.org/entity/Q532570,Wyatt Crockett,Wyatt,Crockett,male,1983-01-24T00:00:00Z,1983-1-24,Christchurch,,,,New Zealand,,prop,2005,,116,193,15301,wyatt-crockett,,3946,298
http://www.wikidata.org/entity/Q533038,William Renwick,William,Renwick,male,1914-11-29T00:00:00Z,1914-11-29,Edinburgh,1944-06-15T00:00:00Z,1944-6-15,Bolsena,"United Kingdom, United Kingdom of Great Britain and Ireland",,winger,,,,,4584,,,,
http://www.wikidata.org/entity/Q5334530,Ed Barnes,Ed,Barnes,male,1981-01-14T00:00:00Z,1981-1-14,Banbury,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5335233,Ed O'Donoghue,Ed,O'Donoghue,male,1982-06-24T00:00:00Z,1982-6-24,Wimbledon,,,,Ireland,,lock,,,,,,,,,
http://www.wikidata.org/entity/Q5335299,Ed Quirk,Ed,Quirk,male,1991-08-28T00:00:00Z,1991-8-28,Brisbane,,,,Australia,,flanker,,,,,,,,,
http://www.wikidata.org/entity/Q5335340,Ed Rolston,Ed,Rolston,male,1990-08-12T00:00:00Z,1990-8-12,Hong Kong,,,,People's Republic of China,,,,,,,,,,,
http://www.wikidata.org/entity/Q5335402,Ed Shervington,Ed,Shervington,male,1985-03-11T00:00:00Z,1985-3-11,Newport,,,,United Kingdom,Wales,,,,,,,,,,
http://www.wikidata.org/entity/Q5335414,Ed Slater,Ed,Slater,male,1987-08-01T00:00:00Z,1987-8-1,Leicester,,,,,,"lock, flanker",,,,,122350,ed-slater,,20960,
http://www.wikidata.org/entity/Q5335588,Ed Williamson,Ed,Williamson,male,1984-03-31T00:00:00Z,1984-3-31,Teesside,,,,United Kingdom,,,,,,,,,,,
http://www.wikidata.org/entity/Q5335755,Edd Thrower,,,male,1982-09-01T00:00:00Z,1982-9-1,London,,,,,,winger,,,,,,,,,
http://www.wikidata.org/entity/Q5335802,Eddie Aholelei,Eddie,Aholelei,male,1981-12-03T00:00:00Z,1981-12-3,Auckland,,,,"Australia, New Zealand",,prop,,,,,,,,25136,
http://www.wikidata.org/entity/Q5336328,Eddie Morgan,Eddie,Morgan,male,1913-12-18T00:00:00Z,1913-12-18,Pontardawe,1978-04-16T00:00:00Z,1978-4-16,Abercrave,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,prop,,,,,4558,,,,
http://www.wikidata.org/entity/Q5337138,Edgar Bonham-Carter,Edgar,,male,1870-04-02T00:00:00Z,1870-4-2,London,1956-04-24T00:00:00Z,1956-4-24,Alton,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,973,,,,
http://www.wikidata.org/entity/Q5337225,Edgar Elliot,Edgar,Elliot,male,1878-07-09T00:00:00Z,1878-7-9,Roker,1931-03-23T00:00:00Z,1931-3-23,Vancouver,"United Kingdom, United Kingdom of Great Britain and Ireland",,winger,,,,,1450,,,,
http://www.wikidata.org/entity/Q5337317,Edgar Jones,Edgar,Jones,male,1910-05-04T00:00:00Z,1910-5-4,Sketty,1986-02-11T00:00:00Z,1986-2-11,,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,prop,,,,,3782,,,,
http://www.wikidata.org/entity/Q5337367,Edgar Marutlulle,Edgar,,male,1987-12-20T00:00:00Z,1987-12-20,Boksburg,,,,South Africa,,hooker,,,,,,,,,
http://www.wikidata.org/entity/Q5337379,Edgar Mobbs,Edgar,Mobbs,male,1882-06-29T00:00:00Z,1882-6-29,Northampton,1917-07-31T00:00:00Z,1917-7-31,Zillebeke,United Kingdom of Great Britain and Ireland,,winger,,,,,2007,,,,
http://www.wikidata.org/entity/Q5337386,Edgar Morgan,Edgar,Morgan,male,1882-04-15T00:00:00Z,1882-4-15,Pontardawe,1962-01-01T00:00:00Z,1962-1-1,,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,number 8,,,,,1979,,,,
http://www.wikidata.org/entity/Q5342023,Edward Bromet,Edward,Bromet,male,1867-01-26T00:00:00Z,1867-1-26,Tadcaster,1937-04-06T00:00:00Z,1937-4-6,Bath,,,,,,,,1003,,,,
http://www.wikidata.org/entity/Q5344807,Edward Pegge,Edward,Pegge,male,1864-06-05T00:00:00Z,1864-6-5,Briton Ferry,1915-03-21T00:00:00Z,1915-3-21,Neath,United Kingdom of Great Britain and Ireland,,,,,,,952,,,,
http://www.wikidata.org/entity/Q5344829,Edward Perkins Alexander,Edward,,male,1863-08-07T00:00:00Z,1863-8-7,St Donats,1931-10-26T00:00:00Z,1931-10-26,Holt,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,709,,,,
http://www.wikidata.org/entity/Q5345328,Edward Siggery,Edward,,male,1991-07-18T00:00:00Z,1991-7-18,Carmarthen,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5345568,Edward Temple Gurdon,Edward,,male,1854-01-25T00:00:00Z,1854-1-25,Barnham Broom,1929-06-12T00:00:00Z,1929-6-12,London,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,445,,,,
http://www.wikidata.org/entity/Q5346920,Edwin Williams,Edwin,Williams,male,1898-07-01T00:00:00Z,1898-7-1,Cwmllynfell,1983-01-31T00:00:00Z,1983-1-31,Swansea,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,fly-half,,,,,3190,,,,
http://www.wikidata.org/entity/Q53567201,Ray Ofisa,,,male,1980-03-22T00:00:00Z,1980-3-22,Samoa,,,,,,flanker,,,,,,,/g/11g0gdgnbc,,
http://www.wikidata.org/entity/Q53567679,Eroni Sau,,,male,1991-02-05T00:00:00Z,1991-2-5,Fiji,,,,Fiji,,winger,,,,,300716,eroni-sau,/g/11g0g4rph6,22336,2448
http://www.wikidata.org/entity/Q5360339,Eli Walker,Eli,Walker,male,1992-03-28T00:00:00Z,1992-3-28,Swansea,,,,United Kingdom,Wales,winger,,,,,123850,eli-walker,,20767,11152
http://www.wikidata.org/entity/Q5365732,Elliott Stooke,Elliott,Stooke,male,1993-09-10T00:00:00Z,1993-9-10,Worcester,,,,United Kingdom,England,lock,,,,,197415,elliott-stooke,,25351,
http://www.wikidata.org/entity/Q5367852,Elton Jantjies,Elton,Jantjies,male,1990-08-01T00:00:00Z,1990-8-1,Graaff-Reinet,,,,South Africa,,fly-half,2010,,88,176,117444,elton-jantjies,,19125,10495
http://www.wikidata.org/entity/Q5368244,Elvis Taione,Elvis,Taione,male,1983-05-25T00:00:00Z,1983-5-25,Nukuʻalofa,,,,Australia,,hooker,,,,,142116,elvis-taione,,23971,6144
http://www.wikidata.org/entity/Q5371608,Emile de Lissa,Emile,,male,1871-01-30T00:00:00Z,1871-1-30,Sydney,1955-08-16T00:00:00Z,1955-8-16,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5372673,Emlyn Davies,Emlyn,Davies,male,1922-01-15T00:00:00Z,1922-1-15,Port Talbot,2016-09-07T00:00:00Z,2016-9-7,,"United Kingdom, United Kingdom of Great Britain and Ireland",,prop,,,,,5015,,,,
http://www.wikidata.org/entity/Q5372676,Emlyn Gwynne,Emlyn,Gwynne,male,1898-01-01T00:00:00Z,1898-1-1,Llanelli,1962-01-01T00:00:00Z,1962-1-1,Glamorgan,"United Kingdom, United Kingdom of Great Britain and Ireland",Wales,,,,,,,,,,
http://www.wikidata.org/entity/Q5373739,Emosi Kauhenga,Emosi,,male,1981-04-27T00:00:00Z,1981-4-27,,,,,Tonga,,lock,,,,,,,,,
http://www.wikidata.org/entity/Q537512,Michel Yachvili,Mikhail,Yachvili,male,1946-07-25T00:00:00Z,1946-7-25,Tulle,,,,France,,hooker,,1981,85,178,7357,,,,
http://www.wikidata.org/entity/Q53764890,Kazuma Nakagawa,,,male,1995-10-28T00:00:00Z,1995-10-28,,,,,Japan,,,,,,,,,/g/11f60x_10w,,
http://www.wikidata.org/entity/Q53764897,Takato Okabe,,Okabe,male,1995-02-19T00:00:00Z,1995-2-19,Nara Prefecture,,,,Japan,,,,,,,,,/g/11ghn6bjfp,,
http://www.wikidata.org/entity/Q53764920,Takumi Adachi,,,male,1995-04-12T00:00:00Z,1995-4-12,,,,,Japan,,,,,,,,,/g/11ghn692sf,,
http://www.wikidata.org/entity/Q53764927,Yokoyama Yōsuke,,Yokoyama,male,1995-04-14T00:00:00Z,1995-4-14,Akita,,,,Japan,,,,,,,,,/g/11ghn6gzf7,,
http://www.wikidata.org/entity/Q53764945,Atomu Shirai,,,male,1995-11-01T00:00:00Z,1995-11-1,,,,,Japan,,,,,,,,,/g/11f60xx_tg,,
http://www.wikidata.org/entity/Q53764947,Yūdai Kameyama,,,male,1995-05-05T00:00:00Z,1995-5-5,,,,,Japan,,,,,,,,,/g/11f60y2nft,,
http://www.wikidata.org/entity/Q53764979,Kruger Latu,,Latu,male,1995-10-10T00:00:00Z,1995-10-10,Ota,,,,Japan,,,,,,,,,/g/11f60xxc0j,,
http://www.wikidata.org/entity/Q53764988,Taihei Kusaka,,,male,1999-11-08T00:00:00Z,1999-11-8,,,,,Japan,,,,,,,,,/g/11g0g4mmf6,,
http://www.wikidata.org/entity/Q53765009,Keito Moribayashi,,Moribayashi,male,1995-01-27T00:00:00Z,1995-1-27,Tokushima,,,,Japan,,,,,,,,,/g/11f60xzdj4,,
http://www.wikidata.org/entity/Q53765018,Raku Yamaoka,,,male,1995-09-12T00:00:00Z,1995-9-12,Shiga Prefecture,,,,Japan,,,,,,,,,/g/11ghn6fs2j,,
http://www.wikidata.org/entity/Q5378833,Eni Gesinde,,,male,1982-11-25T00:00:00Z,1982-11-25,Lagos,,,,"United Kingdom, Nigeria",,,,,,,,,,,
http://www.wikidata.org/entity/Q537903,Levan Datunashvili,,,male,1983-01-18T00:00:00Z,1983-1-18,Tbilisi,,,,Georgia,,lock,,,,,14403,levan-datunashvili,,6787,
http://www.wikidata.org/entity/Q5381675,Eoghan Grace,Eoghan,Grace,male,1987-10-06T00:00:00Z,1987-10-6,Waterford,,,,Ireland,,,,,,,,,,,
http://www.wikidata.org/entity/Q5381677,Eoghan Hickey,Eoghan,Hickey,male,1981-10-29T00:00:00Z,1981-10-29,Dublin,,,,Ireland,,fly-half,,,,,,,,3480,
http://www.wikidata.org/entity/Q5381719,Eoin Griffin,Eoin,Griffin,male,1990-09-18T00:00:00Z,1990-9-18,Galway,,,,Ireland,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q5381729,Eoin McKeon,Eoin,McKeon,male,1991-06-23T00:00:00Z,1991-6-23,Galway,,,,Ireland,Ireland,number 8,,,,,,,,,
http://www.wikidata.org/entity/Q538355,Nelson Dalzell,Nelson,Dalzell,male,1921-04-26T00:00:00Z,1921-4-26,Canterbury Region,1989-04-30T00:00:00Z,1989-4-30,Christchurch,New Zealand,,lock,,,,,5743,,,,7894
http://www.wikidata.org/entity/Q5386535,Eric Fry,Eric,Fry,male,1987-09-14T00:00:00Z,1987-9-14,Davis,,,,United States of America,,prop,,,,,140899,eric-fry,,23844,2124
http://www.wikidata.org/entity/Q53870692,Matt Matich,Matt,,male,1991-07-10T00:00:00Z,1991-7-10,Dargaville,,,,New Zealand,,,,,,,,,/g/11g0kd24z6,,
http://www.wikidata.org/entity/Q5387524,Eric Sione,Eric,Sione,male,1992-10-29T00:00:00Z,1992-10-29,Wellington,,,,New Zealand,,prop,,,,,165083,eric-sione,,26299,
http://www.wikidata.org/entity/Q5392901,Ernest Cheston,Ernest,Cheston,male,1848-10-24T00:00:00Z,1848-10-24,London Borough of Hackney,1918-07-09T00:00:00Z,1918-7-9,,United Kingdom of Great Britain and Ireland,,,,,,,298,,,,
http://www.wikidata.org/entity/Q5393070,Ernest Fookes,Ernest,Fookes,male,1874-05-31T00:00:00Z,1874-5-31,Waverley,1948-03-03T00:00:00Z,1948-3-3,New Plymouth,"United Kingdom, New Zealand, United Kingdom of Great Britain and Ireland",,winger,,,,,1165,,,,
http://www.wikidata.org/entity/Q5394440,Ernie Crawford,Ernie,Crawford,male,1891-11-17T00:00:00Z,1891-11-17,Belfast,1959-01-12T00:00:00Z,1959-1-12,Belfast,"United Kingdom, United Kingdom of Great Britain and Ireland",,fullback,,,,,2629,,,,
http://www.wikidata.org/entity/Q5394482,Ernie George,Ernie,George,male,1871-01-01T00:00:00Z,1871-1-1,Llantwit Major,1952-11-28T00:00:00Z,1952-11-28,Cardiff,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,,,,,
http://www.wikidata.org/entity/Q5394632,Ernie Michie,Ernie,,male,1933-11-07T00:00:00Z,1933-11-7,Aberdeen,2021-11-13T00:00:00Z,2021-11-13,,United Kingdom,,lock,,,,,,,,,
http://www.wikidata.org/entity/Q5395054,Ernst Joubert,Ernst,Joubert,male,1980-08-05T00:00:00Z,1980-8-5,Ceres,,,,South Africa,,,,,,,,,,,
http://www.wikidata.org/entity/Q5395519,Errie Claassens,,Claassens,male,1981-10-27T00:00:00Z,1981-10-27,South Africa,,,,South Africa,,,,,,,,,,22005,
http://www.wikidata.org/entity/Q5395557,Errol Brain,Errol,,male,1968-07-21T00:00:00Z,1968-7-21,New Zealand,,,,New Zealand,,,,,,,,,,,
http://www.wikidata.org/entity/Q539740,Joe Ward,Joe,Ward,male,1980-06-03T00:00:00Z,1980-6-3,Dannevirke,,,,New Zealand,,hooker,,,,,27210,,,2114,961
http://www.wikidata.org/entity/Q5398568,Esmond Martelli,Esmond,Martelli,male,1878-06-16T00:00:00Z,1878-6-16,Dublin,1926-01-01T00:00:00Z,1926-1-1,Paddington,,,fullback,,,,,,,,,
http://www.wikidata.org/entity/Q5403496,Ethienne Reynecke,,,male,1982-03-20T00:00:00Z,1982-3-20,Johannesburg,,,,South Africa,,hooker,,,,,,,,,
http://www.wikidata.org/entity/Q54102694,Jonny Murphy,Jonny,Murphy,male,1992-02-06T00:00:00Z,1992-2-6,Belfast,,,,,,,,,,,,,/g/11g0kd45t2,,
http://www.wikidata.org/entity/Q54142651,Alberto Saccardo,Alberto,,male,1986-01-10T00:00:00Z,1986-1-10,Campodarsego,,,,Italy,,,,,95,192,,,/g/11ghrc44r9,5423,
http://www.wikidata.org/entity/Q5414310,Eustace North,Eustace,North,male,1868-11-04T00:00:00Z,1868-11-4,Lewisham,1942-03-17T00:00:00Z,1942-3-17,Wokingham,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,949,,,,
http://www.wikidata.org/entity/Q5415519,Evan Rees,Evan,Rees,male,1896-08-09T00:00:00Z,1896-8-9,Cwmavon,1978-01-01T00:00:00Z,1978-1-1,Ogwr,United Kingdom,,centre,,,,,,,,,
http://www.wikidata.org/entity/Q5415523,Evan Richards,Evan,Richards,male,1862-01-23T00:00:00Z,1862-1-23,Swansea,1931-04-19T00:00:00Z,1931-4-19,Llandaff,"United Kingdom, United Kingdom of Great Britain and Ireland",,,,,,,704,,,,
http://www.wikidata.org/entity/Q5418905,Ewan Dowes,Ewan,,male,1981-03-04T00:00:00Z,1981-3-4,Carlisle,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q542332,Paul Williams,Paul,Williams,male,1983-04-22T00:00:00Z,1983-4-22,Auckland,,,,New Zealand,Samoa,fullback,2003,,,,117765,paul-williams,,4451,720
http://www.wikidata.org/entity/Q5423422,Ezra Taylor,Ezra,Taylor,male,1983-04-06T00:00:00Z,1983-4-6,Brisbane,,,,New Zealand,,flanker,,,,,,,,,
http://www.wikidata.org/entity/Q542818,Nic Berry,Nicholas,Berry,male,1984-03-13T00:00:00Z,1984-3-13,Brisbane,,,,Australia,,scrum-half,,,,,101286,,,2129,
http://www.wikidata.org/entity/Q54290819,Ryōma Nishimura,,,male,1995-11-21T00:00:00Z,1995-11-21,,,,,Japan,,,,,,,,,/g/11ghnfnw2h,,
http://www.wikidata.org/entity/Q54291518,Tornike Jalaghonia,,,male,1998-12-12T00:00:00Z,1998-12-12,Tbilisi,,,,Georgia,,flanker,,,100,189,304919,tornike-jalagonia,/g/11f647wjfy,40747,
