"origWdId","origName","itName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q3973423","Steven Bortolussi","Steven Bortolussi","Steven_Bortolussi","Senior","2015-17","San Donà","Rugby_San_Don%C3%A0","21","10","2015","2017"
"Q3973423","Steven Bortolussi","Steven Bortolussi","Steven_Bortolussi","Senior","2017-19","Amatori Alghero","Amatori_Rugby_Alghero",NA,NA,"2017","2019"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Regional","2001-05","Counties Manukau","Counties_Manukau_Rugby_Football_Union",NA,NA,"2001","2005"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Senior","2005-08","Lyons","Rugby_Lyons","41","631","2005","2008"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Senior","2008-09","Capitolina","Unione_Rugby_Capitolina","17","169","2008","2009"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Senior","2009-10","L’Aquila","L%27Aquila_Rugby_Club","11","17","2009","2010"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Senior","2010-13","Francoforte 1880",NA,"23","88","2010","2013"
"Q3991365","Tim Manawatu","Tim Manawatu","Tim_Manawatu","Senior","2013-16","Francoforte 1880II",NA,NA,NA,"2013","2016"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","1996-1997","Livorno","Rugby_Livorno_1931",NA,NA,"1996","1997"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","1997-2000","Piacenza","Piacenza_Rugby_Club",NA,NA,"1997","2000"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2000-2001","La Rochelle","Stade_rochelais",NA,NA,"2000","2001"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2001-2003","Parma","Rugby_Parma_F.C._1931",NA,NA,"2001","2003"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2003-2005","Plymouth",NA,NA,NA,"2003","2005"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2005-2006","Newcastle","Newcastle_Falcons","6","0","2005","2006"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2006-2007","Parma","Rugby_Parma_F.C._1931","17","0","2006","2007"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2007-2009","Petrarca","Petrarca_Rugby","33","0","2007","2009"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2009-2010","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","10","0","2009","2010"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2010-2011","Firenze 1931","U.S._Firenze_Rugby_1931",NA,NA,"2010","2011"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","Senior","2011-2015","Lyons","Rugby_Lyons",NA,NA,"2011","2015"
"Q3991607","Tino Paoletti","Tino Paoletti","Tino_Paoletti","International","2000-2001","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","17","10","2000","2001"
"Q3991877","Tito Lupini","Tito Lupini","Tito_Lupini","Regional",NA,"Transvaal","Golden_Lions",NA,NA,NA,NA
"Q3991877","Tito Lupini","Tito Lupini","Tito_Lupini","Senior","-1992","Rovigo","Rugby_Rovigo_Delta",NA,NA,NA,"1992"
"Q3991877","Tito Lupini","Tito Lupini","Tito_Lupini","International","1987-89","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","11","0","1987","1989"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","Regional","2006-08","Griquas","Griqualand_West_Griquas","22","17","2006","2008"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","Regional","2014-2014","E.P. Kings","Eastern_Province_Elephants","8","7","2014","2014"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","Senior","2008-10","Benetton","Benetton_Rugby_Treviso","15","95","2008","2010"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","Senior","2008-2008","Cheetahs","Central_Cheetahs","3","0","2008","2008"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","Senior","2010-14","Benetton","Benetton_Rugby_Treviso","48","194","2010","2014"
"Q3992106","Tobie Botes","Tobie Botes","Tobie_Botes","International","2012-14","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","22","8","2012","2014"
"Q3992734","Tommaso Castello","Tommaso Castello","Tommaso_Castello","Youth",NA,"CUS Genova","CUS_Genova_Rugby",NA,NA,NA,NA
"Q3992734","Tommaso Castello","Tommaso Castello","Tommaso_Castello","Senior","2011-16","Calvisano","Rugby_Calvisano","89","75","2011","2016"
"Q3992734","Tommaso Castello","Tommaso Castello","Tommaso_Castello","Senior","2015-","Zebre","Zebre_Rugby_Club","43","20","2015",NA
"Q3992734","Tommaso Castello","Tommaso Castello","Tommaso_Castello","International","2016-","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","18","0","2016",NA
"Q3992760","Tommaso Fattori","Tommaso Fattori","Tommaso_Fattori","Senior","1929-1934","S.S. Lazio","Polisportiva_S.S._Lazio_Rugby_1927",NA,NA,"1929","1934"
"Q3992760","Tommaso Fattori","Tommaso Fattori","Tommaso_Fattori","Senior","1934-1940","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","41","","1934","1940"
"Q3992760","Tommaso Fattori","Tommaso Fattori","Tommaso_Fattori","International","1936-1940","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","10","0","1936","1940"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","1994-2006","San Cirano",NA,NA,NA,"1994","2006"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2006-2007","Amatori Catania","Amatori_Catania_Rugby","17","0","2006","2007"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2007-2008","Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","21","0","2007","2008"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2008-2009","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","7","5","2008","2009"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2010-2011","Aironi","Aironi_Rugby","4","0","2010","2011"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2011-2012","Edimburgo","Edinburgh_Rugby","4","0","2011","2012"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2012-2013","San Cirano",NA,NA,NA,"2012","2013"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2013-2014","L’Aquila","L%27Aquila_Rugby_Club",NA,NA,"2013","2014"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2014-2015","Viadana","Rugby_Viadana","8","0","2014","2015"
"Q4003038","Ulises Gamboa","Ulises Gamboa","Ulises_Gamboa","Senior","2016-2017","Caimani",NA,"1","0","2016","2017"
"Q4003343","Umberto Calcinai","Umberto Calcinai","Umberto_Calcinai","Senior",NA,"Pōneke",NA,NA,NA,NA,NA
"Q4007925","Valerio Vicerè","Valerio Vicerè","Valerio_Vicer%C3%A8","Senior","2003-06","Benevento","U.S._Rugby_Benevento",NA,NA,"2003","2006"
"Q4007925","Valerio Vicerè","Valerio Vicerè","Valerio_Vicer%C3%A8","Senior","2006-07","Amatori Catania","Amatori_Catania_Rugby","13","0","2006","2007"
"Q4007925","Valerio Vicerè","Valerio Vicerè","Valerio_Vicer%C3%A8","Senior","2007-08","L’Aquila","L%27Aquila_Rugby_Club",NA,NA,"2007","2008"
"Q4007925","Valerio Vicerè","Valerio Vicerè","Valerio_Vicer%C3%A8","Senior","2008-09","Rovigo","Rugby_Rovigo_Delta","3","0","2008","2009"
"Q4007925","Valerio Vicerè","Valerio Vicerè","Valerio_Vicer%C3%A8","Senior","2009-17","Fiamme Oro","Fiamme_Oro_Rugby",NA,NA,"2009","2017"
"Q4015869","Vladimír Pácl","Vladimír Pácl","Vladim%C3%ADr_P%C3%A1cl","Senior","-1947","Sparta Praga","RC_Sparta_Praha",NA,NA,NA,"1947"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","Senior","2006-08","Olympic Club",NA,NA,NA,"2006","2008"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","Senior","2008-09","Oxford Harlequins",NA,"2","0","2008","2009"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","Senior","2009-10","Univ. di Oxford",NA,NA,NA,"2009","2010"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","Senior","2010-12","London Irish","London_Irish_Rugby_Football_Club","1","0","2010","2012"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","Senior","2012-13","Rosslyn Park","Rosslyn_Park_Football_Club","3","0","2012","2013"
"Q4019876","Will Johnson","Will Johnson","Will_Johnson_(rugbista_1984)","International","2009-","Stati Uniti","Nazionale_maschile_di_rugby_a_15_degli_Stati_Uniti_d%27America","4","0","2009",NA
"Q4020143","William Ryder","William Ryder","William_Ryder","Senior","2004-","Toyota Verblitz","Toyota_Verblitz",NA,NA,"2004",NA
"Q4020143","William Ryder","William Ryder","William_Ryder","International","2005-","Figi","Nazionale_maschile_di_rugby_a_7_delle_Figi","987",NA,"2005",NA
"Q4120957","Simon Zebo","Simon Zebo","Simon_Zebo","Senior","2018-","Racing 92","Racing_92","26","55","2018",NA
"Q4120957","Simon Zebo","Simon Zebo","Simon_Zebo","Senior","2009-18","Munster","Munster_Rugby","98","180","2009","2018"
"Q4120957","Simon Zebo","Simon Zebo","Simon_Zebo","International","2012-","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","35","45","2012",NA
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior",NA,"Abertillery",NA,NA,NA,NA,NA
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","1993-1994","Cross Keys","Cross_Keys_Rugby_Football_Club","16","0","1993","1994"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","1994-1995","Pontypridd","Pontypridd_Rugby_Football_Club",NA,NA,"1994","1995"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","1995-1998","Ebbw Vale","Ebbw_Vale_RFC",NA,NA,"1995","1998"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","1998-2001","Gloucester","Gloucester_Rugby","47","15","1998","2001"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","2001-2002","Worcester","Worcester_Rugby","21","15","2001","2002"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","2002-2003","Pontypridd","Pontypridd_Rugby_Football_Club",NA,NA,"2002","2003"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","Senior","2003-2004","Doncaster",NA,"23","20","2003","2004"
"Q4160419","Kingsley Jones","Kingsley Jones","Kingsley_Jones","International","1996-1998","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","10","0","1996","1998"
"Q4410317","Marcel Garvey","Marcel Garvey","Marcel_Garvey","Senior","2001-06","Gloucester","Gloucester_Rugby","62","95","2001","2006"
"Q4410317","Marcel Garvey","Marcel Garvey","Marcel_Garvey","Senior","2006-12","Worcester","Worcester_Rugby","98","160","2006","2012"
"Q4410317","Marcel Garvey","Marcel Garvey","Marcel_Garvey","Senior","2012-15","Castres","Castres_Olympique","37","40","2012","2015"
"Q4474828","Eddy Ben Arous","Eddy Ben Arous","Eddy_Ben_Arous","Senior","2010-","Racing Métro 92","Racing_92","224","20","2010",NA
"Q4474828","Eddy Ben Arous","Eddy Ben Arous","Eddy_Ben_Arous","International","2013-","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","20","0","2013",NA
"Q4662456","Aaron Smith","Aaron Smith","Aaron_Smith","Regional","2008-","Manawatu","Manawatu_Rugby_Union","38","45","2008",NA
"Q4662456","Aaron Smith","Aaron Smith","Aaron_Smith","Senior","2011-2023","Highlanders","Highlanders","185","175","2011","2023"
"Q4662456","Aaron Smith","Aaron Smith","Aaron_Smith","Senior","2023-","Toyota Verblitz","Toyota_Verblitz","10","25","2023",NA
"Q4662456","Aaron Smith","Aaron Smith","Aaron_Smith","International","2012-","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","124","132","2012",NA
"Q4709631","Albert Anderson","Albert Anderson","Albert_Anderson","Regional","1981-90","Canterbury","Canterbury_Rugby_Football_Union","143","","1981","1990"
"Q4709631","Albert Anderson","Albert Anderson","Albert_Anderson","International","1983-87","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","6","0","1983","1987"
"Q4716935","Alex Dunbar","Alex Dunbar","Alex_Dunbar","Senior","2019-2019","Newcastle","Newcastle_Falcons","2","0","2019","2019"
"Q4716935","Alex Dunbar","Alex Dunbar","Alex_Dunbar","Senior","2019-20","Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin","7","5","2019","2020"
"Q4716935","Alex Dunbar","Alex Dunbar","Alex_Dunbar","Senior","2009-19","Glasgow Warriors","Glasgow_Warriors","92","75","2009","2019"
"Q4716935","Alex Dunbar","Alex Dunbar","Alex_Dunbar","International","2013-","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","31","35","2013",NA
"Q4717065","Alex Goode","Alex Goode","Alex_Goode","Senior","2008-","Saracens","Saracens_Football_Club","270","672","2008",NA
"Q4717065","Alex Goode","Alex Goode","Alex_Goode","Senior","2020-21","→Green Rockets",NA,"6","39","2020","2021"
"Q4717065","Alex Goode","Alex Goode","Alex_Goode","International","2012-","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","21","8","2012",NA
"Q4717951","Alex Waller","Alex Waller","Alex_Waller","Senior","2009-","Northampton","Northampton_Saints","272","90","2009",NA
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2010-11","Steaua","Rugby_Club_Steaua_Bucure%C8%99ti",NA,NA,"2010","2011"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2011-12","Arad",NA,NA,NA,"2011","2012"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2012-15","Timişoara","Rugby_Club_Municipal_Timi%C8%99oara","27","0","2012","2015"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2015-17","Béziers","Association_sportive_de_B%C3%A9ziers_H%C3%A9rault","42","15","2015","2017"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2017-19","Sale Sharks","Sale_Sharks","14","0","2017","2019"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2021-","Rouen",NA,"0","0","2021",NA
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2013-15","Bucarest","Bucure%C8%99ti_Rugby","6","0","2013","2015"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","Senior","2019-21","Zebre","Zebre_Rugby_Club","12","0","2019","2021"
"Q4721196","Alexandru Țăruș","Alexandru Țăruș","Alexandru_%C8%9A%C4%83ru%C8%99","International","2013-","Romania","Nazionale_maschile_di_rugby_a_15_della_Romania","33","0","2013",NA
"Q4730557","Allan Dell","Allan Dell","Allan_Dell","Regional","2011-14","Natal Sharks","Natal_Sharks","1","0","2011","2014"
"Q4730557","Allan Dell","Allan Dell","Allan_Dell","Senior","2019-","London Irish","London_Irish_Rugby_Football_Club","2","0","2019",NA
"Q4730557","Allan Dell","Allan Dell","Allan_Dell","Senior","2014-19","Edimburgo","Edinburgh_Rugby","40","5","2014","2019"
"Q4730557","Allan Dell","Allan Dell","Allan_Dell","International","2016-","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","28","5","2016",NA
"Q4756664","Andrew Conway","Andrew Conway","Andrew_Conway","Senior","2010-13","Leinster","Leinster_Rugby","37","40","2010","2013"
"Q4756664","Andrew Conway","Andrew Conway","Andrew_Conway","Senior","2013-","Munster","Munster_Rugby","87","145","2013",NA
"Q4756664","Andrew Conway","Andrew Conway","Andrew_Conway","International","2017-","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","19","45","2017",NA
"Q4759311","Andries Coetzee","Andries Coetzee","Andries_Coetzee","Regional","2012-","Golden Lions","Golden_Lions","48","66","2012",NA
"Q4759311","Andries Coetzee","Andries Coetzee","Andries_Coetzee","Senior","2012-2012","Lions","Lions_(rugby_a_15)","12","3","2012","2012"
"Q4759311","Andries Coetzee","Andries Coetzee","Andries_Coetzee","Senior","2013-2013","Sharks","Sharks_(rugby_a_15)","1","0","2013","2013"
"Q4759311","Andries Coetzee","Andries Coetzee","Andries_Coetzee","Senior","2014-","Lions","Lions_(rugby_a_15)","83","84","2014",NA
"Q4759311","Andries Coetzee","Andries Coetzee","Andries_Coetzee","International","2017-","Sudafrica","Nazionale_maschile_di_rugby_a_15_del_Sudafrica","13","0","2017",NA
"Q4762874","Angelo Esposito","Angelo Esposito","Angelo_Esposito","Youth","2001-11","Tarvisium","Ruggers_Tarvisium",NA,NA,"2001","2011"
"Q4762874","Angelo Esposito","Angelo Esposito","Angelo_Esposito","Youth","2011-12","Accademia FIR",NA,NA,NA,"2011","2012"
"Q4762874","Angelo Esposito","Angelo Esposito","Angelo_Esposito","Senior","2012-21","Benetton","Benetton_Rugby_Treviso","76","80","2012","2021"
"Q4762874","Angelo Esposito","Angelo Esposito","Angelo_Esposito","Senior","2021-","Petrarca","Petrarca_Rugby","36","60","2021",NA
"Q4762874","Angelo Esposito","Angelo Esposito","Angelo_Esposito","International","2014-19","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","21","15","2014","2019"
"Q4764198","Angus McKeen","Angus McKeen","Angus_McKeen","Regional","1995-1999","Leinster","Leinster_Rugby","17","0","1995","1999"
"Q4764198","Angus McKeen","Angus McKeen","Angus_McKeen","Senior","1990-2000","Lansdowne","Lansdowne_Football_Club","130","0","1990","2000"
"Q4764198","Angus McKeen","Angus McKeen","Angus_McKeen","International","1999-1999","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","1","0","1999","1999"
"Q4779344","Apenisa Tuta Vodo","Apenisa Tuta Vodo","Apenisa_Tuta_Vodo","Regional","1997-1997","North Harbour","North_Harbour_Rugby_Union","7","","1997","1997"
"Q4779344","Apenisa Tuta Vodo","Apenisa Tuta Vodo","Apenisa_Tuta_Vodo","Senior","1998-2002","Rovato",NA,NA,NA,"1998","2002"
"Q4779344","Apenisa Tuta Vodo","Apenisa Tuta Vodo","Apenisa_Tuta_Vodo","Senior","2002-2006","Calvisano","Rugby_Calvisano",NA,NA,"2002","2006"
"Q4779344","Apenisa Tuta Vodo","Apenisa Tuta Vodo","Apenisa_Tuta_Vodo","Senior","2007-2008","S.S. Lazio","Polisportiva_S.S._Lazio_Rugby_1927",NA,NA,"2007","2008"
"Q4788055","Ardie Savea","Ardie Savea","Ardie_Savea","Regional","2013-23","Wellington","Wellington_Rugby_Football_Union","36","80","2013","2023"
"Q4788055","Ardie Savea","Ardie Savea","Ardie_Savea","Senior","2012-23","Hurricanes","Hurricanes_(rugby_a_15)","131","160","2012","2023"
"Q4788055","Ardie Savea","Ardie Savea","Ardie_Savea","Senior","2023-","Kōbe Steelers",NA,"10","35","2023",NA
"Q4788055","Ardie Savea","Ardie Savea","Ardie_Savea","International","2016-","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","81","120","2016",NA
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","Regional","2010-17","Counties Manukau","Counties_Manukau_Rugby_Football_Union","58","80","2010","2017"
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","Senior","2018-","Hino Red Dolphins",NA,"27","59","2018",NA
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","Senior","2012-16","Chiefs","Chiefs_(rugby_a_15)","50","30","2012","2016"
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","Senior","2017-19","Blues","Blues_(rugby_a_15)","37","45","2017","2019"
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","International","2014-2014","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","2","0","2014","2014"
"Q4821207","Augustine Pulu","Augustine Pulu","Augustine_Pulu","International","2022-","Tonga","Nazionale_maschile_di_rugby_a_15_delle_Tonga","3","10","2022",NA
"Q4831827","Ayumu Goromaru","Ayumu Gorōmaru","Ayumu_Gor%C5%8Dmaru","Senior","2008-15","Yamaha Júbilo","Shizuoka_Blue_Revs","79","906","2008","2015"
"Q4831827","Ayumu Goromaru","Ayumu Gorōmaru","Ayumu_Gor%C5%8Dmaru","Senior","2016-17","Tolone","Rugby_Club_Toulonnais","5","0","2016","2017"
"Q4831827","Ayumu Goromaru","Ayumu Gorōmaru","Ayumu_Gor%C5%8Dmaru","Senior","2017-21","Yamaha Júbilo","Shizuoka_Blue_Revs","26","199","2017","2021"
"Q4831827","Ayumu Goromaru","Ayumu Gorōmaru","Ayumu_Gor%C5%8Dmaru","Senior","2016-2016","Reds","Reds_(rugby_a_15)","8","33","2016","2016"
"Q4831827","Ayumu Goromaru","Ayumu Gorōmaru","Ayumu_Gor%C5%8Dmaru","International","2005-15","Giappone","Nazionale_maschile_di_rugby_a_15_del_Giappone","57","711","2005","2015"
"Q4864213","Barry Everitt","Barry Everitt","Barry_Everitt","Regional","1998-1999","Munster","Munster_Rugby",NA,NA,"1998","1999"
"Q4864213","Barry Everitt","Barry Everitt","Barry_Everitt","Regional","1999-2000","Leinster","Leinster_Rugby",NA,NA,"1999","2000"
"Q4864213","Barry Everitt","Barry Everitt","Barry_Everitt","Senior","1994-2000","Garryowen","Garryowen_Football_Club",NA,NA,"1994","2000"
"Q4864213","Barry Everitt","Barry Everitt","Barry_Everitt","Senior","2000-2007","London Irish","London_Irish_Rugby_Football_Club","64","502","2000","2007"
"Q4864213","Barry Everitt","Barry Everitt","Barry_Everitt","Senior","2007-2010","Northampton","Northampton_Saints","10","33","2007","2010"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Regional","2010-16","Taranaki","Taranaki_Rugby_Football_Union","18","170","2010","2016"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Regional","2020-2020","Taranaki","Taranaki_Rugby_Football_Union","2","0","2020","2020"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Senior","2021-2021","Sungoliath",NA,"10","173","2021","2021"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Senior","2023-","Toyota Verblitz","Toyota_Verblitz","1","0","2023",NA
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Senior","2011-19","Hurricanes","Hurricanes_(rugby_a_15)","125","1240","2011","2019"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","Senior","2020-23","Blues","Blues_(rugby_a_15)","30","199","2020","2023"
"Q4877438","Beauden Barrett","Beauden Barrett","Beauden_Barrett","International","2012-","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","133","757","2012",NA
"Q4886437","Ben Seymour","Ben Seymour","Ben_Seymour","Regional","2013-2013","Northland","Northland_Rugby_Union","10","48","2013","2013"
"Q4886437","Ben Seymour","Ben Seymour","Ben_Seymour","Senior","2012-2012","Western Force","Western_Force","13","32","2012","2012"
"Q4886437","Ben Seymour","Ben Seymour","Ben_Seymour","Senior","2012-13","Agen","Sporting_Union_Agen_Lot-et-Garonne","13","15","2012","2013"
"Q4886437","Ben Seymour","Ben Seymour","Ben_Seymour","Senior","2013-14","Bourg-en-Bresse",NA,"15","15","2013","2014"
"Q4886437","Ben Seymour","Ben Seymour","Ben_Seymour","Senior","2014-15","Calvisano","Rugby_Calvisano","22","228","2014","2015"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Regional","2012-15","Southern Districts",NA,"36","248","2012","2015"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Regional","2014-2014","Greater Sydney Rams",NA,"8","72","2014","2014"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Regional","2016-2016","Canterbury","Canterbury_Rugby_Football_Union","11","8","2016","2016"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Regional","2017-2017","North Harbour","North_Harbour_Rugby_Union","10","58","2017","2017"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2017-18","Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles","10","0","2017","2018"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2018-20","Racing 92","Racing_92","26","26","2018","2020"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2020-","Perpignano","Union_Sportive_Arlequins_Perpignanais","0","0","2020",NA
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2013-15","Waratahs","New_South_Wales_Waratahs","8","10","2013","2015"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2016-2016","Crusaders","Crusaders","7","11","2016","2016"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","Senior","2017-2017","Rebels","Melbourne_Rebels","10","10","2017","2017"
"Q4886609","Ben Volavola","Ben Volavola","Ben_Volavola","International","2015-","Figi","Nazionale_maschile_di_rugby_a_15_delle_Figi","36","226","2015",NA
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","Regional","2014-15","Sydney Stars",NA,"0","0","2014","2015"
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","Senior","2012-14","Sydney University",NA,"5","61","2012","2014"
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","Senior","2015-16","Black Rams",NA,"9","54","2015","2016"
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","Senior","2020-","Kubota Spears",NA,"6","67","2020",NA
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","Senior","2011-19","Waratahs","New_South_Wales_Waratahs","119","1092","2011","2019"
"Q4893136","Bernard Foley","Bernard Foley","Bernard_Foley","International","2013-","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","71","622","2013",NA
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Bongi_Mbonambi","Youth","-2007","Griffons","Griffons",NA,NA,NA,"2007"
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Bongi_Mbonambi","Youth","2007-2012","Blue Bulls","Blue_Bulls",NA,NA,"2007","2012"
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Bongi_Mbonambi","Regional","2012-14","Blue Bulls","Blue_Bulls","30","5","2012","2014"
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Bongi_Mbonambi","Regional","2015-21","Western Province","Western_Province","29","30","2015","2021"
"Q4941870","Bongi Mbonambi","Bongi Mbonambi","Bongi_Mbonambi","Senior","2012-14","Bulls","Bulls_(rugby_a_15)","15","0","2012","2014"
