"rugbyscopeId","altNames","teamWP"
NA,"perthshire academicals; perthshire; perthshire rfc; Perthshire","Perthshire_RFC"
NA,"petersfield; petersfield rfc","Petersfield_R.F.C."
NA,"petone rugby club; petone; Petone; Petone Rugby Club","Petone_Rugby_Club"
NA,"petrarca padova; petrarca; petrarca pardova; petrarca rugby; padova; Petrarca; Petrarca Padova","Petrarca_Rugby"
NA,"pill harriers rfc; Pill Harriers RFC","Pill_Harriers_RFC"
NA,"plymouth albion r.f.c.; plymouth albion; plymouth; plymouth albion rfc; devonport albion rfc; Plymouth Albion; Plymouth Albion R.F.C.; Devonport Albion","Plymouth_Albion_R.F.C."
NA,"politehnica iași; poli iași; Politehnica Iași","CS_Politehnica_Ia%C8%99i_(rugby_union)"
NA,"ponsonby rfc; ponsonby; ponsonby district rugby football club; Ponsonby","Ponsonby_RFC"
NA,"pontardawe rfc; Pontardawe RFC","Pontardawe_RFC"
NA,"pontarddulais rfc; Pontarddulais RFC","Pontarddulais_RFC"
NA,"pontycymmer rfc; Pontycymmer RFC","Pontycymmer_RFC"
NA,"pontymister rfc; Pontymister RFC; Risca RFC","Risca_RFC"
NA,"pontypool rfc; pontypool; Pontypool RFC; Pontypool","Pontypool_RFC"
NA,"pontypridd rfc; pontypridd; pontypridd/llanharan; Pontypridd RFC","Pontypridd_RFC"
NA,"portlaoise; Portlaoise","Portlaoise_RFC"
NA,"portugal u20; portugal under-20","Portugal_national_under-20_rugby_union_team"
NA,"pozzi livorno; livorno; rugby livorno 1931; rugby livorno; Livorno","Rugby_Livorno_1931"
NA,"prato; i cavalieri prato; cavalieri; cavalieri prato; rugby club i cavalieri prato; i cavalieri; Cavalieri Prato; I Cavalieri Prato","Rugby_Club_I_Cavalieri_Prato"
NA,"preston grasshoppers; Preston Grasshoppers","Preston_Grasshoppers_R.F.C."
NA,"preston lodge rfc; Preston Lodge","Preston_Lodge_RFC"
NA,"pretoria police; Pretoria Harlequins; pretoria quins; pretoria police rc; Pretoria Police; Pretoria Police RC","Quins-Bobbies_Rugby_Club"
NA,"provence; aix; provence rugby; aix-en-provence; pays d'aix; pays d'aix rc; aix/provence rugby; Pays d'Aix RC","Provence_Rugby"
NA,"provinces district; provinces","Provinces_District_(rugby_union)"
NA,"public school wanderers xv; public school wanderers; psw","Public_School_Wanderers"
NA,"pumas; lowveld; south eastern transvaal; Pumas; Mpumalanga","Pumas_(Currie_Cup)"
NA,"queen's university; queen's university rfc; Queen's University; Queen's University RFC; Queen's University Belfast; Queen's College","Queen%27s_University_RFC"
NA,"queensland country; east coast aces","Queensland_Country_(NRC_team)"
NA,"r.c. grivița; rc grivița; rc grivița bucurești; grivița roșie; RC Grivița București","RC_Grivi%C8%9Ba_Bucure%C8%99ti"
NA,"racing 92; racing métro; racing metro; racing club de france; racing métro 92; france; racing metro 92; racing-métro; racing; racing club de franc; racing cf; rc france; rc paris; Racing Club de France; Racing 92; Racing Métro 92","Racing_92"
NA,"rafru; raf; raf rugby; royal air force rugby union","Royal_Air_Force_Rugby_Union"
NA,"rams; rams rfc","Rams_RFC"
NA,"randwick; randwick drufc; randwick rugby club; randwick rugby; Randwick; Randwick DRUFC; Randwick Rugby Club","Randwick_DRUFC"
NA,"rangers vicenza; rangers vicenza rugby; Rangers Vicenza Rugby","Rangers_Vicenza_Rugby"
NA,"ravenscourt park; Ravenscourt Park Football Club","Ravenscourt_Park_Football_Club"
NA,"rc 't gooi; RC 't Gooi","RC_%27t_Gooi"
NA,"rc armazi; rc armazi marneuli; armazi; armazi tbilisi; RC Armazi","RC_Armazi_Marneuli"
NA,"rc batumi; batumi rc","RC_Batumi"
NA,"rc chalon; chalon","RC_Chalon"
NA,"rc gura humorului; RC Gura Humorului","RC_Gura_Humorului"
NA,"rc jiki; jiki; rc jiki gori; jiki gori","RC_Jiki_Gori"
NA,"rc kochebi bolnisi; kochebi bolnisi","RC_Kochebi_Bolnisi"
NA,"rc valencia; valencia","RC_Valencia"
NA,"rc vichy; vichy; Vichy","RC_Vichy_(rugby_union)"
NA,"reading rfc; reading","Reading_R.F.C."
NA,"real ciencias rc; ciencias sevilla; ciencias sevilla cr","Real_Ciencias_RC"
NA,"rebels; melbourne rebels; melbourne rebels rising; Rebels Academy","Melbourne_Rebels"
NA,"redruth; redruth rfc; Redruth","Redruth_R.F.C."
NA,"reds; queensland reds; queensland; Queensland; qld; qld reds; queensland schoolboys; queensland u20; queensland a; Reds Academy; Reds; Queensland Reds Academy","Queensland_Reds"
NA,"regatas bella vista; regatas","Club_de_Regatas_Bella_Vista"
NA,"resolven rfc; Resolven RFC","Resolven_RFC"
NA,"rgc 1404; rgc1404; RGC 1404","RGC_1404"
NA,"rgh; rg heidelberg; heidelberg; RG Heidelberg","RG_Heidelberg"
NA,"rhodesia; zimbabwe; zimbabwe goshawks; zimbabwe academy","Zimbabwe_national_rugby_union_team"
NA,"Richmond F.C.; richmond f.c.; richmond; richmond rfc; Richmond R.F.C.; Richmond","Richmond_F.C."
NA,"ricoh black rams; ricoh; black rams tokyo","Black_Rams_Tokyo"
NA,"rie college; rie college rfc; RIE College RFC","RIE_College_RFC"
NA,"rk 03; RK 03 Berlin","RK_03_Berlin"
NA,"rkh; RK Heusenstamm","RK_Heusenstamm"
NA,"roc la voulte-valence; la voulte sportif; la voulte-valence; ROC La Voulte-Valence","ROC_La_Voulte-Valence"
NA,"rockcliff; whitley bay rockcliff rfc","Whitley_Bay_Rockcliff_RFC"
NA,"rocky gorge; Rocky Gorge","Rocky_Gorge_Rugby"
NA,"rodez; stade rodez aveyron; rodez aveyron; stade rodez","Stade_Rodez_Aveyron"
NA,"roma olimpic; roma; rugby roma; r. roma; rugby roma olimpic; Rome; Roma Olimpic","Rugby_Roma_Olimpic"
NA,"romania under-20; romania u-20; romania under 20","Romania_national_under-20_rugby_union_team"
NA,"rosslyn park f.c.; rosslyn park; Rosslyn Park; Rosslyn Park F.C.","Rosslyn_Park_F.C."
NA,"rotherham titans; rotherham; rotherham earth titans; rotherham r.u.f.c.","Rotherham_Titans"
NA,"rouen normandie; rouen; rouen nr; rouen normandie rugby; Rouen","Rouen_Normandie_Rugby"
NA,"royal hsfp; Royal HSFP","Royal_HSFP"
NA,"royal navy; Royal Navy Rugby Union; royal navy rugby union; Royal Navy","Royal_Navy_Rugby_Union"
NA,"rugby atl; los angeles; 404 rugby; rfc los angeles; rugby football club los angeles; rfcla","Rugby_Football_Club_Los_Angeles"
NA,"rugby calvisano; calvisano; Rugby Calvisano; Calvisano","Rugby_Calvisano"
NA,"rugby leonessa; leonessa; Rugby Leonessa","Rugby_Leonessa_1928"
NA,"rugby lions; rugby fc; rugby; Rugby Lions","Rugby_Lions"
NA,"rugby rovigo; rovigo delta; rovigo; Rovigo Delta","Rugby_Rovigo_Delta"
NA,"rugby united new york; rugby new york; runy; new york; rugby united ny; new york ironworkers","Rugby_New_York"
NA,"rumney; Rumney RFC","Rumney_RFC"
NA,"saint-étienne; ca saint-étienne; saint-étienne loire sud; case","CA_Saint-%C3%89tienne_Loire_Sud_Rugby"
NA,"sale fc; Sale FC Rugby Club; sale f.c.","Sale_FC_Rugby_Club"
NA,"sale sharks; Sale Sharks; sale rfc; Sale Jets","Sale_Sharks"
NA,"salford; Salford","Salford_RLFC"
NA,"salisbury; Salisbury","Salisbury_RFC"
NA,"samoa a; Samoa A","Samoa_A_national_rugby_union_team"
NA,"samoa sevens; samoa 7s; samoa (sevens)","Samoa_national_rugby_sevens_team"
NA,"samoa u20; samoa u-20; samoa under 20; samoa under-20","Samoa_national_under-20_rugby_union_team"
NA,"samoa; Samoa; western samoa; manu samoa","Samoa_national_rugby_union_team"
NA,"san andrés; club san andres","Club_San_Andr%C3%A9s"
NA,"san diego legion; san diego","San_Diego_Legion"
NA,"san diego state aztecs; San Diego State","San_Diego_State_Aztecs_rugby_union"
NA,"san donà; rugby san donà; amatori rugby san donà; San Donà","Rugby_San_Don%C3%A0"
NA,"san francisco rush; san francisco","San_Francisco_Rush_(rugby_union)"
NA,"san gregorio; san gregorio catania","San_Gregorio_Catania_Rugby"
NA,"san isidro club; sic; s.i.c.; san isidro; SIC; San Isidro; San Isidro Club","San_Isidro_Club"
NA,"sandbach; sandbach rufc; Sandbach","Sandbach_RUFC"
NA,"sannio; Union Rugby Sannio","Unione_Rugby_Sannio"
NA,"santboiana; u.e. santboiana; ue santboiana","UE_Santboiana"
NA,"são josé rugby club; são josé rugby clube; São José Rugby Clube","S%C3%A3o_Jos%C3%A9_Rugby_Clube"
NA,"saracens; saracens f.c.; saracens academy; saracens fc; saracens rfc; Saracens; Saracens Academy","Saracens_F.C."
NA,"sc 1880 frankfurt; frankfurt; sc 1880; FC 1880 Frankfurt; SC 1880 Frankfurt","SC_1880_Frankfurt"
NA,"sc albi; albi; sporting club albigeois","SC_Albi"
NA,"sc graulhet; sporting club graulhetois; sc grahlet; graulhet","Sporting_Club_Graulhetois"
NA,"sc mazamet; mazamet","SC_Mazamet"
NA,"sc neuenheim; scn; SC Neuenheim","SC_Neuenheim"
NA,"scarlets; llanelli scarlets; Scarlets","Scarlets"
NA,"scotland 'b'; scotland b","Scotland_B_national_rugby_union_team"
NA,"scotland a; scotland 'a'","Scotland_A_national_rugby_union_team"
NA,"scotland club xv; scotland club XV","Scotland_Club_XV"
NA,"scotland sevens; scotland 7's; scotland 7s","Scotland_national_rugby_sevens_team"
NA,"scotland u18; scotland under 18; scotland u18s","Scotland_national_under-18_rugby_union_team"
NA,"scotland u20; scotland u20s; scotland under 20","Scotland_national_under-20_rugby_union_team"
NA,"scotland u21; scotland u21s; Scotland Under-21; Scotland U21","Scotland_national_under-21_rugby_union_team"
NA,"seapoint; Seapoint","Seapoint_RFC"
NA,"seattle saracens; old puget sound beach; seattle; opsb; Seattle Saracens; Old Puget Sound Beach","Seattle_Rugby_Club"
NA,"secom rugguts; secom","Sayama_Secom_Rugguts"
NA,"sedgley park; Sedgley Park; Sedgley Park R.U.F.C.","Sedgley_Park_R.U.F.C."
NA,"selkirk rfc; selkirk; Selkirk","Selkirk_RFC"
NA,"sevenoaks rfc; Sevenoaks","Sevenoaks_RFC"
NA,"sfgg; san francisco golden gate; sfgg rfc; san francisco golden gate rfc; San Francisco Golden Gate","San_Francisco_Golden_Gate_RFC"
NA,"shannon; shannon rfc; Shannon; Shannon RFC","Shannon_RFC"
NA,"shimizu blue sharks; shimizu koto blue sharks","Shimizu_Koto_Blue_Sharks"
NA,"simbas; kenya; simba xv","Kenya_national_rugby_union_team"
NA,"skerries rfc; skerries; Skerries","Skerries_RFC"
NA,"skewen rfc; Skewen RFC","Skewen_RFC"
NA,"so chambéry; stade olympique chambérien rugby; stade olympique chamberien rugby; chambérien; chambéry; chambery","Stade_Olympique_Chamb%C3%A9rien_Rugby"
NA,"so voiron; voiron; SO Voiron","SO_Voiron"
NA,"south africa sevens; south africa 7s; emerging boks (sevens); blitzbokke; south africa (sevens)","South_Africa_national_rugby_sevens_team"
NA,"south africa students; south african universities","South_Africa_Universities_rugby_union_team"
NA,"south africa under-18; south africa u18; s.a. under-18","South_Africa_national_under-18_rugby_union_team"
NA,"south africa under-20; south africa u20; south africa u-20; south africa under-20s; south africa u20s; s.a. under 20","South_Africa_national_under-20_rugby_union_team"
NA,"south africa; springboks; South Africa","South_Africa_national_rugby_union_team"
NA,"south american jaguars; Sudamérica XV; south america xv","Sudam%C3%A9rica_XV"
NA,"south eastern counties; london; London","London_and_South_East_Division_Rugby_Football_Union"
NA,"south of scotland; south of scotland district; borders u18; the south; south","South_of_Scotland_District_(rugby_union)"
NA,"south wales police rfc; south wales police; South Wales Police RFC","South_Wales_Police_RFC"
NA,"southend; southend saxons; Southend RFC","Southend_RFC"
NA,"southern kings; south african kings; kings","Southern_Kings"
NA,"southern knights; melrose; melrose rfc; Melrose; Melrose RFC","Melrose_RFC"
NA,"southland; southland stags; southland b; rugby southland; southland wellington","Southland_(National_Provincial_Championship)"
NA,"southport rfc; southport; Southport","Southport_RFC"
NA,"souths rugby; souths; Souths Rugby; Souths","Souths_Rugby"
NA,"soyaux angoulême; sa xv charente; Soyaux Angoulême; soyaux angoulême xv charente; soyaux-angouleme","Soyaux_Angoul%C3%AAme_XV_Charente"
NA,"spain 7s; spain sevens","Spain_national_rugby_sevens_team"
NA,"spain u20; spain under 20","Spain_national_under-20_rugby_union_team"
NA,"springbok xv; south africa 'a'; emerging springboks; south africa a; south africa xv","South_Africa_A_national_rugby_union_team"
NA,"sri lanka; sri_lanka; sri lanka 15s","Sri_Lanka_national_rugby_union_team"
NA,"st ives; St Ives RFC","St_Ives_RFC_(Cornwall)"
NA,"st. batholomew's hospital; london hospital; st. barts; the london hospital; St Barts; Royal London Hospital","Barts_and_The_London_RFC"
NA,"st. george's hospital; St. George's Hospital; St George's Hospital","St._George%27s_Hospital_Medical_School_RFC"
NA,"st. mary's; st. mary's college rfc; st mary's; st mary's college; st marys college rfc; st mary's college rfc; st. mary's college; st. mary’s college; St Mary's College; St Mary's College RFC; St Mary's; St. Mary’s College","St_Mary%27s_College_RFC"
NA,"stade bagnérais; bagnérais; bagnères; Stade Bagnérais","Stade_Bagn%C3%A9rais"
NA,"stade bordelais; Stade Bordelais Universitaire","Stade_Bordelais"
NA,"stade dijonnais; dijon; stade dijonnais côte d'or; Dijon","Stade_Dijonnais_C%C3%B4te_D%27Or"
NA,"stade français; stade francais; paris; casg paris; Stade Français","Stade_Fran%C3%A7ais"
NA,"stade montois; mont-de-marsan; mont de marsan; montois; Mont-de-Marsan; Stade Montois","Stade_Montois_Rugby"
NA,"stade nantais; Stade Nantais","Stade_Nantais"
NA,"stade niçois; Stade Niçois; stade nicois; nissa","Nissa_Rugby"
NA,"stade poitevin; poitiers; poiters","Stade_Poitevin_Rugby"
NA,"stallions; coastal stallions","Coastal_Stallions"
NA,"stanford university; stanford","Stanford_Cardinal"
NA,"star rugby club; star; Star Rugby Club","Star_Rugby_Club"
NA,"steaua bucurești; csa steaua bucurești; steaua bucharest; steaua; csa steaua; steaua bucuresti; steaua bucurești rugby; csm bucuresti; Steaua; Steaua București","CSA_Steaua_Bucure%C8%99ti_(rugby_union)"
NA,"stewart's college fp; Stewart's College FP","Stewart%27s_College_FP"
NA,"stewart's melville; stewart's melville rfc; stewart's melville fp; stewart’s melville; Stewart's Melville","Stewart%27s_Melville_RFC"
NA,"știința baia mare; csm știința baia mare; baia mare; csm baia mare; baie mare","CSM_%C8%98tiin%C8%9Ba_Baia_Mare"
NA,"stirling wolves; stirling county; stirling county rfc; Stirling County","Stirling_County_RFC"
NA,"stormers; western province; w. province; w province; western province rugby team; Western Province; Western Province Academy; Western Province U21; Western Province U19","Stormers"
NA,"stourbridge r.f.c.; stourbridge","Stourbridge_R.F.C."
NA,"strathendrick; Strathendrick; Strathendrick RFC","Strathendrick_RFC"
NA,"strela kazan; strela; strela-agro kazan","Strela-Agro_Kazan"
NA,"su agen lot-et-garonne; agen; agenais; su agen; sporting union agenais; Agen; SU Agen","SU_Agen_Lot-et-Garonne"
NA,"sundays well; Sundays Well","Sundays_Well_RFC"
NA,"sunnybank; sunnybank rugby; Sunnybank; Sunnybank Rugby","Sunnybank_Rugby"
NA,"sunshine coast stingrays; stingrays; sunshine coast","Sunshine_Coast_Stingrays"
NA,"suntory sungoliath; suntory; tokyo sungoliath","Tokyo_Sungoliath"
NA,"Sutton & Epsom; Sutton RFC","Sutton_%26_Epsom_RFC"
NA,"suttonians; Suttonians","Suttonians_RFC"
NA,"swansea rfc; swansea RFC; Swansea RFC; Swansea F.C.","Swansea_RFC"
NA,"swd eagles; south western districts; SWD eagles; SWD Eagles; SWD U19; SWD U21","SWD_Eagles"
NA,"swinton; Swinton","Swinton_Lions"
NA,"sydney fleet; sydney stars","Sydney_Stars"
NA,"sydney university; sydney university fc; sydney uni; sydney uni football club; Sydney University; sydney university football club; Sydney university FC; Sydney University Football Club; Sydney Uni; Sydney University RFC","Sydney_University_Football_Club"
NA,"Sydney; north harbour rays; sydney rays; central coast rays; sydney; cc rays","Sydney_(NRC_team)"
NA,"taffs well rfc; Taffs Well RFC","Taffs_Well_RFC"
NA,"tala; tala rugby club","Tala_Rugby_Club"
NA,"talywain rfc; Talywain RFC","Talywain_RFC"
NA,"taranaki; Taranaki; taranaki rugby union","Taranaki_(National_Provincial_Championship)"
NA,"tarbes; tarbes pr; stadoceste tarbais; tarbes pyrénées rugby; tarbes pyrénées; tarbes pyrenees rugby; tarbes pyrenees; stado tarbes; stado tarbes pr; Tarbes Pyrénées; Tarbes","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_Rugby"
NA,"tasman; tasman makos; tasman mako; Tasman Rugby Union","Tasman_Rugby_Union"
NA,"taunton; taunton titans","Taunton_R.F.C."
NA,"tbilisi; locomotive; rc locomotive tbilisi; locomotive tbilisi","RC_Locomotive_Tbilisi"
NA,"te kawau; Te Kawau","Te_Kawau"
NA,"tel aviv; tel aviv heat","Tel_Aviv_Heat"
NA,"teque; teque rugby club; teqüe rugby club","Teq%C3%BCe_Rugby_Club"
NA,"terenure college rfc; terenure college; Terenure College; Terenure College RFC","Terenure_College_RFC"
NA,"the rock; atlantic rock; Atlantic Rock","Atlantic_Rock"
NA,"thomond; Thomond","Thomond_RFC"
NA,"timișoara saracens; timișoara; rc timișoara; scm timișoara; scm rugby timișoara; rcm timișoara; cs scm timișoara; scm timisoara; rugby timișoara; universitatea timișoara; rc timişoara; Timișoara Saracens","SCM_USV_Timi%C8%99oara"
NA,"tonbridge juddians; old juddians","Tonbridge_Juddians_RFC"
NA,"tondu; tondu rfc","Tondu_RFC"
NA,"tonga sevens; tonga 7s","Tonga_national_rugby_sevens_team"
NA,"tonga u-20; tonga u20; tonga u20s","Tonga_national_under-20_rugby_union_team"
NA,"tonga; Tonga","Tonga_national_rugby_union_team"
NA,"tonmawr; tonmawr rfc; Tonmawr RFC","Tonmawr_RFC"
NA,"toronto arrows; ontario arrows","Toronto_Arrows"
NA,"toshiba brave lupus; toshiba brave lupus tokyo; toshiba; brave lupus; toshiba fuchu","Toshiba_Brave_Lupus_Tokyo"
NA,"toulon; rc toulon; toulonnais; rc toulonnais; rugby club toulonnais; Toulon; RC Toulon; RC Toulonnais","RC_Toulon"
NA,"toulouse; stade toulousain; toulousain; stade toulouse; Toulouse; Stade Toulousain","Stade_Toulousain"
NA,"tours; us tours; US Tours Rugby","US_Tours_Rugby"
NA,"toyota industries shuttles; toyota shuttles; shokki shuttles; toyota jido shokki; toyota shokki shuttles; toyota industries shuttles aichi; toyota shokki; shuttles; toyota industries; tokyo shokki shuttles; shoki shuttles; toyoto shokki shuttles; aichi","Toyota_Industries_Corporation_Shuttles_Aichi"
NA,"toyota verblitz; toyota motors; toyota","Toyota_Verblitz"
NA,"tredegar rfc; Tredegar RFC","Tredegar_RFC"
NA,"treherbert rfc; Treherbert RFC","Treherbert_RFC"
NA,"treorchy rfc; Treorchy; Treorchy RFC","Treorchy_RFC"
NA,"trinity academicals; Trinity Academicals RFC; Trinity Academy","Trinity_Academicals_RFC"
NA,"tsv h; tsv handschuhsheim; handschuhsheim; TSV Handschuhsheim","TSV_Handschuhsheim"
NA,"tsv victoria linden; TSV victoria; TSV Victoria Linden","TSV_Victoria_Linden"
NA,"tucumán lt; tucumán lawn tennis; tucumán lawn tennis club","Tucum%C3%A1n_Lawn_Tennis_Club"
NA,"tucumán rugby club; tucumán; Tucumán RC","Tucum%C3%A1n_Rugby_Club"
NA,"tuggeranong vikings; Tuggeranong Vikings","Tuggeranong_Vikings"
NA,"tumble rfc; Tumble RFC","Tumble_RFC"
NA,"tunbridge wells; tunbridge wells rfc; Tunbridge Wells","Tunbridge_Wells_RFC"
NA,"tvp; tv pforzheim","TV_Pforzheim"
NA,"tylorstown; tylorstown rfc; Tylorstown RFC","Tylorstown_RFC"
NA,"tynedale; tynedale rfc; Tynedale RFC; Tynedale","Tynedale_RFC"
NA,"ubc old boys; ubc old boys ravens; UBC Old Boys Ravens; UBCOB Ravens","UBC_Old_Boys_Ravens"
NA,"ucc; uc cork; university college cork rfc; University College Cork; UCC; University College Cork RFC","University_College_Cork_R.F.C."
NA,"ucd rfc; ucd; UCD; UCD RFC,; UCD RFC; University College Dublin RFC","University_College_Dublin_R.F.C."
NA,"ucg; NUI Galway; UCG","University_of_Galway_RFC"
NA,"uct ikey tigers; ikey tigers; ikeys rfc; University of Cape Town; Ikeys; UCT; Ikey Tigers","Ikey_Tigers"
NA,"uk armed forces rugby; British Army of the Rhine","British_Armed_Forces"
NA,"ul bohemians; bohemians; UL Bohemians","UL_Bohemians_R.F.C."
NA,"ulster; Ulster; ulster academy; ulster 'a'; ulster rugby; ulster ravens","Ulster_Rugby"
NA,"uni tucumán; universitario rugby club de tucumán; universitario de tucumán; Universitario Rugby Club de Tucumán","Universitario_Rugby_Club_de_Tucum%C3%A1n"
NA,"Union Bordeaux Bègles; union bordeaux bègles; union bordeaux begles; bordeaux begles","Union_Bordeaux_B%C3%A8gles"
NA,"union cognac saint-jean-d'angély; uc saint-jean-d'angély; ucs cognac","Union_Cognac_Saint-Jean-d%27Ang%C3%A9ly"
NA,"united hospitals; united hospitals rfc","United_Hospitals_RFC"
NA,"united services; united services portsmouth rfc; united services rfc; united services portsmouth; United Services Portsmouth; United Services RFC; United Services","United_Services_Portsmouth_RFC"
NA,"united states u19; united states u-19s","United_States_national_under-19_rugby_union_team"
NA,"united states u20s; united states u20; usa u20s; usa u20; united states u-20s; usa under-20; usa u-20s; united states under-20","United_States_national_under-20_rugby_union_team"
NA,"united states u23; collegiate all-americans; usa under-23; collegiate all americans; u.s. u-23; usa collegiate all-americans","United_States_national_under-23_rugby_union_team"
NA,"universitario de la plata; Club Universitario de La Plata","Club_Universitario_de_La_Plata"
NA,"universitatea cluj; u cluj; cluj; cs universitatea cluj-napoca; știința cluj; universitatea cluj-napoca","CS_Universitatea_Elbi_Cluj"
NA,"university of bath; University of Bath; bath university; TeamBath","University_of_Bath"
NA,"University of Queensland RC; queensland university; university of queensland; red heavies; univ. of queensland; uni of queensland; university of queensland rugby club; University of Queensland Rugby Club; University of Queensland","University_of_Queensland_Rugby_Club"
NA,"university of st andrews rfc; st. andrews; st andrews university; university of st andrews; St. Andrews University; University of St Andrews RFC; St Andrews University; University of St. Andrews","University_of_St_Andrews_RFC"
NA,"up tuks; university of pretoria; tukkies; University of Pretoria; UP Tuks; Tukkies","University_of_Pretoria"
NA,"ur capitolina; capitolina; u.r. capitolina; capitolina roma; Capitolina; Unione Rugby Capitolina","Unione_Rugby_Capitolina"
NA,"uruguay a; uruguay xv","Uruguay_A_national_rugby_union_team"
NA,"uruguay u20; uruguay u20s; uruguay under 20","Uruguay_national_under-20_rugby_union_team"
NA,"uruguay; Uruguay","Uruguay_national_rugby_union_team"
NA,"us bressane; bourg-en-bresse; union sportive bressane; bressane; Bourg-en-Bresse","Union_Sportive_Bressane"
NA,"us cognac; cognac; US Cognac","US_Cognac"
NA,"us colomiers; colomiers; colomiers rugby; Colomiers; US Colomiers","Colomiers_Rugby"
NA,"us dax; u.s. dax; dax; US Dax; Dax","US_Dax"
NA,"us tyrosse; Union Sportive Tyrosse Rugby Côte Sud; US Tyrosse","Union_Sportive_Tyrosse_Rugby_C%C3%B4te_Sud"
NA,"usa limoges; limoges; Limoges","USA_Limoges"
NA,"usa perpignan; perpignan; usap; Perpignan; perpigan; USA Perpignan","USA_Perpignan"
NA,"usa selects; united states selects xv; usa falcons xv; usa falcons; usa 'a'","USA_Falcons_XV"
NA,"usa; united states; usa eagles","United_States_national_rugby_union_team"
NA,"uson nevers; uso nevers; nevers","USON_Nevers"
NA,"usrc tigers rfc; usrc tigers","USRC_Tigers_RFC"
NA,"utah utes; university of utah","Utah_Utes"
NA,"utah warriors; utah","Utah_Warriors"
NA,"vale of lune; vale of lune rufc","Vale_of_Lune_RUFC"
NA,"valence d'agen; avenir valencien; Avenir Valencien","Avenir_Valencien"
NA,"valence romans; Valence Romans; valence romans drôme; us romanaise; us romans; roval drôme xv","Valence_Romans_Dr%C3%B4me_Rugby"
NA,"Valence Sportif; valence","Valence_Sportif"
NA,"valladolid rac; valladolid","Valladolid_RAC"
NA,"valley rfc; Valley RFC","Valley_RFC"
NA,"valorugby emilia; Valorugby Emilia","Valorugby_Emilia"
NA,"vannes; rc vannes; rugby club vannes; Vannes","Rugby_Club_Vannes"
NA,"venezia mestre; veneziamestre; venezia; Venezia","Venezia_Mestre_Rugby_FC"
NA,"viadana; rugby viadana; viadana rugby; Viadana","Rugby_Viadana"
NA,"victoria vikes; university of victoria; University of Victoria; Victoria Vikes","University_of_Victoria"
NA,"vigo rc; vigo","Vigo_RC"
NA,"villagers; villager football club; Villager RFC; villager fc; villager; villagers fc; Villager FC; Villagers FC; Villagers","Villager_Football_Club"
NA,"vva saracens; vva-podmoskovye; vva; vva podmoskovye; podmoskovye; vva-podmoskovje; monino","VVA_Podmoskovye"
NA,"waikato; Waikato","Waikato_(National_Provincial_Championship)"
NA,"wairarapa bush; wairarapa-bush; Wairarapa Bush","Wairarapa_Bush_Rugby_Football_Union"
NA,"Wairarapa RFU; wairarapa","Wairarapa_Rugby_Football_Union"
NA,"waitemata; Waitemata","Waitemata_Rugby_Football_and_Sports_Club"
NA,"wakefield rfc; wakefield; Wakefield RFC; Wakefield","Wakefield_RFC"
NA,"wales 'a'; wales a; wales A","Wales_A_national_rugby_union_team"
NA,"wales 7s; wales sevens; wales 7's","Wales_national_rugby_sevens_team"
NA,"wales u20; wales u20s; wales under-20; wales u-20","Wales_national_under-20_rugby_union_team"
NA,"wales; Wales","Wales_national_rugby_union_team"
NA,"wanderers fc; Wanderers fc; wanderers f.c.; dublin wanderers; Wanderers F.C.; Wanderers FC","Wanderers_F.C._(rugby_union)"
NA,"wanganui; wanganui collegiate; whanganui","Wanganui_Rugby_Football_Union"
NA,"warringah; warringah rugby club; warringah rats; Warringah Rugby Club; Warringah","Warringah_Rugby_Club"
NA,"warriston; Warriston","Warriston_RFC"
NA,"waseda university rfc; waseda university; Waseda University; Waseda University Rugby Football Club; Waseda University RFC","Waseda_University_Rugby_Football_Club"
NA,"wasps fc; Wasps FC","Wasps_FC"
NA,"Wasps RFC; london wasps; wasps rfc; Wasps Academy","Wasps_RFC"
NA,"waterloo r.f.c.; waterloo; waterloo fc; waterloo rfc; Waterloo; Waterloo RFC; Waterloo FC","Waterloo_F.C."
NA,"waterpark; Waterpark","Waterpark_RFC"
NA,"watsonians; watsonian; watsonians rfc; watsonian fc; Watsonians RFC; Watsonians","Watsonian_FC"
NA,"waunarlwydd; Waunarlwydd RFC; Waunarlwydd","Waunarlwydd_RFC"
NA,"wellington; Wellington; wellington lions; Wellington Lions; Wellington RFU","Wellington_(National_Provincial_Championship)"
NA,"welwitschias; Welwitschias","Welwitschias"
NA,"west harbour; West Harbour RFC; west harbour rfc; West Harbour Juniors; West Harbour","West_Harbour_RFC"
NA,"west hartlepool; w. hartlepool; west hartlepool r.f.c.; West Hartlepool R.F.C.","West_Hartlepool_R.F.C."
NA,"west kent football club; West Kent","West_Kent_F.C."
NA,"west of scotland district; west of scotland district u18","West_of_Scotland_District_(rugby_union)"
NA,"west of scotland; west of scotland f.c.; West of Scotland","West_of_Scotland_F.C."
NA,"westoe rfc; westoe","South_Shields_Westoe_RFC"
NA,"weston-super-mare rfc; weston-super-mare; Weston-super-Mare","Weston-super-Mare_RFC"
NA,"wests bulldogs; wests, brisbane; wests brisbane; west brisbane bulldogs; wests; wests rugby; Wests Rugby; Wests","Wests_Rugby"
NA,"westshore rfc; velox valhallians","Westshore_RFC"
NA,"wharfedale; wharfedale rufc","Wharfedale_R.U.F.C."
NA,"Whitecraigs RFC; Whitecraigs","Whitecraigs_RFC"
