,wiki_name,wpPage,stintType,timePeriod,teamName,matchesPlayed,pointsScored
14780,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2014-2015,lions,0,5
14781,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2014,golden lions,0,10
14782,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2015,golden lions xv,0,10
14783,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2015-2016,montpellier,0,0
14784,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2017,southern kings,0,0
14785,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2017-2018,ulster,0,0
14786,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2019,→griffons,0,5
14787,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),senior_club,2019,free state cheetahs,0,0
14788,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),international,2008,south africa schools,0,0
14789,Schalk van der Merwe,https://en.wikipedia.org/wiki/Schalk_van_der_Merwe_(rugby_union),international,2016,barbarians,0,0
14790,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1967-1968,bridgend,0,0
14791,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1967-1968,st. mary's hospital,0,0
14792,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1968-1976,london welsh,0,0
14793,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1969-1977,barbarians,0,0
14794,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1974,natal,0,0
14795,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1976-1990s,bridgend,0,0
14796,J. P. R. Williams,https://en.wikipedia.org/wiki/J._P._R._Williams,amateur,1990s-2003,tondu,0,0
14797,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,amateur,2015,ufs shimlas,0,63
14798,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2013-2016,free state xv,0,92
14799,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2014,→griquas,0,0
14800,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2015-2017,free state cheetahs,0,145
14801,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2015-2018,cheetahs,0,213
14802,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2018,yamaha júbilo,0,2
14803,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2019-2020,aurillac,0,9
14804,Niel Marais,https://en.wikipedia.org/wiki/Niel_Marais,senior_club,2020-2021,pumas,0,12
14805,Falanisi Manukia,https://en.wikipedia.org/wiki/Falanisi_Manukia,amateur,1990-1990,kelston boys' hs,0,0
14806,Falanisi Manukia,https://en.wikipedia.org/wiki/Falanisi_Manukia,senior_club,1990-1990,auckland,0,0
14807,Falanisi Manukia,https://en.wikipedia.org/wiki/Falanisi_Manukia,international,1993-1995,tonga,0,15
14808,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,amateur,1987-88,kelso,0,0
14809,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,senior_club,1996-98,newcastle falcons,0,10
14810,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,senior_club,1998-2000,edinburgh,0,0
14811,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,senior_club,-,reds trial,0,0
14812,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,international,1987-99,scotland,0,81
14813,Alan Tait,https://en.wikipedia.org/wiki/Alan_Tait,international,1997,british and irish lions,0,5
14814,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,amateur,2012,tut vikings,0,0
14815,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,amateur,2014,centurion,0,10
14816,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,senior_club,2009,falcons,0,10
14817,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,senior_club,2009-2010,mighty elephants,0,5
14818,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,senior_club,2010,ep invitational xv,0,0
14819,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,senior_club,2010,falcons,0,0
14820,Yves Bashiya,https://en.wikipedia.org/wiki/Yves_Bashiya,senior_club,2014-2017,boland cavaliers,0,5
14821,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),amateur,2012-2014,swansea,0,0
14822,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),amateur,2013-2014,aberavon,0,0
14823,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),senior_club,2012-2024,ospreys,0,65
14824,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),senior_club,2024-,leicester tigers,0,5
14825,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),international,2013-2014,wales u20,0,0
14826,Nicky Smith,https://en.wikipedia.org/wiki/Nicky_Smith_(rugby_union),international,2014-,wales,0,15
14827,Michael Lowry,https://en.wikipedia.org/wiki/Michael_Lowry_(rugby_union),amateur,2017-,banbridge,0,12
14828,Michael Lowry,https://en.wikipedia.org/wiki/Michael_Lowry_(rugby_union),senior_club,2018-,ulster,0,125
14829,Michael Lowry,https://en.wikipedia.org/wiki/Michael_Lowry_(rugby_union),international,2018,ireland u20,0,0
14830,Michael Lowry,https://en.wikipedia.org/wiki/Michael_Lowry_(rugby_union),international,2022-,ireland,0,10
14831,Michael Lowry,https://en.wikipedia.org/wiki/Michael_Lowry_(rugby_union),international,2022,ireland wolfhounds,0,0
14832,Felix du Plessis,https://en.wikipedia.org/wiki/Felix_du_Plessis,amateur,-,"old greys,bloemfontein",0,0
14833,Felix du Plessis,https://en.wikipedia.org/wiki/Felix_du_Plessis,senior_club,-,transvaal,0,0
14834,Felix du Plessis,https://en.wikipedia.org/wiki/Felix_du_Plessis,international,1949,south africa,0,0
14835,Alain Lorieux,https://en.wikipedia.org/wiki/Alain_Lorieux,amateur,1978-1985,fc aix les bains,0,0
14836,Alain Lorieux,https://en.wikipedia.org/wiki/Alain_Lorieux,amateur,1985-1989,grenoble,0,0
14837,Alain Lorieux,https://en.wikipedia.org/wiki/Alain_Lorieux,amateur,1989-1990,rc seyssens,0,0
14838,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,amateur,2016,ukzn impi,0,35
14839,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,senior_club,2016-2018,sharks xv,0,30
14840,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,senior_club,2017,sharks (currie cup),0,0
14841,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,senior_club,2018,eastern province kings,0,5
14842,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,senior_club,2018,southern kings,0,0
14843,Tristan Blewett,https://en.wikipedia.org/wiki/Tristan_Blewett,senior_club,2018-2020,new orleans gold,0,66
14844,Jonathan Humphreys,https://en.wikipedia.org/wiki/Jonathan_Humphreys,amateur,1989-2002,cardiff rfc,0,0
14845,Jonathan Humphreys,https://en.wikipedia.org/wiki/Jonathan_Humphreys,senior_club,2002-2005,bath rugby,0,0
14846,Jonathan Humphreys,https://en.wikipedia.org/wiki/Jonathan_Humphreys,international,1995-2003,wales,0,10
14847,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,amateur,2016-17,ayr,0,0
14848,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2014,north otago,0,0
14849,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2016-17,glasgow warriors,0,0
14850,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2017-18,ealing trailfinders,0,0
14851,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2018,ontario arrows,0,0
14852,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2019-2021,seattle seawolves,0,5
14853,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2022,la giltinis,0,0
14854,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,senior_club,2023-,san diego legion,0,0
14855,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,international,2013-14,canada u20,0,5
14856,Djustice Sears-Duru,https://en.wikipedia.org/wiki/Djustice_Sears-Duru,international,2014-,canada,0,15
14857,Sean Lamont,https://en.wikipedia.org/wiki/Sean_Lamont,amateur,-,glasgow hawks,0,0
14858,Sean Lamont,https://en.wikipedia.org/wiki/Sean_Lamont,senior_club,2000-032003-052005-092009-122012-17,rotherhamglasgow warriorsnorthampton saintsscarletsglasgow warriors,0,105
14859,Sean Lamont,https://en.wikipedia.org/wiki/Sean_Lamont,international,2004 - 2017,scotland,0,70
14860,George Ritchie,"https://en.wikipedia.org/wiki/George_Ritchie_(rugby_union,_born_1909)",amateur,-,dundee hsfp,0,0
14861,George Ritchie,"https://en.wikipedia.org/wiki/George_Ritchie_(rugby_union,_born_1909)",senior_club,1930,midlands district,0,0
14862,George Ritchie,"https://en.wikipedia.org/wiki/George_Ritchie_(rugby_union,_born_1909)",international,1932,scotland,0,0
14863,Jerry Flannery,https://en.wikipedia.org/wiki/Jerry_Flannery,amateur,-,shannon,0,0
14864,Jerry Flannery,https://en.wikipedia.org/wiki/Jerry_Flannery,senior_club,2001-2003,connacht,0,0
14865,Jerry Flannery,https://en.wikipedia.org/wiki/Jerry_Flannery,senior_club,2003-2012,munster,0,40
14866,Jerry Flannery,https://en.wikipedia.org/wiki/Jerry_Flannery,international,2005-2011,ireland,0,15
14867,Jerry Flannery,https://en.wikipedia.org/wiki/Jerry_Flannery,international,2009,british & irish lions,0,0
14868,Allan Alaalatoa,https://en.wikipedia.org/wiki/Allan_Alaalatoa,amateur,2013-,southern districts,0,0
14869,Allan Alaalatoa,https://en.wikipedia.org/wiki/Allan_Alaalatoa,senior_club,2014-,brumbies,0,20
14870,Allan Alaalatoa,https://en.wikipedia.org/wiki/Allan_Alaalatoa,senior_club,2014−,canberra vikings,0,15
14871,Allan Alaalatoa,https://en.wikipedia.org/wiki/Allan_Alaalatoa,international,2012-2014,australia under 20,0,5
14872,Allan Alaalatoa,https://en.wikipedia.org/wiki/Allan_Alaalatoa,international,2016-,australia,0,0
14873,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,cefneithin rfc,0,0
14874,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,llandybie rfc,0,0
14875,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,llanelli rfc,0,0
14876,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,swansea rfc,0,0
14877,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,llanelli wanderers rfc,0,0
14878,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,pontyberem rfc,0,0
14879,Handel Greville,https://en.wikipedia.org/wiki/Handel_Greville,amateur,-,tumble rfc,0,0
14880,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,amateur,2011,ufh blues,0,0
14881,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,senior_club,2010-2012,border bulldogs,0,20
14882,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,senior_club,2013,boland cavaliers,0,5
14883,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,senior_club,2014,griquas,0,5
14884,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,senior_club,2014-2015,border bulldogs,0,15
14885,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,senior_club,2016,southern kings,0,0
14886,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,international,2012,south african barbarians (south),0,0
14887,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,international,2013,south africa president's xv,0,0
14888,Lucky Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,international,2016,south africa 'a',0,0
14889,Leigh Davies,https://en.wikipedia.org/wiki/Leigh_Davies,amateur,2000-03,llanelli rfc,0,0
14890,Leigh Davies,https://en.wikipedia.org/wiki/Leigh_Davies,amateur,2003-05,llanelli scarlets,0,0
14891,Leigh Davies,https://en.wikipedia.org/wiki/Leigh_Davies,amateur,2005-06,ospreys,0,0
14892,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,amateur,0 -1998,wirral grammar school for boys,0,0
14893,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,amateur,-,wirral rugby club,0,0
14894,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,senior_club,2011-,harlequins,0,0
14895,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,senior_club,2004-2011,saracens,0,20
14896,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,senior_club,2003-04,sale sharks,0,20
14897,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,senior_club,1998-2003,saracens,0,62
14898,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,international,2007-,england,0,0
14899,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,international,-,england saxons,0,0
14900,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,international,-,england u21,0,0
14901,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,international,-,england colts,0,0
14902,Matt Cairns,https://en.wikipedia.org/wiki/Matt_Cairns,international,-,england students,0,0
14903,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,amateur,2007-2012,cork constitution,0,0
14904,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,senior_club,2010-2018,munster,0,300
14905,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,senior_club,2018-2021,racing 92,0,125
14906,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,senior_club,2021-2024,munster,0,65
14907,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,international,2010,ireland u20,0,18
14908,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,international,2012-2014,ireland wolfhounds,0,5
14909,Simon Zebo,https://en.wikipedia.org/wiki/Simon_Zebo,international,2012-2017,ireland,0,45
14910,Liam Wright,https://en.wikipedia.org/wiki/Liam_Wright,amateur,2015-,easts tigers,0,0
14911,Liam Wright,https://en.wikipedia.org/wiki/Liam_Wright,senior_club,2016-2019,queensland country,0,0
14912,Liam Wright,https://en.wikipedia.org/wiki/Liam_Wright,international,2016-2017,australia u20,0,5
14913,Liam Wright,https://en.wikipedia.org/wiki/Liam_Wright,international,2019-,australia,0,0
14914,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),amateur,-,cork constitution,0,0
14915,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),senior_club,2006-2008,munster,0,0
14916,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),senior_club,2008-2009,harlequins,0,0
14917,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),senior_club,2009-2011,union bordeaux bègles,0,0
14918,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),senior_club,2011-2012,montluçon,0,0
14919,Shane O'Connor,https://en.wikipedia.org/wiki/Shane_O%27Connor_(rugby_union),senior_club,2012-2013,saint-étienne,0,0
14920,Gareth Griffiths,https://en.wikipedia.org/wiki/Gareth_Griffiths_(rugby_union),amateur,-,dinas powys,0,0
14921,Gareth Griffiths,https://en.wikipedia.org/wiki/Gareth_Griffiths_(rugby_union),amateur,-,cardiff rfc,0,0
14922,Gareth Griffiths,https://en.wikipedia.org/wiki/Gareth_Griffiths_(rugby_union),amateur,-,london welsh rfc,0,0
14923,Gareth Griffiths,https://en.wikipedia.org/wiki/Gareth_Griffiths_(rugby_union),amateur,-,barbarian f.c.,0,0
14924,Gareth Griffiths,https://en.wikipedia.org/wiki/Gareth_Griffiths_(rugby_union),amateur,-,devon,0,0
14925,Wendy Davis,https://en.wikipedia.org/wiki/Wendy_Davis_(rugby_union),amateur,1934-1939,cardiff rfc,0,0
14926,Wendy Davis,https://en.wikipedia.org/wiki/Wendy_Davis_(rugby_union),amateur,1939-1943,barbarian f.c.,0,0
14927,Wendy Davis,https://en.wikipedia.org/wiki/Wendy_Davis_(rugby_union),amateur,-,army,0,0
14928,Alexander Cairns,https://en.wikipedia.org/wiki/Alexander_Cairns_(rugby_union),amateur,-,watsonians,0,0
14929,Alexander Cairns,https://en.wikipedia.org/wiki/Alexander_Cairns_(rugby_union),senior_club,-,edinburgh district,0,0
14930,Alexander Cairns,https://en.wikipedia.org/wiki/Alexander_Cairns_(rugby_union),international,1903-06,scotland,0,0
14931,Ian Rankin,https://en.wikipedia.org/wiki/Ian_Rankin_(rugby_union),amateur,-,edinburgh wanderers,0,0
14932,Ian Rankin,https://en.wikipedia.org/wiki/Ian_Rankin_(rugby_union),amateur,-,howe of fife,0,0
14933,Stan Anderson,https://en.wikipedia.org/wiki/Stan_Anderson_(rugby_union),amateur,-,wallsend,0,0
14934,Stan Anderson,https://en.wikipedia.org/wiki/Stan_Anderson_(rugby_union),amateur,-,rockcliff,0,0
14935,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),amateur,2000-2018,waterpark,0,0
14936,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),amateur,2018-,shannon,0,0
14937,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),senior_club,2020-,munster,0,60
14938,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),international,2017,ireland u18 clubs,0,10
14939,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),international,2019,ireland u19,0,0
14940,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),international,2019-2020,ireland u20,0,15
14941,Thomas Ahern,https://en.wikipedia.org/wiki/Thomas_Ahern_(rugby_union),international,2022,emerging ireland,0,0
14942,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,amateur,1992-1994,blackrock college,0,0
14943,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,amateur,1994-1996/1997-2005,st. mary's college,0,0
14944,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,senior_club,1996-1997,london irish,0,5
14945,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,senior_club,1993-1995,connacht,0,0
14946,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,senior_club,1995-1996/1997-2005,leinster,0,80
14947,Victor Costello,https://en.wikipedia.org/wiki/Victor_Costello,international,1996-2004,ireland,0,20
14948,Marika Vunibaka,https://en.wikipedia.org/wiki/Marika_Vunibaka,amateur,2015-16,leeton phantoms,0,0
14949,Marika Vunibaka,https://en.wikipedia.org/wiki/Marika_Vunibaka,senior_club,1997,leicester tigers,0,0
14950,Marika Vunibaka,https://en.wikipedia.org/wiki/Marika_Vunibaka,senior_club,2000-04,canterbury,0,0
14951,Marika Vunibaka,https://en.wikipedia.org/wiki/Marika_Vunibaka,international,1999–03,fiji,0,0
14952,Albert Cazenave,https://en.wikipedia.org/wiki/Albert_Cazenave,amateur,1919-20,stade nayais,0,0
14953,Albert Cazenave,https://en.wikipedia.org/wiki/Albert_Cazenave,amateur,1922-26,toulouse olympique employés club,0,0
14954,Albert Cazenave,https://en.wikipedia.org/wiki/Albert_Cazenave,amateur,1922-26,stade toulousain,0,0
14955,Albert Cazenave,https://en.wikipedia.org/wiki/Albert_Cazenave,amateur,1926-36,section paloise,0,0
14956,Ernie Finch,https://en.wikipedia.org/wiki/Ernie_Finch,amateur,1922-0,llanelli rfc,0,0
14957,Ernie Finch,https://en.wikipedia.org/wiki/Ernie_Finch,amateur,-,western counties,0,0
14958,Mike Teague,https://en.wikipedia.org/wiki/Mike_Teague,amateur,-,cardiff,0,0
14959,Mike Teague,https://en.wikipedia.org/wiki/Mike_Teague,amateur,-,stroud,0,0
14960,Mike Teague,https://en.wikipedia.org/wiki/Mike_Teague,senior_club,1978-1995,gloucester,0,312
14961,Mike Teague,https://en.wikipedia.org/wiki/Mike_Teague,international,1985-1993,england,0,12
14962,Mike Teague,https://en.wikipedia.org/wiki/Mike_Teague,international,"1989,1993",british lions,0,0
14963,Ben Cronin,https://en.wikipedia.org/wiki/Ben_Cronin,amateur,-,orrell,0,0
14964,Ben Cronin,https://en.wikipedia.org/wiki/Ben_Cronin,senior_club,1996-98,munster,0,15
14965,Ben Cronin,https://en.wikipedia.org/wiki/Ben_Cronin,international,1995-97,ireland,0,0
14966,Cameron Holenstein,https://en.wikipedia.org/wiki/Cameron_Holenstein,amateur,2015,college rovers,0,0
14967,Cameron Holenstein,https://en.wikipedia.org/wiki/Cameron_Holenstein,senior_club,2015-2016,pau,0,0
14968,Cameron Holenstein,https://en.wikipedia.org/wiki/Cameron_Holenstein,senior_club,2016-2018,harlequins,0,0
