wikidataId,name,wikipediaEn,url,,,,,
Q108109897,Kazushi Yamasuga,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108109904,Joichiro Iwashita,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108109907,Hirokazu Iwato,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110029,Seijiro Sugimoto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110135,Masahito Tonomoto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110141,Yoshitake Mizuma,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110180,Yuji Watase,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110216,Motoki Tanaka,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110253,Taro Aihara,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110263,Tomoaki Ishii,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110296,Hiroyuki Kamitori,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110343,Yasushi Segawa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108110513,Kanta Hasegawa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108114771,Emile van Heerden,Emile_van_Heerden,https://en.wikipedia.org/wiki/Emile_van_Heerden,,,,,
Q108124582,Alexis Levron,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108137799,Reinhardt Ludwig,Reinhardt_Ludwig,https://en.wikipedia.org/wiki/Reinhardt_Ludwig,,,,,
Q108226418,Leka Tu'ungafasi,Leka_Tu%CA%BBungafasi,https://en.wikipedia.org/wiki/Leka_Tu%CA%BBungafasi,,,,,
Q108226420,Kaliopasi Uluilakepa,Kaliopasi_Uluilakepa,https://en.wikipedia.org/wiki/Kaliopasi_Uluilakepa,,,,,
Q108230206,Vladislav Adazhinik,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108235397,Tau Koloamatangi,Tau_Koloamatangi,https://en.wikipedia.org/wiki/Tau_Koloamatangi,,,,,
Q108241961,Cameron Suafoa,Cameron_Suafoa,https://en.wikipedia.org/wiki/Cameron_Suafoa,,,,,
Q108241965,Jimmy Roots,Jimmy_Roots,https://en.wikipedia.org/wiki/Jimmy_Roots,,,,,
Q108241970,Fatongia Paea,Fatongia_Paea,https://en.wikipedia.org/wiki/Fatongia_Paea,,,,,
Q108241985,Jared Proffit,Jared_Proffit,https://en.wikipedia.org/wiki/Jared_Proffit,,,,,
Q108241990,Joel Hintz,Joel_Hintz,https://en.wikipedia.org/wiki/Joel_Hintz,,,,,
Q108247079,Niko Jones,Niko_Jones,https://en.wikipedia.org/wiki/Niko_Jones,,,,,
Q108249517,Quentin Samaran,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108259668,Coree Te Whata-Colley,Coree_Te_Whata-Colley,https://en.wikipedia.org/wiki/Coree_Te_Whata-Colley,,,,,
Q108260203,Bruce Kauika-Petersen,Bruce_Kauika-Petersen,https://en.wikipedia.org/wiki/Bruce_Kauika-Petersen,,,,,
Q108261018,Taufa Funaki,Taufa_Funaki,https://en.wikipedia.org/wiki/Taufa_Funaki,,,,,
Q108261200,Chris Apoua,Chris_Apoua,https://en.wikipedia.org/wiki/Chris_Apoua,,,,,
Q108261924,Caleb Aperahama,Caleb_Aperahama,https://en.wikipedia.org/wiki/Caleb_Aperahama,,,,,
Q108263636,Zuriel Togiatama,Zuriel_Togiatama,https://en.wikipedia.org/wiki/Zuriel_Togiatama,,,,,
Q108263981,Ray Tatafu,Ray_Tatafu,https://en.wikipedia.org/wiki/Ray_Tatafu,,,,,
Q108264184,Rob Heming,Rob_Heming,https://en.wikipedia.org/wiki/Rob_Heming,,,,,
Q108264194,Mark Royal,Mark_Royal_(rugby_union),https://en.wikipedia.org/wiki/Mark_Royal_(rugby_union),,,,,
Q108264360,Suetena Asomua,Suetena_Asomua,https://en.wikipedia.org/wiki/Suetena_Asomua,,,,,
Q108264361,Hohepa Jacob,Hohepa_Jacob,https://en.wikipedia.org/wiki/Hohepa_Jacob,,,,,
Q108264637,Kershawl Sykes-Martin,Kershawl_Sykes-Martin,https://en.wikipedia.org/wiki/Kershawl_Sykes-Martin,,,,,
Q108265519,Walter Fifita,Walter_Fifita,https://en.wikipedia.org/wiki/Walter_Fifita,,,,,
Q108265892,Viliami Fine,Viliami_Fine,https://en.wikipedia.org/wiki/Viliami_Fine,,,,,
Q108276232,Mahonri Ngakuru,Mahonri_Ngakuru,https://en.wikipedia.org/wiki/Mahonri_Ngakuru,,,,,
Q108278312,George Robinson,George_Robinson_(actor),https://en.wikipedia.org/wiki/George_Robinson_(actor),,,,,
Q108291687,William Havili,William_Havili,https://en.wikipedia.org/wiki/William_Havili,,,,,
Q108309735,Keepa Mewett,Keepa_Mewett,https://en.wikipedia.org/wiki/Keepa_Mewett,,,,,
Q108422831,Evgeny Antonov,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108428584,Jason Higgins,Jason_Higgins,https://en.wikipedia.org/wiki/Jason_Higgins,,,,,
Q108428588,Mason Flesch,Mason_Flesch,https://en.wikipedia.org/wiki/Mason_Flesch,,,,,
Q108443638,George Dyer,George_Dyer_(rugby_union),https://en.wikipedia.org/wiki/George_Dyer_(rugby_union),,,,,
Q108460525,Will Britton,Will_Britton,https://en.wikipedia.org/wiki/Will_Britton,,,,,
Q108460546,Harry Elrington,Harry_Elrington,https://en.wikipedia.org/wiki/Harry_Elrington,,,,,
Q108477089,Dean Gordon,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108489051,Kieran Verden,Kieran_Verden,https://en.wikipedia.org/wiki/Kieran_Verden,,,,,
Q108510490,Ken Poole,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108532922,Franco Casellato,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108532988,Mike Dabulas,Mike_Dabulas,https://en.wikipedia.org/wiki/Mike_Dabulas,,,,,
Q108540736,Aitor Ota«Òo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108544007,Owain Williams,Owain_Williams_(rugby_union),https://en.wikipedia.org/wiki/Owain_Williams_(rugby_union),,,,,
Q108545441,Antoine Frisch,Antoine_Frisch,https://en.wikipedia.org/wiki/Antoine_Frisch,,,,,
Q108545986,Elliot Millar-Mills,Elliot_Millar_Mills,https://en.wikipedia.org/wiki/Elliot_Millar_Mills,,,,,
Q108556377,Yoan Gaune,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108556408,Diaby Doucour«∏,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108556457,Louis Mary,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108559174,Luca Inch,Luca_Inch,https://en.wikipedia.org/wiki/Luca_Inch,,,,,
Q108564052,Max Hicks,Max_Hicks_(rugby_union),https://en.wikipedia.org/wiki/Max_Hicks_(rugby_union),,,,,
Q108564105,Taine Robinson,Taine_Robinson,https://en.wikipedia.org/wiki/Taine_Robinson,,,,,
Q108574087,Cameron Bailey,Cameron_Bailey_(rugby_union),https://en.wikipedia.org/wiki/Cameron_Bailey_(rugby_union),,,,,
Q108587038,Bastien Vergnes-Taillefer,Bastien_Vergnes-Taillefer,https://en.wikipedia.org/wiki/Bastien_Vergnes-Taillefer,,,,,
Q108619428,Spencer Jones,Spencer_Jones_(rugby_union),https://en.wikipedia.org/wiki/Spencer_Jones_(rugby_union),,,,,
Q108639717,Stanislav Vladimirovich,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108649464,Dan Richardson,Dan_Richardson,https://en.wikipedia.org/wiki/Dan_Richardson,,,,,
Q108657431,J.V. Smith,J._V._Smith,https://en.wikipedia.org/wiki/J._V._Smith,,,,,
Q108672303,Macca Springer,Macca_Springer,https://en.wikipedia.org/wiki/Macca_Springer,,,,,
Q108679597,Ion Neculai,Ion_Neculai,https://en.wikipedia.org/wiki/Ion_Neculai,,,,,
Q108687736,Joaqu«n Oviedo,Joaqu%C3%ADn_Oviedo,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Oviedo,,,,,
Q108691697,Lorenzo Cannone,Lorenzo_Cannone,https://en.wikipedia.org/wiki/Lorenzo_Cannone,,,,,
Q108695627,Louis Llari,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108714779,Olajuwon Noa,Olajuwon_Noa,https://en.wikipedia.org/wiki/Olajuwon_Noa,,,,,
Q108730420,Gonzalo Garc«a,"Gonzalo_Garc%C3%ADa_(rugby_union,_born_1999)","https://en.wikipedia.org/wiki/Gonzalo_Garc%C3%ADa_(rugby_union,_born_1999)",,,,,
Q108731855,Brock Webster,Brock_Webster,https://en.wikipedia.org/wiki/Brock_Webster,,,,,
Q108733069,Rodrigo Mart«nez,Rodrigo_Mart%C3%ADnez_(rugby_union),https://en.wikipedia.org/wiki/Rodrigo_Mart%C3%ADnez_(rugby_union),,,,,
Q108741044,Sean Withy,Sean_Withy,https://en.wikipedia.org/wiki/Sean_Withy,,,,,
Q108741957,Louis Bruinsma,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108743404,Charles Domercq,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108743665,Hans Kruse,Hans_Kruse,https://en.wikipedia.org/wiki/Hans_Kruse,,,,,
Q108746553,Danny Ablett,Danny_Ablett,https://en.wikipedia.org/wiki/Danny_Ablett,,,,,
Q108752232,Barry Adams,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108753620,Wilton Ernest Henley,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108753884,Robert M. Kark,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108760998,Leonardo Marin,Leonardo_Marin,https://en.wikipedia.org/wiki/Leonardo_Marin,,,,,
Q108770260,Pasilio Tosi,Pasilio_Tosi,https://en.wikipedia.org/wiki/Pasilio_Tosi,,,,,
Q108770643,Haereiti Hetet,Haereiti_Hetet,https://en.wikipedia.org/wiki/Haereiti_Hetet,,,,,
Q108776224,Murphy Walker,Murphy_Walker,https://en.wikipedia.org/wiki/Murphy_Walker,,,,,
Q108776368,Callum Mcdonald,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776378,Coby Miln,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776405,Dirk Danen,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776417,Toby Williams,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776429,Ben Harris,"Ben_Harris_(rugby_union,_born_1999)","https://en.wikipedia.org/wiki/Ben_Harris_(rugby_union,_born_1999)",,,,,
Q108776435,Alexander Mackenzie,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776451,Hitoshi Ipponsugi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776527,Masayuki Inoue,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776677,Ryota Masuda,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108776969,Hiroshi Moriyama,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108777161,Masaru Takeuchi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108777181,Shun Hizume,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108783147,Moni TongaÉ??uiha,Moni_Tonga%CA%BBuiha,https://en.wikipedia.org/wiki/Moni_Tonga%CA%BBuiha,,,,,
Q108806383,Tietie Tuimauga,Tietie_Tuimauga,https://en.wikipedia.org/wiki/Tietie_Tuimauga,,,,,
Q108806558,Thierry Gras,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108815229,Grigoriy Tsnobiladze,Grigoriy_Tsnobiladze,https://en.wikipedia.org/wiki/Grigoriy_Tsnobiladze,,,,,
Q108818556,Theo McFarland,Theo_McFarland,https://en.wikipedia.org/wiki/Theo_McFarland,,,,,
Q108821676,Liam Coombes-Fabling,Liam_Coombes-Fabling,https://en.wikipedia.org/wiki/Liam_Coombes-Fabling,,,,,
Q108838500,Matthew Kailey Fosh,Matthew_Fosh,https://en.wikipedia.org/wiki/Matthew_Fosh,,,,,
Q108839353,Adrien Vigne,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108841155,Keith Macdonald,Keith_Macdonald,https://en.wikipedia.org/wiki/Keith_Macdonald,,,,,
Q108845998,Sam Fischli,Sam_Fischli,https://en.wikipedia.org/wiki/Sam_Fischli,,,,,
Q108849399,Luca Andreani,Luca_Andreani,https://en.wikipedia.org/wiki/Luca_Andreani,,,,,
Q108858161,Benjam«n Bonasso,Benjam%C3%ADn_Bonasso,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Bonasso,,,,,
Q108864938,Elies el Ansari,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108881818,Jonah Aoina,Jonah_Aoina,https://en.wikipedia.org/wiki/Jonah_Aoina,,,,,
Q108884031,Bastien Soury,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108884950,Christ Tshiunza,Christ_Tshiunza,https://en.wikipedia.org/wiki/Christ_Tshiunza,,,,,
Q108887329,Lincoln McClutchie,Lincoln_McClutchie,https://en.wikipedia.org/wiki/Lincoln_McClutchie,,,,,
Q108901789,Jimmy Cotter,Jimmy_Cotter,https://en.wikipedia.org/wiki/Jimmy_Cotter,,,,,
Q108905678,Kevin Yam«∏ogo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108917395,Sylvain M«∏nichelli,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q108919286,Rob Russell,Rob_Russell,https://en.wikipedia.org/wiki/Rob_Russell,,,,,
Q108937874,Duke Nginingini,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109007410,Raymond Nu'u,Ray_Nu%27u,https://en.wikipedia.org/wiki/Ray_Nu%27u,,,,,
Q109016501,Gholamreza Shah Hosseini Ardakani,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109016700,Alexandre Tchaptchet,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109040700,Jacob Flores,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109042977,R«∏mi de Wolf,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109043457,Roger Estrada,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109044983,Michael Hogg,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109046428,Victor Paquet,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109053763,Christian Lio-Willie,Christian_Lio-Willie,https://en.wikipedia.org/wiki/Christian_Lio-Willie,,,,,
Q109077443,Joseph Guasch,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109145576,Patxi Bidart,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109168971,Robert Hunt,Robert_Hunt_(rugby_union),https://en.wikipedia.org/wiki/Robert_Hunt_(rugby_union),,,,,
Q109170321,John Walters,John_Walters_(lawyer),https://en.wikipedia.org/wiki/John_Walters_(lawyer),,,,,
Q109177808,Chad Gough,Chad_Gough,https://en.wikipedia.org/wiki/Chad_Gough,,,,,
Q109178496,Faka“Øosi Pifeleti,Faka%CA%BBosi_Pifeleti,https://en.wikipedia.org/wiki/Faka%CA%BBosi_Pifeleti,,,,,
Q109180143,Lindsay Renwick,Lindsay_Renwick,https://en.wikipedia.org/wiki/Lindsay_Renwick,,,,,
Q109265988,Janse Roux,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109282538,Chang Ho Ahn,Chang_Ho_Ahn,https://en.wikipedia.org/wiki/Chang_Ho_Ahn,,,,,
Q109282564,Martin Scott,Martin_Scott_(rugby_union),https://en.wikipedia.org/wiki/Martin_Scott_(rugby_union),,,,,
Q109282700,Peter Jones,"Peter_Jones_(rugby_union,_born_1963)","https://en.wikipedia.org/wiki/Peter_Jones_(rugby_union,_born_1963)",,,,,
Q109282940,Josh Hill,Josh_Hill_(rugby_union),https://en.wikipedia.org/wiki/Josh_Hill_(rugby_union),,,,,
Q109282952,Luke Davies,Luke_Davies_(rugby_union),https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),,,,,
Q109282984,Ryan James,Ryan_James_(rugby_union),https://en.wikipedia.org/wiki/Ryan_James_(rugby_union),,,,,
Q109287693,Tatsuhiro Ozaki,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109288267,Harrison Fox,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109313637,Mike McKee,Mike_McKee_(rugby_union),https://en.wikipedia.org/wiki/Mike_McKee_(rugby_union),,,,,
Q109314854,Onisi Ratave,Onisi_Ratave,https://en.wikipedia.org/wiki/Onisi_Ratave,,,,,
Q109317783,Ben Hughes,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109336305,Bob Graham,Bob_Graham_(rugby_union),https://en.wikipedia.org/wiki/Bob_Graham_(rugby_union),,,,,
Q109353691,Eric Walker,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109375208,R«∏gis Montagne,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109375521,Ollie Sapsford,Ollie_Sapsford,https://en.wikipedia.org/wiki/Ollie_Sapsford,,,,,
Q109404173,Bob Keddie,Bob_Keddie_(rugby_union),https://en.wikipedia.org/wiki/Bob_Keddie_(rugby_union),,,,,
Q109406161,Brent Jordaan,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109422138,Jim Phipps,Jim_Phipps_(rugby_union),https://en.wikipedia.org/wiki/Jim_Phipps_(rugby_union),,,,,
Q109441730,Jonas Mikaléçius,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109441731,Romain Fusier,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109441732,Eli Eglaine,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452463,Tom Cowan-Dickie,Tom_Cowan-Dickie,https://en.wikipedia.org/wiki/Tom_Cowan-Dickie,,,,,
Q109452884,Kensuke Maeda,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452885,Katsuki Furuse,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452889,Ibuki Tetsuka,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452890,Itsuki Maeda,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452891,Suguru Kamamuta,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452892,Jinnohara Ryo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452894,Shuhei Sasaki,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452895,Tooru Morita,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452897,Hiroto Watanabe,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452898,Masamichi Tatekawa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452905,Luke Porter,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452909,Takahiro Yoshihara,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452912,Tomoyuki Matsugu,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452923,Junichiro Tsujihara,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452924,Toshimasa Sekiya,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452925,Tomohiro Ogawa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452926,Zephania Tuinona,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109452929,Riku Kitahara,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109453570,James McKendrick,"James_McKendrick_(rugby_union,_born_1864)","https://en.wikipedia.org/wiki/James_McKendrick_(rugby_union,_born_1864)",,,,,
Q109453800,Hirofumi Uchiyama,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109461088,Maksim Shevtsov,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109462980,Jean Despiau,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109464232,Cody Thomas,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109478917,Marshall Reid,Marshall_Reid_(rugby_union),https://en.wikipedia.org/wiki/Marshall_Reid_(rugby_union),,,,,
Q109483980,Anzelo Tuitavuki,Anzelo_Tuitavuki,https://en.wikipedia.org/wiki/Anzelo_Tuitavuki,,,,,
Q109491100,Yuri Alekseevich Nikolaev,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109493991,Oleksiy Tsybko,Oleksiy_Tsybko,https://en.wikipedia.org/wiki/Oleksiy_Tsybko,,,,,
Q109494248,Sergey Molchanov,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109515995,Mathis Sarragallet,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109516417,Lawrence Cleminson,Lawrence_Cleminson,https://en.wikipedia.org/wiki/Lawrence_Cleminson,,,,,
Q109544373,Cam Millar,Cam_Millar_(rugby_union),https://en.wikipedia.org/wiki/Cam_Millar_(rugby_union),,,,,
Q109546901,Ernest Roland,Ernest_Roland,https://en.wikipedia.org/wiki/Ernest_Roland,,,,,
Q109554317,Warren Burton,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109558101,John Horton,John_Horton_(rugby_union),https://en.wikipedia.org/wiki/John_Horton_(rugby_union),,,,,
Q109558137,Abraham Pole,Abraham_Pole,https://en.wikipedia.org/wiki/Abraham_Pole,,,,,
Q109562994,Flowerdew Macindoe,Flowerdew_Macindoe,https://en.wikipedia.org/wiki/Flowerdew_Macindoe,,,,,
Q109564490,Sergio Barilari,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109567510,Tom Smith,"Tom_Smith_(rugby_union,_born_1953)","https://en.wikipedia.org/wiki/Tom_Smith_(rugby_union,_born_1953)",,,,,
Q109570700,Reggie Morrison,Reggie_Morrison,https://en.wikipedia.org/wiki/Reggie_Morrison,,,,,
Q109581214,Ronald Wright,Ronald_Wright_(rugby_union),https://en.wikipedia.org/wiki/Ronald_Wright_(rugby_union),,,,,
Q109589816,Lionel V«∏lo,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109590311,Micha«Æl Carr«∏,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109592072,Mark Brown,Mark_Brown_(rugby_union),https://en.wikipedia.org/wiki/Mark_Brown_(rugby_union),,,,,
Q109594112,Atsushi Yamamoto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109594113,Takeshi Matsumoto,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109594116,Yuji Sasaki,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109599388,Joao Granate,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109609549,Petero Tuwa«Ó,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109609624,John Macphail,John_Macphail_(rugby_union),https://en.wikipedia.org/wiki/John_Macphail_(rugby_union),,,,,
Q109615199,Germain Burgaud,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109621086,Robert Bruce,Robert_Bruce_(rugby_union),https://en.wikipedia.org/wiki/Robert_Bruce_(rugby_union),,,,,
Q109631991,Bill Birtwistle,Bill_Birtwistle,https://en.wikipedia.org/wiki/Bill_Birtwistle,,,,,
Q109637809,Cliff Satherley,Cliff_Satherley,https://en.wikipedia.org/wiki/Cliff_Satherley,,,,,
Q109637888,Tom Aitchison,Tom_Aitchison,https://en.wikipedia.org/wiki/Tom_Aitchison,,,,,
Q109638216,Neil Wolfe,Neil_Wolfe,https://en.wikipedia.org/wiki/Neil_Wolfe,,,,,
Q109647858,Jack McNab,"Jack_McNab_(rugby_union,_born_1895)","https://en.wikipedia.org/wiki/Jack_McNab_(rugby_union,_born_1895)",,,,,
Q109648776,Bill Gray,Bill_Gray_(rugby_union),https://en.wikipedia.org/wiki/Bill_Gray_(rugby_union),,,,,
Q109649172,Andrew Hamilton,Andrew_Hamilton_(rugby_union),https://en.wikipedia.org/wiki/Andrew_Hamilton_(rugby_union),,,,,
Q109653496,Mathieu Tanguy,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q109653703,Bill Auld,Bill_Auld,https://en.wikipedia.org/wiki/Bill_Auld,,,,,
Q109655591,Sandy Paterson,Sandy_Paterson_(rugby_union),https://en.wikipedia.org/wiki/Sandy_Paterson_(rugby_union),,,,,
Q109657828,Jim McNeece,Jim_McNeece,https://en.wikipedia.org/wiki/Jim_McNeece,,,,,
Q109657835,Alfred Duke,Alfred_Duke,https://en.wikipedia.org/wiki/Alfred_Duke,,,,,
Q109657840,Charles Fraser,Charles_Fraser_(rugby_union),https://en.wikipedia.org/wiki/Charles_Fraser_(rugby_union),,,,,
Q109657850,Duncan MacLeod,Duncan_MacLeod_(rugby_union),https://en.wikipedia.org/wiki/Duncan_MacLeod_(rugby_union),,,,,
Q109657874,George Wilson,"George_Wilson_(rugby_union,_born_1866)","https://en.wikipedia.org/wiki/George_Wilson_(rugby_union,_born_1866)",,,,,
Q109657924,Tom White,Tom_White_(rugby_union),https://en.wikipedia.org/wiki/Tom_White_(rugby_union),,,,,
Q109658527,Noah Hotham,Noah_Hotham,https://en.wikipedia.org/wiki/Noah_Hotham,,,,,
Q109661152,Fabian Holland,Fabian_Holland_(rugby_union),https://en.wikipedia.org/wiki/Fabian_Holland_(rugby_union),,,,,
Q109667544,Ponty Reid,Ponty_Reid,https://en.wikipedia.org/wiki/Ponty_Reid,,,,,
Q109667961,Don McKay,Don_McKay_(rugby_union),https://en.wikipedia.org/wiki/Don_McKay_(rugby_union),,,,,
Q109668252,Jack Colman,Jack_Colman,https://en.wikipedia.org/wiki/Jack_Colman,,,,,
Q109670915,Aidan Morgan,Aidan_Morgan,https://en.wikipedia.org/wiki/Aidan_Morgan,,,,,
Q109670929,Tyler Laubscher,Tyler_Laubscher,https://en.wikipedia.org/wiki/Tyler_Laubscher,,,,,
Q109670937,TK Howden,TK_Howden,https://en.wikipedia.org/wiki/TK_Howden,,,,,
Q109670959,Caleb Delany,Caleb_Delany,https://en.wikipedia.org/wiki/Caleb_Delany,,,,,
Q109670969,Justin Sangster,Justin_Sangster,https://en.wikipedia.org/wiki/Justin_Sangster,,,,,
Q109670977,Mosese Dawai,Mosese_Dawai,https://en.wikipedia.org/wiki/Mosese_Dawai,,,,,
Q109670999,Saula Ma'u,Saula_Ma%27u,https://en.wikipedia.org/wiki/Saula_Ma%27u,,,,,
Q109671007,Corey Kellow,Corey_Kellow,https://en.wikipedia.org/wiki/Corey_Kellow,,,,,
Q109671025,Cortez Ratima,Cortez_Ratima,https://en.wikipedia.org/wiki/Cortez_Ratima,,,,,
Q109671593,Harry Frazer,Harry_Frazer_(rugby_union),https://en.wikipedia.org/wiki/Harry_Frazer_(rugby_union),,,,,
Q109671687,Don Lolo,Don_Lolo,https://en.wikipedia.org/wiki/Don_Lolo,,,,,
Q109672367,Tevita Ikanivere,Tevita_Ikanivere,https://en.wikipedia.org/wiki/Tevita_Ikanivere,,,,,
Q109672371,Jone Koroiduadua,Jone_Koroiduadua,https://en.wikipedia.org/wiki/Jone_Koroiduadua,,,,,
Q109672373,Fine Inisi,Fine_Inisi,https://en.wikipedia.org/wiki/Fine_Inisi,,,,,
Q109672375,Tomasi Alosio,Tomasi_Alosio,https://en.wikipedia.org/wiki/Tomasi_Alosio,,,,,
Q109672378,Veikoso Poloniati,Veikoso_Poloniati,https://en.wikipedia.org/wiki/Veikoso_Poloniati,,,,,
Q109672381,Alex McRobbie,Alex_McRobbie,https://en.wikipedia.org/wiki/Alex_McRobbie,,,,,
Q109672384,Lotu Inisi,Lotu_Inisi,https://en.wikipedia.org/wiki/Lotu_Inisi,,,,,
Q109672386,Penitoa Finau,Penitoa_Finau,https://en.wikipedia.org/wiki/Penitoa_Finau,,,,,
Q109672955,Apisalome Vota,Apisalome_Vota,https://en.wikipedia.org/wiki/Apisalome_Vota,,,,,
Q109672958,Ratu Peni Matawalu,Ratu_Peni_Matawalu,https://en.wikipedia.org/wiki/Ratu_Peni_Matawalu,,,,,
