origWdId,origName,itName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q276102,Jean de Villiers,Jean de Villiers,Jean_de_Villiers_(rugbista),Senior,2011-15,Stormers,/wiki/Stormers,52,15
Q276102,Jean de Villiers,Jean de Villiers,Jean_de_Villiers_(rugbista),International,2002-15,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,109,135
Q281187,George Chuter,George Chuter,George_Chuter,Senior,1997-2000,Saracens,/wiki/Saracens_Football_Club,68,35
Q281187,George Chuter,George Chuter,George_Chuter,Senior,2000-2014,Leicester,/wiki/Leicester_Tigers,171,40
Q281187,George Chuter,George Chuter,George_Chuter,International,2006-,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,24,5
Q284846,Schalk Willem Petrus Burger,Schalk Burger,Schalk_Burger,Regional,2003-13,Western Province,/wiki/Western_Province,32,35
Q284846,Schalk Willem Petrus Burger,Schalk Burger,Schalk_Burger,Senior,2014-16,Sungoliath,,19,25
Q284846,Schalk Willem Petrus Burger,Schalk Burger,Schalk_Burger,Senior,2016-19,Saracens,/wiki/Saracens_Football_Club,51,20
Q284846,Schalk Willem Petrus Burger,Schalk Burger,Schalk_Burger,Senior,2004-16,Stormers,/wiki/Stormers,123,50
Q284846,Schalk Willem Petrus Burger,Schalk Burger,Schalk_Burger,International,2003-15,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,86,80
Q285258,Ron Waldron,Ron Waldron,Ron_Waldron,International,1965,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,4,
Q285739,Valentin Ursache,Valentin Ursache,Valentin_Ursache,Senior,2005-10,Steaua,/wiki/Rugby_Club_Steaua_Bucure%C8%99ti,,
Q285739,Valentin Ursache,Valentin Ursache,Valentin_Ursache,Senior,2010-12,Pais d'Aix,,35,25
Q285739,Valentin Ursache,Valentin Ursache,Valentin_Ursache,Senior,2012-,Oyonnax,/wiki/Oyonnax_Rugby,97,35
Q285739,Valentin Ursache,Valentin Ursache,Valentin_Ursache,Senior,2004-10,Bucarest,/wiki/Bucure%C8%99ti_Rugby,13,5
Q285739,Valentin Ursache,Valentin Ursache,Valentin_Ursache,International,2005-,Romania,/wiki/Nazionale_maschile_di_rugby_a_15_della_Romania,63,20
Q286258,Yannick Jauzion,Yannick Jauzion,Yannick_Jauzion,Youth,1993-1998,Graulhet,,,
Q286258,Yannick Jauzion,Yannick Jauzion,Yannick_Jauzion,Senior,1998-2002,Colomiers,/wiki/Union_sportive_Colomiers_rugby,,
Q286258,Yannick Jauzion,Yannick Jauzion,Yannick_Jauzion,Senior,2002-2013,Tolosa,/wiki/Stade_Toulousain,227,235
Q286258,Yannick Jauzion,Yannick Jauzion,Yannick_Jauzion,International,2001-2011,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,73,103
Q287936,Joe Launchbury,Joe Launchbury,Joe_Launchbury,Senior,2009-10,Worthing,,22,35
Q287936,Joe Launchbury,Joe Launchbury,Joe_Launchbury,Senior,2010,Rosslyn Park,/wiki/Rosslyn_Park_Football_Club,6,5
Q287936,Joe Launchbury,Joe Launchbury,Joe_Launchbury,Senior,2010-,Wasps,/wiki/Wasps_Rugby_Football_Club,102,15
Q287936,Joe Launchbury,Joe Launchbury,Joe_Launchbury,International,2012-,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,62,25
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Regional,1999-2007,Wellington,/wiki/Wellington_Rugby_Football_Union,47,53
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Senior,2001-2008,Hurricanes,/wiki/Hurricanes_(rugby_a_15),74,27
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Senior,2008-2009,Tolone,/wiki/Rugby_Club_Toulonnais,20,15
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Senior,2009-2011,Ospreys,/wiki/Ospreys,39,25
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Senior,2011-2013,Yamaha Júbilo,/wiki/Shizuoka_Blue_Revs,11,5
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,Senior,2015,Narbonne,/wiki/Racing_Club_Narbonne,8,15
Q289223,Jerry Collins,Jerry Collins,Jerry_Collins,International,2001-2007,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,42,25
Q301081,Jamie Salmon,Jamie Salmon,Jamie_Salmon,Regional,1980-83,Wellington,/wiki/Wellington_Rugby_Football_Union,64,?
Q301081,Jamie Salmon,Jamie Salmon,Jamie_Salmon,Senior,1977-80,Blackheath,/wiki/Blackheath_Football_Club,,
Q301081,Jamie Salmon,Jamie Salmon,Jamie_Salmon,Senior,1984-90,Harlequins,/wiki/Harlequin_Football_Club,,
Q301081,Jamie Salmon,Jamie Salmon,Jamie_Salmon,International,1981; 1985-87,Nuova Zelanda; Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda; /wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,3; 12,4; 4
Q302330,Aaron Mauger,Aaron Mauger,Aaron_Mauger,Regional,1999-2006,Canterbury,/wiki/Canterbury_Rugby_Football_Union,42,?
Q302330,Aaron Mauger,Aaron Mauger,Aaron_Mauger,Senior,2007-2010,Leicester,/wiki/Leicester_Tigers,37,22
Q302330,Aaron Mauger,Aaron Mauger,Aaron_Mauger,Senior,2000-2007,Crusaders,/wiki/Crusaders,89,156
Q302330,Aaron Mauger,Aaron Mauger,Aaron_Mauger,International,2001-2007,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,45,90
Q317422,Eric Liddell,Eric Liddell,Eric_Liddell,Senior,1921-23,Edimburgo,/wiki/Edinburgh_Rugby,,
Q317422,Eric Liddell,Eric Liddell,Eric_Liddell,International,1922-23,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,7,12
Q318920,Jonny Wilkinson,Jonny Wilkinson,Jonny_Wilkinson,Senior,1997-2009,Newcastle,/wiki/Newcastle_Falcons,182,2049
Q318920,Jonny Wilkinson,Jonny Wilkinson,Jonny_Wilkinson,Senior,2009-2014,Tolone,/wiki/Rugby_Club_Toulonnais,141,1884
Q318920,Jonny Wilkinson,Jonny Wilkinson,Jonny_Wilkinson,International,1998-2011; 2001-2005,Inghilterra; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra; /wiki/British_and_Irish_Lions,91; 6,1179; 67
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Regional,2003-07,Free State,/wiki/Free_State_Cheetahs,43,10
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Regional,2008-15,Natal Sharks,/wiki/Natal_Sharks,35,15
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Senior,2015-19,Montpellier,/wiki/Montpellier_H%C3%A9rault_Rugby,57,5
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Senior,2006-07,Cheetahs,/wiki/Central_Cheetahs,26,0
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Senior,2008-15,Sharks,/wiki/Sharks_(rugby_a_15),117,0
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,Senior,2020-,Lions,/wiki/Lions_(rugby_a_15),3,0
Q325033,Jannie du Plessis,Jannie du Plessis,Jannie_du_Plessis,International,2007-15,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,70,5
Q327770,John Roe,John Roe,John_Roe,Senior,2001-08,Reds,/wiki/Reds_(rugby_a_15),82,85
Q327770,John Roe,John Roe,John_Roe,International,2003-05,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,19,5
Q329393,David Auradou,David Auradou,David_Auradou,Senior,1993-1995,Cahors,/wiki/Cahors_rugby,,
Q329393,David Auradou,David Auradou,David_Auradou,Senior,1995-1996,Graulhet,,,
Q329393,David Auradou,David Auradou,David_Auradou,Senior,1996-2007,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,,
Q329393,David Auradou,David Auradou,David_Auradou,Senior,2007-2008,Racing Métro 92,/wiki/Racing_92,16,0
Q329393,David Auradou,David Auradou,David_Auradou,Senior,2008-2009,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,8,0
Q329393,David Auradou,David Auradou,David_Auradou,International,1999-2004,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,40,0
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Regional,2003-04,Golden Lions,/wiki/Golden_Lions,21,85
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Regional,2005-09,Blue Bulls,/wiki/Blue_Bulls,14,45
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Regional,2010-13,Western Province,/wiki/Western_Province,8,10
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Senior,2013-18,Tolone,/wiki/Rugby_Club_Toulonnais,42,75
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Senior,2005-09,Bulls,/wiki/Bulls_(rugby_a_15),61,185
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,Senior,2010-13,Stormers,/wiki/Stormers,57,95
Q335197,Bryan Habana,Bryan Habana,Bryan_Habana,International,2004-17,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,124,335
Q348855,Pat Sanderson,Pat Sanderson,Pat_Sanderson,Senior,1997-1999,Sale Sharks,/wiki/Sale_Sharks,37,35
Q348855,Pat Sanderson,Pat Sanderson,Pat_Sanderson,Senior,1998-2004,Harlequins,/wiki/Harlequin_Football_Club,65,50
Q348855,Pat Sanderson,Pat Sanderson,Pat_Sanderson,Senior,2004-2011,Worcester,/wiki/Worcester_Rugby,104,55
Q348855,Pat Sanderson,Pat Sanderson,Pat_Sanderson,International,1998-2007,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,16,5
Q348867,Ian Kirkpatrick,Ian Kirkpatrick,Ian_Kirkpatrick,Regional,1966,Poverty Bay,/wiki/Poverty_Bay_Rugby_Football_Union,,
Q348867,Ian Kirkpatrick,Ian Kirkpatrick,Ian_Kirkpatrick,Regional,1967-69,Canterbury,/wiki/Canterbury_Rugby_Football_Union,,
Q348867,Ian Kirkpatrick,Ian Kirkpatrick,Ian_Kirkpatrick,Regional,1970-79,Poverty Bay,/wiki/Poverty_Bay_Rugby_Football_Union,,
Q348867,Ian Kirkpatrick,Ian Kirkpatrick,Ian_Kirkpatrick,International,1967-77,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,39,57
Q350686,Adam Rhys Jones,Adam Jones,Adam_Jones_(rugbista_1981),Senior,2000-03,Neath,/wiki/Neath_Rugby_Football_Club,40,10
Q350686,Adam Rhys Jones,Adam Jones,Adam_Jones_(rugbista_1981),Senior,2003-14,Ospreys,/wiki/Ospreys,102,5
Q350686,Adam Rhys Jones,Adam Jones,Adam_Jones_(rugbista_1981),Senior,2014-15,Cardiff Rugby,/wiki/Cardiff_Rugby,18,0
Q350686,Adam Rhys Jones,Adam Jones,Adam_Jones_(rugbista_1981),Senior,2015-18,Harlequins,/wiki/Harlequin_Football_Club,16,0
Q350686,Adam Rhys Jones,Adam Jones,Adam_Jones_(rugbista_1981),International,2003-2014; 2009-2013,Galles; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles; /wiki/British_and_Irish_Lions,95; 5,10; 0
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Regional,2004-06,North Harbour,/wiki/North_Harbour_Rugby_Union,21,244
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Regional,2009-11,North Harbour,/wiki/North_Harbour_Rugby_Union,14,33
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2007-09,Sale Sharks,/wiki/Sale_Sharks,25,110
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2011-17,Tolosa,/wiki/Stade_Toulousain,117,692
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2017,Tolone,/wiki/Rugby_Club_Toulonnais,4,6
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2017-18,Clermont,/wiki/Association_sportive_montferrandaise_Clermont_Auvergne,7,13
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2004-07,Blues,/wiki/Blues_(rugby_a_15),30,239
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,Senior,2010-11,Blues,/wiki/Blues_(rugby_a_15),21,150
Q350967,Luke McAlister,Luke McAlister,Luke_McAlister,International,2005-09,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,30,153
Q352068,Carl Hayman,Carl Hayman,Carl_Hayman,Regional,1999-2007,Otago,/wiki/Otago_Rugby_Football_Union,68,5
Q352068,Carl Hayman,Carl Hayman,Carl_Hayman,Senior,2000-07,Highlanders,/wiki/Highlanders,81,5
Q352068,Carl Hayman,Carl Hayman,Carl_Hayman,Senior,2007-10,Newcastle,/wiki/Newcastle_Falcons,47,5
Q352068,Carl Hayman,Carl Hayman,Carl_Hayman,Senior,2010-15,Tolone,/wiki/Rugby_Club_Toulonnais,63,0
Q352068,Carl Hayman,Carl Hayman,Carl_Hayman,International,2001-2007,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,45,10
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Regional,2004,North Harbour,/wiki/North_Harbour_Rugby_Union,9,25
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Regional,2005-13,Wellington,/wiki/Wellington_Rugby_Football_Union,52,160
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2013-14,Tolosa,/wiki/Stade_Toulousain,26,45
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2015-16,Clermont,/wiki/Association_sportive_montferrandaise_Clermont_Auvergne,14,5
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2017,Lione,/wiki/Lyon_Olympique_Universitaire_Rugby,9,5
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2017-,Narbonne,/wiki/Racing_Club_Narbonne,4,5
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2004-11,Hurricanes,/wiki/Hurricanes_(rugby_a_15),69,130
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2012-13,Highlanders,/wiki/Highlanders,32,65
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,Senior,2014-15,Chiefs,/wiki/Chiefs_(rugby_a_15),6,0
Q353833,Hosea Gear,Hosea Gear,Hosea_Gear,International,2008-12,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,14,30
Q360694,Charlie Hodgson,Charlie Hodgson,Charlie_Hodgson,Senior,2000-11,Sale Sharks,/wiki/Sale_Sharks,162,1872
Q360694,Charlie Hodgson,Charlie Hodgson,Charlie_Hodgson,Senior,2011-16,Saracens,/wiki/Saracens_Football_Club,92,753
Q360694,Charlie Hodgson,Charlie Hodgson,Charlie_Hodgson,International,2001-12,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,38,269
Q361549,David Bortolussi,David Bortolussi,David_Bortolussi,Senior,2000-02,Auch,/wiki/Rugby_club_Auch,16,91
Q361549,David Bortolussi,David Bortolussi,David_Bortolussi,Senior,2002-03,Bègles,/wiki/Union_Bordeaux_B%C3%A8gles,8,18
Q361549,David Bortolussi,David Bortolussi,David_Bortolussi,Senior,2003-08,Montpellier,/wiki/Montpellier_H%C3%A9rault_Rugby,59,432
Q361549,David Bortolussi,David Bortolussi,David_Bortolussi,Senior,2008-10,Dax,/wiki/Union_sportive_dacquoise,25,35
Q361549,David Bortolussi,David Bortolussi,David_Bortolussi,International,2006-08,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,16,153
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,196?-1973,Fylde,,?,?
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,1973-1975,Orrell,/wiki/Orrell_Rugby_Union_Football_Club,?,?
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,1975-1976,Montferrand,/wiki/Association_sportive_montferrandaise_Clermont_Auvergne,0,0
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,1976-1977,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,22,?
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,1977-1978,CUS Milano,/wiki/CUS_Milano_Rugby,,
Q361732,Brian Ashton,Brian Ashton,Brian_Ashton,Senior,1978-1980,Amatori Milano,/wiki/Amatori_Rugby_Milano,?,?
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Youth,1989-1994,Counties,/wiki/Counties_Manukau_Rugby_Football_Union,,
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Regional,1994-1999,Counties Manukau,/wiki/Counties_Manukau_Rugby_Football_Union,28,95
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Regional,2000-2003,Wellington,/wiki/Wellington_Rugby_Football_Union,21,65
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Regional,2006,North Harbour,/wiki/North_Harbour_Rugby_Union,3,0
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Senior,2009-2010,Marsiglia,,7,0
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Senior,1996-1999,Auckland Blues,/wiki/Blues_(rugby_a_15),22,65
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Senior,1999,Chiefs,/wiki/Chiefs_(rugby_a_15),8,10
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Senior,2000-2003,Hurricanes,/wiki/Hurricanes_(rugby_a_15),29,55
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,Senior,2005-2006,Cardiff Blues,/wiki/Cardiff_Rugby,6,5
Q363717,Jonah Lomu,Jonah Lomu,Jonah_Lomu,International,1994-2002,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,63,185
Q364461,Josh Lewsey,Josh Lewsey,Josh_Lewsey,Youth,1994-1998,Wasps,/wiki/Wasps_Rugby_Football_Club,,
Q364461,Josh Lewsey,Josh Lewsey,Josh_Lewsey,Senior,1997-1998,Bristol,/wiki/Bristol_Rugby,17,36
Q364461,Josh Lewsey,Josh Lewsey,Josh_Lewsey,Senior,1998-2009,London Wasps,/wiki/Wasps_Rugby_Football_Club,186,255
Q364461,Josh Lewsey,Josh Lewsey,Josh_Lewsey,International,1998-2007; 2005,Inghilterra; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra; /wiki/British_and_Irish_Lions,55; 3,110; 0
Q364694,Lote Tuqiri,Lote Tuqiri,Lote_Tuqiri,Senior,2003-2009,Waratahs,/wiki/New_South_Wales_Waratahs,76,138
Q364694,Lote Tuqiri,Lote Tuqiri,Lote_Tuqiri,Senior,2009-2010,Leicester,/wiki/Leicester_Tigers,10,15
Q364694,Lote Tuqiri,Lote Tuqiri,Lote_Tuqiri,Senior,2013-2014,Leinster,/wiki/Leinster_Rugby,1,5
Q364694,Lote Tuqiri,Lote Tuqiri,Lote_Tuqiri,International,2003-2008,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,67,155
Q365731,Michael Lynagh,Michael Lynagh,Michael_Lynagh,Regional,1982-95,Queensland,/wiki/Queensland_Rugby_Union,100,1166
Q365731,Michael Lynagh,Michael Lynagh,Michael_Lynagh,Senior,1991-96,Benetton,/wiki/Benetton_Rugby_Treviso,?,1202
Q365731,Michael Lynagh,Michael Lynagh,Michael_Lynagh,Senior,1996-98,Saracens,/wiki/Saracens_Football_Club,19,279
Q365731,Michael Lynagh,Michael Lynagh,Michael_Lynagh,International,1984-95,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,72,911
Q365879,Brian Lima,Brian Lima,Brian_Lima,Regional,1992-1999,Auckland,/wiki/Auckland_Rugby_Football_Union,30,105
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,1990-1995,Marist St. Joseph,,,
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,1999-2001,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,,
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,2001-2002,Swansea,/wiki/Swansea_Rugby_Football_Club,12,5
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,2003-2004,Secom Rugguts,,7,0
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,2006-2007,Bristol,/wiki/Bristol_Rugby,20,20
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,1996,Highlanders,/wiki/Highlanders,11,30
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,1997–1998,Auckland Blues,/wiki/Blues_(rugby_a_15),12,35
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,1999,Highlanders,/wiki/Highlanders,13,35
Q365879,Brian Lima,Brian Lima,Brian_Lima,Senior,2005,Munster,/wiki/Munster_Rugby,0,0
Q365879,Brian Lima,Brian Lima,Brian_Lima,International,1990–2007; 2004,Samoa; Pacific Islanders,/wiki/Nazionale_maschile_di_rugby_a_15_di_Samoa; /wiki/Pacific_Islanders,64; 2,140; 0
Q366237,Jeff Wilson,Jeff Wilson,Jeff_Wilson,Regional,1992,Southland,/wiki/Southland_Rugby_Football_Union,7,20
Q366237,Jeff Wilson,Jeff Wilson,Jeff_Wilson,Regional,1993–2002,Otago,/wiki/Otago_Rugby_Football_Union,56,410
Q366237,Jeff Wilson,Jeff Wilson,Jeff_Wilson,Senior,1996-2002,Highlanders,/wiki/Highlanders,72,175
Q366237,Jeff Wilson,Jeff Wilson,Jeff_Wilson,International,1993-2001,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,60,234
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,1997-2002,L’Aquila,/wiki/L%27Aquila_Rugby_Club,76,30
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2002-2003,Calvisano,/wiki/Rugby_Calvisano,52,10
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2006-2009,Tolosa,/wiki/Stade_Toulousain,44,10
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2009-2010,Bayonne,/wiki/Aviron_Bayonnais_Rugby_Pro,15,0
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2015,L’Aquila,/wiki/L%27Aquila_Rugby_Club,2,0
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2010-2012,Aironi,/wiki/Aironi_Rugby,25,0
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,Senior,2012-2015,Zebre,/wiki/Zebre_Rugby_Club,30,0
Q369607,Salvatore Perugini,Salvatore Perugini,Salvatore_Perugini,International,2000-2012,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,83,0
Q369619,Gavin Johnson,Gavin Johnson,Gavin_Johnson,Regional,1993-97,Golden Lions,/wiki/Golden_Lions,,
Q369619,Gavin Johnson,Gavin Johnson,Gavin_Johnson,Senior,1996-97,Cats,/wiki/Lions_(rugby_a_15),,
Q369619,Gavin Johnson,Gavin Johnson,Gavin_Johnson,Senior,1997-99,Saracens,/wiki/Saracens_Football_Club,37,363
Q369619,Gavin Johnson,Gavin Johnson,Gavin_Johnson,International,1993-95,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,7,86
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2010-11,Tolone,/wiki/Rugby_Club_Toulonnais,25,0
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2011-14,Sungoliath,,46,62
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2012,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,6,5
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2014-15,Lione,/wiki/Lyon_Olympique_Universitaire_Rugby,25,15
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2015-16,Wasps,/wiki/Wasps_Rugby_Football_Club,18,5
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2016-18,Sungoliath,,21,25
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2018,Bristol,/wiki/Bristol_Rugby,20,0
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2000-10,Brumbies,/wiki/Brumbies,99,85
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2013,Brumbies,/wiki/Brumbies,13,5
Q370059,George Smith,George Smith,George_Smith_(rugbista),Senior,2017-18,Reds,/wiki/Reds_(rugby_a_15),22,10
Q370059,George Smith,George Smith,George_Smith_(rugbista),International,2000-13,Australia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Australia,111,45
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1978-80,Gloucester,/wiki/Gloucester_Rugby,,
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1980-81,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,1,0
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1981-85,Gloucester,/wiki/Gloucester_Rugby,,
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1985-86,Cardiff RFC,/wiki/Cardiff_Rugby_Football_Club,6,0
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1986-92,Gloucester,/wiki/Gloucester_Rugby,,
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1992-94,Moseley,/wiki/Birmingham_Moseley_Rugby_Club,,
Q372362,Mike Teague,Mike Teague,Mike_Teague,Senior,1994-95,Gloucester,/wiki/Gloucester_Rugby,,
Q372362,Mike Teague,Mike Teague,Mike_Teague,International,1985-93; 1989-93,Inghilterra; British Lions,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra; /wiki/British_and_Irish_Lions,27; 3,12; 0
Q372453,Marcelo Loffreda,Marcelo Loffreda,Marcelo_Loffreda,Senior,1979-99,San Isidro,/wiki/San_Isidro_Club,,
Q372453,Marcelo Loffreda,Marcelo Loffreda,Marcelo_Loffreda,International,1979-94; 1980-82,Argentina; Sudamérica XV,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina; /wiki/Sudam%C3%A9rica_XV,46; 4,52; 5
Q372734,Adrian Cashmore,Adrian Cashmore,Adrian_Cashmore,Regional,1992-1994,Bay of Plenty,/wiki/Bay_of_Plenty_Rugby_Union,10,0
Q372734,Adrian Cashmore,Adrian Cashmore,Adrian_Cashmore,Regional,1994-2000,Auckland,/wiki/Auckland_Rugby_Football_Union,73,826
Q372734,Adrian Cashmore,Adrian Cashmore,Adrian_Cashmore,Regional,2004-2005,Bay of Plenty,/wiki/Bay_of_Plenty_Rugby_Union,,
Q372734,Adrian Cashmore,Adrian Cashmore,Adrian_Cashmore,Senior,1996-2000,Blues,/wiki/Blues_(rugby_a_15),47,614
Q372734,Adrian Cashmore,Adrian Cashmore,Adrian_Cashmore,Senior,2000-2004,Toyota Verblitz,/wiki/Toyota_Verblitz,,
